book,page,column,nom_idx,syl_idx,bbox_cu,bbox_truoc_lock,iou,box_source_truoc_lock,count_source,n_ocr,n_qn,n_det
stt2,page_0044,9,13,12,"[225, 1675, 322, 1785]","[210, 1667, 313, 1781]",0.713,detector,equal_ocr,22,21,22
stt2,page_0046,1,4,4,"[1438, 856, 1539, 969]","[1438, 856, 1539, 969]",1.000,detector,equal_qn,22,22,22
stt2,page_0046,4,2,2,"[990, 655, 1093, 764]","[990, 655, 1093, 764]",1.000,detector,equal_qn,22,22,22
stt2,page_0046,5,15,15,"[840, 1984, 946, 2106]","[840, 1984, 946, 2106]",1.000,detector,equal_qn,20,20,20
stt2,page_0046,7,7,7,"[530, 1142, 635, 1260]","[530, 1142, 635, 1260]",1.000,detector,equal_qn,21,21,21
stt2,page_0046,9,4,4,"[246, 873, 341, 992]","[246, 873, 341, 992]",1.000,midpoint,conflict,18,17,19
stt2,page_0048,3,18,17,"[1122, 1986, 1230, 2085]","[1116, 1990, 1219, 2091]",0.776,detector,equal_ocr,24,23,24
stt2,page_0048,4,16,16,"[966, 1894, 1071, 2000]","[966, 1894, 1071, 2000]",1.000,detector,equal_qn,23,23,23
stt2,page_0048,5,23,24,"[821, 2421, 918, 2511]","[821, 2421, 918, 2511]",1.000,detector,equal_ocr,24,25,24
stt2,page_0048,6,5,5,"[667, 891, 773, 997]","[667, 891, 773, 997]",1.000,detector,equal_ocr,24,25,24
stt2,page_0048,7,8,8,"[511, 1148, 609, 1252]","[511, 1148, 609, 1252]",1.000,detector,equal_ocr,24,25,24
stt2,page_0048,9,14,15,"[233, 1826, 329, 1937]","[233, 1826, 329, 1937]",1.000,detector,equal_qn,21,22,22
stt2,page_0050,1,9,9,"[1453, 1328, 1554, 1442]","[1453, 1328, 1554, 1442]",1.000,detector,equal_qn,22,22,22
stt2,page_0050,2,9,9,"[1306, 1340, 1404, 1454]","[1306, 1340, 1404, 1454]",1.000,detector,equal_qn,21,21,21
stt2,page_0050,2,19,19,"[1303, 2299, 1404, 2416]","[1303, 2299, 1404, 2416]",1.000,detector,equal_qn,21,21,21
stt2,page_0050,3,0,0,"[1151, 497, 1258, 604]","[1151, 497, 1258, 604]",1.000,detector,equal_qn,22,22,22
stt2,page_0050,3,11,11,"[1154, 1490, 1256, 1603]","[1154, 1490, 1256, 1603]",1.000,detector,equal_qn,22,22,22
stt2,page_0050,3,16,16,"[1163, 1942, 1263, 2050]","[1163, 1942, 1263, 2050]",1.000,detector,equal_qn,22,22,22
stt2,page_0050,4,15,15,"[1014, 1865, 1114, 1977]","[1014, 1865, 1114, 1977]",1.000,detector,equal_qn,22,22,22
stt2,page_0050,4,18,18,"[1014, 2144, 1113, 2252]","[1014, 2144, 1113, 2252]",1.000,detector,equal_qn,22,22,22
stt2,page_0052,2,1,1,"[1259, 566, 1366, 676]","[1259, 566, 1366, 676]",1.000,detector,equal_qn,23,25,25
stt2,page_0052,3,0,0,"[1118, 487, 1222, 591]","[1118, 487, 1222, 591]",1.000,detector,conflict,22,34,23
stt2,page_0052,5,20,16,"[832, 2306, 932, 2415]","[824, 2306, 924, 2417]",0.838,detector,equal_ocr,22,18,22
stt2,page_0052,6,21,21,"[666, 2338, 769, 2445]","[666, 2338, 769, 2445]",1.000,detector,equal_qn,23,23,23
stt2,page_0052,8,10,10,"[379, 1400, 481, 1518]","[379, 1400, 481, 1518]",1.000,detector,equal_qn,22,22,22
stt2,page_0054,1,10,10,"[1437, 1465, 1540, 1585]","[1437, 1465, 1540, 1585]",1.000,midpoint,conflict,20,20,19
stt2,page_0054,3,5,5,"[1125, 944, 1239, 1060]","[1129, 1048, 1238, 1169]",0.052,detector,equal_qn,21,20,20
stt2,page_0054,3,17,16,"[1125, 2104, 1239, 2220]","[1133, 2101, 1236, 2219]",0.875,detector,equal_qn,21,20,20
stt2,page_0054,7,8,8,"[515, 1210, 619, 1325]","[515, 1210, 619, 1325]",1.000,detector,equal_qn,22,22,22
stt2,page_0054,8,7,7,"[355, 1094, 461, 1207]","[355, 1094, 461, 1207]",1.000,detector,equal_qn,23,23,23
stt2,page_0056,2,22,22,"[1265, 2426, 1369, 2526]","[1265, 2426, 1369, 2526]",1.000,detector,conflict,23,23,24
stt2,page_0056,3,15,15,"[1114, 1929, 1220, 2049]","[1114, 1929, 1220, 2049]",1.000,detector,equal_qn,21,21,21
stt2,page_0056,5,14,14,"[822, 1668, 922, 1768]","[816, 1723, 921, 1829]",0.267,detector,equal_qn,24,23,23
stt2,page_0058,2,17,17,"[1295, 1987, 1390, 2091]","[1295, 1987, 1390, 2091]",1.000,detector,equal_qn,23,23,23
stt2,page_0060,1,11,11,"[1431, 1501, 1541, 1610]","[1439, 1511, 1546, 1623]",0.728,detector,equal_ocr,22,21,22
stt2,page_0060,4,15,15,"[991, 1866, 1095, 1976]","[991, 1866, 1095, 1976]",1.000,detector,equal_qn,22,22,22
stt2,page_0060,5,0,0,"[828, 496, 933, 601]","[828, 496, 933, 601]",1.000,detector,conflict,21,21,22
stt2,page_0060,9,9,9,"[233, 1358, 334, 1478]","[233, 1358, 334, 1478]",1.000,detector,conflict,20,23,21
stt2,page_0062,1,10,11,"[1445, 1461, 1548, 1578]","[1445, 1461, 1548, 1578]",1.000,detector,equal_ocr,21,22,21
stt2,page_0062,2,10,10,"[1279, 1411, 1396, 1521]","[1295, 1419, 1398, 1531]",0.730,detector,equal_ocr,22,21,22
stt2,page_0062,3,8,8,"[1134, 1227, 1244, 1342]","[1134, 1227, 1244, 1342]",1.000,detector,equal_qn,22,22,22
stt2,page_0062,8,20,19,"[388, 2420, 488, 2527]","[369, 2412, 474, 2522]",0.651,detector,equal_ocr,21,20,21
stt2,page_0064,2,2,2,"[1281, 657, 1387, 777]","[1281, 657, 1387, 777]",1.000,detector,equal_qn,20,21,21
stt2,page_0064,3,3,3,"[1124, 760, 1242, 888]","[1124, 760, 1242, 888]",1.000,detector,equal_qn,19,19,19
stt2,page_0064,4,15,15,"[965, 1980, 1080, 2108]","[965, 1980, 1080, 2108]",1.000,detector,equal_qn,20,20,20
stt2,page_0064,6,13,13,"[654, 1780, 758, 1907]","[654, 1780, 758, 1907]",1.000,detector,equal_qn,20,20,20
stt2,page_0064,7,19,19,"[506, 2411, 608, 2524]","[506, 2411, 608, 2524]",1.000,detector,equal_qn,20,20,20
stt2,page_0066,1,2,2,"[1458, 688, 1566, 803]","[1458, 688, 1566, 803]",1.000,detector,equal_qn,21,21,21
stt2,page_0066,3,20,20,"[1150, 2346, 1255, 2459]","[1150, 2346, 1255, 2459]",1.000,detector,equal_qn,22,22,22
stt2,page_0066,6,1,1,"[688, 587, 800, 706]","[688, 587, 800, 706]",1.000,detector,equal_qn,21,21,21
stt2,page_0066,6,10,10,"[688, 1442, 800, 1564]","[688, 1442, 800, 1564]",1.000,detector,equal_qn,21,21,21
stt2,page_0066,7,5,5,"[529, 1000, 639, 1128]","[529, 1000, 639, 1128]",1.000,detector,equal_qn,20,20,20
stt2,page_0066,9,15,15,"[218, 1924, 328, 2044]","[218, 1924, 328, 2044]",1.000,detector,equal_qn,21,21,21
stt2,page_0068,1,7,7,"[1441, 1160, 1556, 1282]","[1441, 1160, 1556, 1282]",1.000,detector,equal_qn,21,21,21
stt2,page_0068,2,11,11,"[1283, 1493, 1396, 1608]","[1283, 1493, 1396, 1608]",1.000,detector,equal_qn,22,22,22
stt2,page_0068,8,16,16,"[383, 2110, 479, 2229]","[383, 2110, 479, 2229]",1.000,detector,equal_qn,20,20,20
stt2,page_0070,2,4,4,"[1300, 899, 1406, 1019]","[1300, 899, 1406, 1019]",1.000,detector,equal_qn,20,20,20
stt2,page_0070,7,16,16,"[528, 1958, 636, 2077]","[528, 1958, 636, 2077]",1.000,detector,equal_qn,22,22,22
stt2,page_0070,9,2,2,"[229, 693, 332, 813]","[229, 693, 332, 813]",1.000,detector,equal_qn,18,18,18
stt2,page_0072,3,6,6,"[1117, 1053, 1229, 1170]","[1117, 1053, 1229, 1170]",1.000,detector,equal_qn,21,21,21
stt2,page_0072,8,0,0,"[354, 487, 465, 594]","[354, 487, 465, 594]",1.000,detector,equal_qn,21,21,21
stt2,page_0074,3,2,2,"[1121, 679, 1231, 796]","[1121, 679, 1231, 796]",1.000,detector,equal_qn,21,21,21
stt2,page_0074,5,12,12,"[822, 1685, 930, 1811]","[822, 1685, 930, 1811]",1.000,detector,equal_qn,20,20,20
stt2,page_0076,1,2,2,"[1416, 658, 1527, 777]","[1416, 658, 1527, 777]",1.000,detector,equal_qn,21,21,21
stt2,page_0076,5,13,13,"[793, 1740, 899, 1860]","[793, 1740, 899, 1860]",1.000,detector,equal_qn,21,21,21
stt2,page_0076,5,18,18,"[804, 2228, 905, 2350]","[804, 2228, 905, 2350]",1.000,detector,equal_qn,21,21,21
stt2,page_0076,8,8,8,"[349, 1262, 448, 1383]","[349, 1262, 448, 1383]",1.000,detector,equal_qn,21,21,21
stt2,page_0078,1,14,13,"[1470, 1767, 1572, 1877]","[1474, 1777, 1573, 1889]",0.783,detector,equal_ocr,22,21,22
stt2,page_0078,2,1,1,"[1320, 580, 1428, 697]","[1320, 580, 1428, 697]",1.000,detector,conflict,21,23,22
stt2,page_0078,7,19,19,"[565, 2237, 667, 2347]","[572, 2224, 676, 2343]",0.744,detector,equal_qn,22,22,22
stt2,page_0080,2,17,17,"[1295, 2072, 1401, 2182]","[1295, 2072, 1401, 2182]",1.000,detector,equal_qn,22,22,22
stt2,page_0080,3,15,15,"[1144, 1890, 1252, 2000]","[1143, 1796, 1252, 1904]",0.068,detector,equal_qn,22,23,23
stt2,page_0080,4,6,6,"[987, 1054, 1096, 1175]","[987, 1054, 1096, 1175]",1.000,detector,equal_qn,19,19,19
stt2,page_0080,7,8,8,"[533, 1249, 640, 1365]","[527, 1237, 634, 1354]",0.740,detector,equal_qn,21,21,21
stt2,page_0080,8,10,10,"[374, 1544, 481, 1672]","[367, 1385, 476, 1503]",0.000,detector,equal_qn,19,22,22
stt2,page_0080,9,1,2,"[218, 574, 328, 696]","[218, 679, 327, 802]",0.074,detector,equal_qn,19,20,20
stt2,page_0080,9,18,19,"[230, 2411, 334, 2522]","[230, 2411, 334, 2522]",1.000,detector,equal_qn,19,20,20
stt2,page_0082,1,9,10,"[1425, 1311, 1531, 1428]","[1425, 1311, 1531, 1428]",1.000,detector,equal_ocr,22,23,22
stt2,page_0082,6,8,3,"[663, 1215, 768, 1325]","[664, 1216, 772, 1334]",0.875,detector,equal_ocr,22,19,22
stt2,page_0082,6,19,15,"[663, 2229, 768, 2339]","[665, 2233, 773, 2345]",0.858,detector,equal_ocr,22,19,22
stt2,page_0082,8,13,13,"[358, 1675, 461, 1790]","[358, 1675, 461, 1790]",1.000,detector,equal_qn,22,22,22
stt2,page_0084,1,22,22,"[1440, 2427, 1546, 2533]","[1440, 2427, 1546, 2533]",1.000,detector,equal_qn,23,23,23
stt2,page_0084,2,5,5,"[1288, 954, 1395, 1071]","[1288, 954, 1395, 1071]",1.000,detector,equal_qn,21,21,21
stt2,page_0084,3,13,13,"[1131, 1684, 1235, 1794]","[1131, 1684, 1235, 1794]",1.000,detector,equal_qn,22,22,22
stt2,page_0084,3,19,19,"[1129, 2235, 1234, 2352]","[1129, 2235, 1234, 2352]",1.000,detector,equal_qn,22,22,22
stt2,page_0084,4,2,2,"[985, 683, 1092, 800]","[983, 681, 1098, 804]",0.885,detector,equal_qn,21,22,22
stt2,page_0084,4,11,11,"[985, 1556, 1092, 1673]","[980, 1521, 1088, 1637]",0.499,detector,equal_qn,21,22,22
stt2,page_0084,5,14,15,"[828, 1848, 936, 1969]","[828, 1848, 936, 1969]",1.000,detector,equal_ocr,21,22,21
stt2,page_0084,6,10,10,"[679, 1406, 781, 1517]","[681, 1372, 781, 1485]",0.537,detector,equal_qn,22,22,22
stt2,page_0084,6,14,14,"[679, 1776, 781, 1886]","[667, 1734, 776, 1852]",0.441,detector,equal_qn,22,22,22
stt2,page_0086,2,18,18,"[1311, 2165, 1412, 2277]","[1311, 2165, 1412, 2277]",1.000,detector,equal_qn,22,22,22
stt2,page_0086,3,12,12,"[1156, 1565, 1266, 1671]","[1156, 1565, 1266, 1671]",1.000,detector,equal_qn,23,23,23
stt2,page_0086,7,22,22,"[547, 2432, 647, 2532]","[547, 2432, 647, 2532]",1.000,detector,equal_qn,23,23,23
stt2,page_0086,8,9,9,"[398, 1315, 496, 1430]","[398, 1315, 496, 1430]",1.000,detector,equal_qn,22,22,22
stt2,page_0088,1,6,6,"[1432, 1052, 1536, 1169]","[1432, 1052, 1536, 1169]",1.000,detector,equal_qn,21,21,21
stt2,page_0088,1,11,11,"[1430, 1550, 1534, 1666]","[1430, 1550, 1534, 1666]",1.000,detector,equal_qn,21,21,21
stt2,page_0088,1,17,17,"[1435, 2134, 1530, 2251]","[1435, 2134, 1530, 2251]",1.000,detector,equal_qn,21,21,21
stt2,page_0090,2,15,15,"[1280, 1871, 1382, 1981]","[1273, 1863, 1379, 1979]",0.834,detector,equal_qn,22,22,22
stt2,page_0090,3,13,13,"[1123, 1603, 1228, 1709]","[1123, 1603, 1228, 1709]",1.000,detector,equal_qn,23,24,24
stt2,page_0090,4,8,8,"[959, 1224, 1073, 1341]","[959, 1224, 1073, 1341]",1.000,detector,equal_qn,22,22,22
stt2,page_0090,5,5,6,"[815, 902, 919, 1006]","[816, 997, 918, 1099]",0.045,detector,equal_qn,23,24,24
stt2,page_0090,6,15,15,"[664, 1828, 773, 1932]","[664, 1828, 773, 1932]",1.000,detector,conflict,23,23,24
stt2,page_0090,7,16,16,"[509, 1847, 611, 1954]","[509, 1847, 611, 1954]",1.000,detector,equal_qn,24,24,24
stt2,page_0090,9,17,17,"[212, 1922, 310, 2028]","[212, 1922, 310, 2028]",1.000,detector,equal_qn,24,24,24
stt2,page_0092,2,2,2,"[1274, 672, 1372, 759]","[1274, 651, 1372, 759]",0.806,detector,equal_ocr,24,25,24
stt2,page_0092,2,8,8,"[1281, 1163, 1377, 1267]","[1281, 1163, 1377, 1267]",1.000,detector,equal_ocr,24,25,24
stt2,page_0092,2,23,24,"[1280, 2427, 1381, 2524]","[1280, 2427, 1381, 2524]",1.000,detector,equal_ocr,24,25,24
stt2,page_0092,5,19,20,"[823, 2145, 924, 2255]","[823, 2145, 924, 2255]",1.000,detector,equal_ocr,23,24,23
stt2,page_0092,7,7,7,"[514, 1054, 626, 1151]","[515, 1076, 619, 1183]",0.550,detector,equal_ocr,25,24,25
stt2,page_0094,1,20,20,"[1422, 2231, 1541, 2338]","[1422, 2231, 1541, 2338]",1.000,midpoint,conflict,23,23,22
stt2,page_0094,7,6,6,"[519, 1011, 619, 1122]","[519, 1011, 619, 1122]",1.000,detector,equal_qn,22,22,22
stt2,page_0094,8,3,3,"[367, 753, 471, 869]","[367, 753, 471, 869]",1.000,detector,equal_qn,22,22,22
stt2,page_0094,8,8,8,"[365, 1209, 472, 1329]","[365, 1209, 472, 1329]",1.000,detector,equal_qn,22,22,22
stt2,page_0094,8,16,16,"[369, 1942, 468, 2057]","[369, 1942, 468, 2057]",1.000,detector,equal_qn,22,22,22
stt2,page_0096,1,8,8,"[1438, 1181, 1537, 1287]","[1438, 1181, 1537, 1287]",1.000,detector,equal_qn,23,23,23
stt2,page_0096,2,8,8,"[1286, 1219, 1391, 1332]","[1286, 1219, 1391, 1332]",1.000,detector,equal_qn,22,22,22
stt2,page_0096,2,19,19,"[1292, 2243, 1388, 2359]","[1292, 2243, 1388, 2359]",1.000,detector,equal_qn,22,22,22
stt2,page_0096,5,4,4,"[832, 817, 934, 923]","[832, 817, 934, 923]",1.000,detector,equal_qn,23,23,23
stt2,page_0096,6,22,22,"[682, 2422, 779, 2524]","[682, 2422, 779, 2524]",1.000,detector,equal_qn,23,23,23
stt2,page_0096,8,2,2,"[371, 676, 475, 762]","[371, 655, 475, 762]",0.804,detector,equal_qn,23,24,24
stt2,page_0098,5,17,17,"[806, 2112, 909, 2234]","[806, 2112, 909, 2234]",1.000,detector,equal_qn,21,21,21
stt2,page_0098,8,19,19,"[347, 2304, 453, 2422]","[347, 2304, 453, 2422]",1.000,detector,equal_qn,21,21,21
stt2,page_0098,9,21,22,"[185, 2403, 295, 2516]","[185, 2403, 295, 2516]",1.000,detector,equal_ocr,22,23,22
stt2,page_0100,2,19,19,"[1280, 2166, 1384, 2277]","[1280, 2166, 1384, 2277]",1.000,detector,equal_qn,23,23,23
stt2,page_0100,3,11,11,"[1126, 1538, 1235, 1656]","[1126, 1538, 1235, 1656]",1.000,detector,equal_qn,21,21,21
stt2,page_0100,6,18,18,"[666, 2215, 766, 2334]","[666, 2215, 766, 2334]",1.000,detector,equal_qn,21,21,21
stt2,page_0102,1,15,15,"[1424, 1937, 1525, 2054]","[1424, 1937, 1525, 2054]",1.000,detector,equal_qn,21,21,21
stt2,page_0102,3,2,2,"[1115, 671, 1222, 790]","[1115, 671, 1222, 790]",1.000,detector,equal_qn,21,21,21
stt2,page_0102,3,16,16,"[1113, 2025, 1220, 2141]","[1113, 2025, 1220, 2141]",1.000,detector,equal_qn,21,21,21
stt2,page_0102,5,1,1,"[814, 566, 918, 680]","[814, 566, 918, 680]",1.000,detector,equal_qn,22,22,22
stt2,page_0102,8,1,1,"[364, 580, 471, 704]","[364, 580, 471, 704]",1.000,detector,equal_qn,20,20,20
stt2,page_0102,8,15,15,"[357, 1988, 464, 2114]","[357, 1988, 464, 2114]",1.000,detector,equal_qn,20,20,20
stt2,page_0102,9,14,14,"[204, 1821, 314, 1938]","[204, 1821, 314, 1938]",1.000,detector,equal_qn,21,21,21
stt2,page_0104,1,4,4,"[1427, 783, 1534, 904]","[1427, 783, 1534, 904]",1.000,detector,equal_qn,21,21,21
stt2,page_0104,1,11,11,"[1430, 1465, 1537, 1585]","[1430, 1465, 1537, 1585]",1.000,detector,equal_qn,21,21,21
stt2,page_0104,2,15,15,"[1287, 1796, 1396, 1910]","[1287, 1796, 1396, 1910]",1.000,detector,equal_qn,22,22,22
stt2,page_0104,5,4,5,"[824, 813, 932, 938]","[824, 912, 930, 1032]",0.117,detector,equal_qn,19,20,20
stt2,page_0104,6,0,0,"[674, 425, 780, 535]","[674, 425, 780, 535]",1.000,detector,equal_qn,21,21,21
stt2,page_0104,6,15,15,"[672, 1879, 783, 1999]","[672, 1879, 783, 1999]",1.000,detector,equal_qn,21,21,21
stt2,page_0104,7,1,1,"[512, 517, 621, 635]","[512, 517, 621, 635]",1.000,detector,equal_qn,21,22,22
stt2,page_0104,7,10,10,"[514, 1369, 622, 1487]","[514, 1369, 622, 1487]",1.000,detector,equal_qn,21,22,22
stt2,page_0104,7,17,17,"[513, 2083, 622, 2199]","[513, 1997, 622, 2114]",0.153,detector,equal_qn,21,22,22
stt2,page_0104,9,2,3,"[218, 621, 313, 736]","[203, 755, 318, 870]",0.000,detector,equal_ocr,21,22,21
stt2,page_0106,3,12,12,"[1149, 1674, 1253, 1797]","[1149, 1674, 1253, 1797]",1.000,detector,equal_qn,20,20,20
stt2,page_0106,4,5,5,"[995, 938, 1103, 1057]","[995, 938, 1103, 1057]",1.000,detector,equal_qn,21,21,21
stt2,page_0106,4,14,14,"[998, 1805, 1104, 1923]","[998, 1805, 1104, 1923]",1.000,detector,equal_qn,21,21,21
stt2,page_0106,5,4,4,"[827, 832, 936, 952]","[827, 832, 936, 952]",1.000,detector,equal_qn,21,21,21
stt2,page_0106,7,5,5,"[539, 938, 646, 1057]","[539, 938, 646, 1057]",1.000,detector,equal_qn,21,21,21
stt2,page_0106,9,1,1,"[239, 547, 344, 662]","[239, 547, 344, 662]",1.000,detector,conflict,20,20,21
stt2,page_0108,1,0,0,"[1448, 460, 1552, 562]","[1448, 460, 1552, 562]",1.000,detector,equal_qn,23,23,23
stt2,page_0108,1,7,7,"[1447, 1062, 1550, 1172]","[1447, 1062, 1550, 1172]",1.000,detector,equal_qn,23,23,23
stt2,page_0108,6,9,9,"[716, 1334, 817, 1452]","[716, 1334, 817, 1452]",1.000,detector,equal_qn,21,21,21
stt2,page_0108,8,1,1,"[404, 568, 513, 691]","[404, 568, 513, 691]",1.000,detector,equal_qn,20,21,21
stt2,page_0110,2,5,5,"[1287, 1020, 1393, 1149]","[1287, 1020, 1393, 1149]",1.000,detector,equal_qn,19,20,20
stt2,page_0110,4,4,4,"[984, 883, 1093, 1005]","[984, 883, 1093, 1005]",1.000,detector,equal_qn,21,21,21
stt2,page_0110,5,6,6,"[831, 1075, 935, 1199]","[831, 1075, 935, 1199]",1.000,detector,equal_qn,20,20,20
stt2,page_0110,5,15,15,"[840, 2005, 942, 2129]","[840, 2005, 942, 2129]",1.000,detector,equal_qn,20,20,20
stt2,page_0110,7,14,14,"[529, 1918, 634, 2042]","[529, 1918, 634, 2042]",1.000,detector,equal_qn,20,20,20
stt2,page_0110,9,7,7,"[217, 1111, 326, 1228]","[217, 1111, 326, 1228]",1.000,detector,equal_qn,22,22,22
stt2,page_0112,3,14,14,"[1128, 1892, 1246, 2014]","[1144, 1832, 1249, 1949]",0.279,detector,equal_qn,20,21,21
stt2,page_0112,4,11,11,"[982, 1540, 1088, 1656]","[981, 1503, 1094, 1617]",0.480,detector,equal_qn,21,22,22
stt2,page_0112,7,19,19,"[519, 2157, 622, 2266]","[519, 2157, 622, 2266]",1.000,detector,equal_qn,23,23,23
stt2,page_0112,8,5,6,"[383, 944, 475, 1054]","[383, 944, 475, 1054]",1.000,midpoint,conflict,22,22,23
stt2,page_0112,8,20,21,"[380, 2326, 480, 2434]","[380, 2326, 480, 2434]",1.000,detector,conflict,22,22,23
stt2,page_0114,1,11,10,"[1447, 1479, 1560, 1586]","[1446, 1473, 1550, 1588]",0.846,detector,equal_ocr,22,21,22
stt2,page_0114,4,3,3,"[986, 751, 1092, 860]","[986, 751, 1092, 860]",1.000,detector,equal_qn,22,23,23
stt2,page_0114,6,7,7,"[684, 1139, 796, 1258]","[684, 1139, 796, 1258]",1.000,detector,equal_qn,21,21,21
stt2,page_0116,2,0,0,"[1301, 468, 1407, 583]","[1301, 468, 1407, 583]",1.000,detector,equal_qn,20,20,20
stt2,page_0116,2,12,12,"[1311, 1685, 1411, 1807]","[1311, 1685, 1411, 1807]",1.000,detector,equal_qn,20,20,20
stt2,page_0116,4,13,13,"[993, 1719, 1099, 1836]","[992, 1695, 1101, 1818]",0.685,detector,equal_qn,21,21,21
stt2,page_0118,4,8,8,"[978, 1215, 1081, 1330]","[978, 1215, 1081, 1330]",1.000,detector,equal_qn,22,22,22
stt2,page_0118,7,0,0,"[521, 471, 636, 590]","[521, 471, 636, 590]",1.000,detector,equal_qn,20,20,20
stt2,page_0118,9,9,10,"[224, 1297, 320, 1407]","[208, 1334, 315, 1444]",0.423,detector,equal_qn,22,23,23
stt2,page_0120,1,20,20,"[1445, 2401, 1545, 2507]","[1445, 2401, 1545, 2507]",1.000,detector,conflict,21,21,22
stt2,page_0120,3,11,11,"[1130, 1531, 1239, 1649]","[1130, 1531, 1239, 1649]",1.000,detector,equal_qn,21,21,21
stt2,page_0120,3,20,20,"[1129, 2406, 1243, 2516]","[1129, 2406, 1243, 2516]",1.000,detector,equal_qn,21,21,21
stt2,page_0120,5,5,5,"[812, 917, 922, 1029]","[812, 917, 922, 1029]",1.000,detector,equal_qn,22,23,23
stt2,page_0120,6,21,22,"[664, 2321, 771, 2433]","[664, 2321, 771, 2433]",1.000,detector,equal_ocr,23,24,23
stt2,page_0122,2,5,5,"[1294, 998, 1398, 1114]","[1294, 998, 1398, 1114]",1.000,detector,equal_qn,21,21,21
stt2,page_0122,6,8,8,"[682, 1223, 785, 1338]","[682, 1223, 785, 1338]",1.000,detector,equal_qn,22,22,22
stt2,page_0122,7,16,16,"[532, 1960, 637, 2078]","[532, 1960, 637, 2078]",1.000,detector,equal_qn,22,22,22
stt2,page_0122,8,2,2,"[388, 664, 496, 780]","[388, 664, 496, 780]",1.000,detector,equal_qn,22,22,22
stt2,page_0122,8,20,20,"[378, 2338, 487, 2434]","[378, 2314, 487, 2434]",0.800,detector,equal_qn,22,22,22
stt2,page_0124,1,4,4,"[1442, 823, 1550, 942]","[1442, 823, 1550, 942]",1.000,detector,equal_qn,21,21,21
stt2,page_0124,2,15,16,"[1288, 1868, 1393, 1975]","[1288, 1868, 1393, 1975]",1.000,detector,equal_qn,22,23,23
stt2,page_0124,3,8,8,"[1133, 1158, 1244, 1266]","[1133, 1158, 1244, 1266]",1.000,detector,equal_qn,23,23,23
stt2,page_0124,3,11,11,"[1134, 1422, 1246, 1530]","[1134, 1422, 1246, 1530]",1.000,detector,equal_qn,23,23,23
stt2,page_0124,4,13,13,"[973, 1700, 1088, 1823]","[973, 1700, 1088, 1823]",1.000,detector,equal_qn,21,21,21
stt2,page_0124,7,4,4,"[524, 827, 624, 940]","[524, 827, 624, 940]",1.000,detector,equal_qn,21,22,22
stt2,page_0124,9,15,15,"[214, 1984, 323, 2111]","[214, 1984, 323, 2111]",1.000,detector,equal_qn,20,20,20
stt2,page_0126,1,17,17,"[1441, 2042, 1538, 2156]","[1441, 2042, 1538, 2156]",1.000,detector,equal_qn,22,22,22
stt2,page_0126,2,11,12,"[1288, 1508, 1390, 1620]","[1288, 1508, 1390, 1620]",1.000,detector,equal_ocr,22,23,22
stt2,page_0126,5,10,10,"[838, 1452, 942, 1570]","[838, 1452, 942, 1570]",1.000,detector,equal_qn,21,21,21
stt2,page_0126,6,7,7,"[689, 1142, 791, 1259]","[689, 1142, 791, 1259]",1.000,detector,equal_qn,22,22,22
stt2,page_0126,6,13,13,"[688, 1677, 792, 1792]","[688, 1677, 792, 1792]",1.000,detector,equal_qn,22,22,22
stt2,page_0126,9,7,7,"[245, 1145, 346, 1254]","[234, 1144, 335, 1259]",0.766,detector,equal_qn,22,22,22
stt2,page_0128,1,12,12,"[1424, 1680, 1535, 1806]","[1424, 1680, 1535, 1806]",1.000,detector,equal_qn,20,20,20
stt2,page_0128,4,0,0,"[956, 462, 1062, 567]","[956, 462, 1062, 567]",1.000,detector,equal_qn,22,22,22
stt2,page_0128,4,8,8,"[959, 1198, 1068, 1316]","[959, 1198, 1068, 1316]",1.000,detector,equal_qn,22,22,22
stt2,page_0128,6,13,13,"[639, 1726, 747, 1848]","[639, 1726, 747, 1848]",1.000,detector,equal_qn,21,21,21
stt2,page_0128,9,1,1,"[177, 563, 281, 677]","[177, 563, 281, 677]",1.000,detector,equal_qn,21,21,21
stt2,page_0128,9,4,4,"[189, 848, 288, 963]","[189, 848, 288, 963]",1.000,detector,equal_qn,21,21,21
stt2,page_0128,9,19,19,"[199, 2297, 297, 2417]","[199, 2297, 297, 2417]",1.000,detector,equal_qn,21,21,21
stt2,page_0130,1,14,14,"[1449, 1714, 1550, 1821]","[1449, 1714, 1550, 1821]",1.000,detector,equal_qn,23,23,23
stt2,page_0130,2,10,10,"[1298, 1391, 1404, 1503]","[1298, 1391, 1404, 1503]",1.000,detector,equal_qn,22,22,22
stt2,page_0130,3,5,5,"[1145, 972, 1253, 1091]","[1145, 972, 1253, 1091]",1.000,detector,equal_qn,21,21,21
stt2,page_0130,5,1,1,"[830, 577, 937, 689]","[830, 577, 937, 689]",1.000,detector,equal_qn,22,22,22
stt2,page_0130,5,16,16,"[838, 1976, 944, 2090]","[838, 1976, 944, 2090]",1.000,detector,equal_qn,22,22,22
stt2,page_0130,5,21,21,"[842, 2420, 942, 2524]","[842, 2420, 942, 2524]",1.000,detector,equal_qn,22,22,22
