book,page,column,n_ocr,n_qn,n_det,count_source
stt4,page_0044,8,23,23,23,equal_qn
stt4,page_0044,9,23,23,23,equal_qn
stt4,page_0046,1,22,23,22,equal_ocr
stt4,page_0046,2,22,22,20,legacy_locked_col
stt4,page_0046,3,22,22,22,equal_qn
stt4,page_0046,4,23,23,18,legacy_locked_col
stt4,page_0046,5,22,22,22,equal_qn
stt4,page_0046,6,22,21,21,legacy_locked_col
stt4,page_0046,7,22,21,22,equal_ocr
stt4,page_0046,8,21,22,15,legacy_locked_col
stt4,page_0046,9,21,21,21,equal_qn
stt4,page_0048,1,22,22,22,equal_qn
stt4,page_0048,2,21,22,21,equal_ocr
stt4,page_0048,3,19,19,19,legacy_locked_col
stt4,page_0048,4,20,21,20,equal_ocr
stt4,page_0048,5,21,21,21,legacy_locked_col
stt4,page_0048,6,22,22,22,equal_qn
stt4,page_0048,7,20,20,20,equal_qn
stt4,page_0048,8,20,21,18,legacy_locked_col
stt4,page_0048,9,21,22,21,equal_ocr
stt4,page_0050,1,21,23,18,legacy_locked_col
stt4,page_0050,2,22,22,18,legacy_locked_col
stt4,page_0050,3,20,21,20,legacy_locked_col
stt4,page_0050,4,18,13,18,equal_ocr
stt4,page_0050,5,10,15,10,equal_ocr
stt4,page_0050,6,23,21,23,equal_ocr
stt4,page_0050,7,21,21,17,legacy_locked_col
stt4,page_0050,8,21,21,21,legacy_locked_col
stt4,page_0050,9,22,14,22,equal_ocr
stt4,page_0052,1,20,20,20,equal_qn
stt4,page_0052,2,20,20,20,equal_qn
stt4,page_0052,3,22,22,22,legacy_locked_col
stt4,page_0052,4,22,22,18,legacy_locked_col
stt4,page_0052,5,24,13,24,equal_ocr
stt4,page_0052,6,22,22,22,equal_qn
stt4,page_0052,7,21,22,21,legacy_locked_col
stt4,page_0052,8,20,20,20,equal_qn
stt4,page_0052,9,21,21,21,equal_qn
stt4,page_0054,1,22,22,18,legacy_locked_col
stt4,page_0054,2,20,20,20,equal_qn
stt4,page_0054,3,21,21,21,equal_qn
stt4,page_0054,4,23,23,23,equal_qn
stt4,page_0054,5,22,22,22,legacy_locked_col
stt4,page_0054,6,20,22,22,equal_qn
stt4,page_0054,7,20,20,20,equal_qn
stt4,page_0054,8,20,20,17,legacy_locked_col
stt4,page_0054,9,22,21,22,equal_ocr
stt4,page_0056,1,21,21,21,legacy_locked_col
stt4,page_0056,2,21,21,21,equal_qn
stt4,page_0056,3,20,20,20,legacy_locked_col
stt4,page_0056,4,22,22,22,equal_qn
stt4,page_0056,5,23,24,23,equal_ocr
stt4,page_0056,6,21,21,21,legacy_locked_col
stt4,page_0056,7,22,22,22,legacy_locked_col
stt4,page_0056,8,22,22,22,equal_qn
stt4,page_0056,9,21,22,21,legacy_locked_col
stt4,page_0058,1,23,23,23,equal_qn
stt4,page_0058,2,19,20,17,legacy_locked_col
stt4,page_0058,3,20,20,20,equal_qn
stt4,page_0058,4,21,21,21,equal_qn
stt4,page_0058,5,21,21,21,legacy_locked_col
stt4,page_0058,6,21,22,21,equal_ocr
stt4,page_0058,7,21,21,22,legacy_locked_col
stt4,page_0058,8,21,21,21,equal_qn
stt4,page_0058,9,20,20,19,legacy_locked_col
stt4,page_0060,1,21,21,21,legacy_locked_col
stt4,page_0060,2,21,21,21,equal_qn
stt4,page_0060,3,21,21,20,legacy_locked_col
stt4,page_0060,4,18,18,18,legacy_locked_col
stt4,page_0060,5,22,22,21,legacy_locked_col
stt4,page_0060,6,22,22,22,legacy_locked_col
stt4,page_0060,7,22,22,16,legacy_locked_col
stt4,page_0060,8,22,22,20,legacy_locked_col
stt4,page_0060,9,21,21,20,legacy_locked_col
stt4,page_0062,1,21,21,20,legacy_locked_col
stt4,page_0062,2,22,22,22,legacy_locked_col
stt4,page_0062,3,21,21,20,legacy_locked_col
stt4,page_0062,4,23,23,23,legacy_locked_col
stt4,page_0062,5,23,23,23,legacy_locked_col
stt4,page_0062,6,22,22,22,equal_qn
stt4,page_0062,7,23,24,23,legacy_locked_col
stt4,page_0062,8,21,22,22,equal_qn
stt4,page_0062,9,22,22,23,conflict
stt4,page_0064,1,21,21,21,equal_qn
stt4,page_0064,2,23,23,24,conflict
stt4,page_0064,3,24,23,24,equal_ocr
stt4,page_0064,4,23,23,23,equal_qn
stt4,page_0064,5,22,22,22,equal_qn
stt4,page_0064,6,22,22,22,legacy_locked_col
stt4,page_0064,7,23,23,22,legacy_locked_col
stt4,page_0064,8,22,22,22,legacy_locked_col
stt4,page_0064,9,22,22,21,legacy_locked_col
stt4,page_0066,1,22,22,22,legacy_locked_col
stt4,page_0066,2,23,23,23,equal_qn
stt4,page_0066,3,22,22,22,equal_qn
stt4,page_0066,4,24,24,24,equal_qn
stt4,page_0066,5,22,22,22,equal_qn
stt4,page_0066,6,23,15,22,conflict
stt4,page_0066,7,11,18,11,equal_ocr
stt4,page_0066,8,20,20,20,equal_qn
stt4,page_0066,9,22,23,22,equal_ocr
stt4,page_0068,1,22,22,22,equal_qn
stt4,page_0068,2,24,24,24,legacy_locked_col
stt4,page_0068,3,23,23,23,equal_qn
stt4,page_0068,4,22,22,22,equal_qn
stt4,page_0068,5,25,26,25,equal_ocr
stt4,page_0068,6,22,22,22,legacy_locked_col
stt4,page_0068,7,23,24,23,equal_ocr
stt4,page_0068,8,23,23,23,equal_qn
stt4,page_0068,9,23,23,22,legacy_locked_col
stt4,page_0070,1,20,21,20,legacy_locked_col
stt4,page_0070,2,21,21,21,equal_qn
stt4,page_0070,3,21,21,21,equal_qn
stt4,page_0070,4,22,22,21,legacy_locked_col
stt4,page_0070,5,22,22,22,equal_qn
stt4,page_0070,6,24,25,24,equal_ocr
stt4,page_0070,7,22,22,22,equal_qn
stt4,page_0070,8,23,23,21,legacy_locked_col
stt4,page_0070,9,23,23,18,legacy_locked_col
stt4,page_0072,1,22,26,10,legacy_locked_col
stt4,page_0072,2,12,14,12,equal_ocr
stt4,page_0072,3,19,14,19,equal_ocr
stt4,page_0072,4,13,19,13,equal_ocr
stt4,page_0072,5,21,15,21,legacy_locked_col
stt4,page_0072,6,22,22,22,legacy_locked_col
stt4,page_0072,7,21,22,22,equal_qn
stt4,page_0072,8,22,21,22,equal_ocr
stt4,page_0072,9,21,22,21,equal_ocr
stt4,page_0074,1,22,23,23,equal_qn
stt4,page_0074,2,22,22,22,legacy_locked_col
stt4,page_0074,3,24,25,24,equal_ocr
stt4,page_0074,4,23,23,23,equal_qn
stt4,page_0074,5,10,9,10,equal_ocr
stt4,page_0074,6,17,19,17,equal_ocr
stt4,page_0074,7,22,19,18,legacy_locked_col
stt4,page_0074,8,23,23,23,equal_qn
stt4,page_0074,9,22,22,19,legacy_locked_col
stt4,page_0076,1,21,21,18,legacy_locked_col
stt4,page_0076,2,21,21,21,equal_qn
stt4,page_0076,3,22,22,22,legacy_locked_col
stt4,page_0076,4,22,23,22,equal_ocr
stt4,page_0076,5,23,23,23,equal_qn
stt4,page_0076,6,23,23,23,equal_qn
stt4,page_0076,7,23,23,23,equal_qn
stt4,page_0076,8,25,25,25,equal_qn
stt4,page_0076,9,23,23,23,equal_qn
stt4,page_0078,1,23,23,23,legacy_locked_col
stt4,page_0078,2,24,25,24,legacy_locked_col
stt4,page_0078,3,24,25,24,equal_ocr
stt4,page_0078,4,24,24,22,legacy_locked_col
stt4,page_0078,5,24,24,24,equal_qn
stt4,page_0078,6,20,21,20,legacy_locked_col
stt4,page_0078,7,21,23,21,equal_ocr
stt4,page_0078,8,19,19,17,legacy_locked_col
stt4,page_0078,9,21,21,19,legacy_locked_col
stt4,page_0080,1,21,21,21,legacy_locked_col
stt4,page_0080,2,22,22,19,legacy_locked_col
stt4,page_0080,3,22,22,21,legacy_locked_col
stt4,page_0080,4,22,22,21,legacy_locked_col
stt4,page_0080,5,21,21,21,legacy_locked_col
stt4,page_0080,6,21,22,22,legacy_locked_col
stt4,page_0080,7,22,22,18,legacy_locked_col
stt4,page_0080,8,22,22,21,legacy_locked_col
stt4,page_0080,9,22,22,22,equal_qn
stt4,page_0082,1,22,22,14,legacy_locked_col
stt4,page_0082,2,22,22,23,conflict
stt4,page_0082,3,21,22,11,legacy_locked_col
stt4,page_0082,4,23,23,22,legacy_locked_col
stt4,page_0082,5,23,23,23,legacy_locked_col
stt4,page_0082,6,24,23,24,legacy_locked_col
stt4,page_0082,7,22,24,21,legacy_locked_col
stt4,page_0082,8,22,22,21,legacy_locked_col
stt4,page_0082,9,21,21,20,legacy_locked_col
stt4,page_0084,1,22,22,22,equal_qn
stt4,page_0084,2,21,21,21,equal_qn
stt4,page_0084,3,22,22,22,equal_qn
stt4,page_0084,4,22,22,22,equal_qn
stt4,page_0084,5,23,23,23,equal_qn
stt4,page_0084,6,23,23,22,legacy_locked_col
stt4,page_0084,7,24,24,24,equal_qn
stt4,page_0084,8,23,23,22,legacy_locked_col
stt4,page_0084,9,23,23,23,equal_qn
stt4,page_0086,1,23,23,23,equal_qn
stt4,page_0086,2,22,23,23,equal_qn
stt4,page_0086,3,21,22,21,legacy_locked_col
stt4,page_0086,4,21,21,21,legacy_locked_col
stt4,page_0086,5,22,24,23,legacy_locked_col
stt4,page_0086,6,22,22,22,equal_qn
stt4,page_0086,7,23,22,23,equal_ocr
stt4,page_0086,8,11,10,11,equal_ocr
stt4,page_0086,9,20,19,18,conflict
stt4,page_0088,1,8,8,8,equal_qn
stt4,page_0088,2,21,21,18,legacy_locked_col
stt4,page_0088,3,24,24,24,equal_qn
stt4,page_0088,4,24,24,23,legacy_locked_col
stt4,page_0088,5,22,21,22,equal_ocr
stt4,page_0088,6,23,23,23,legacy_locked_col
stt4,page_0088,7,21,21,21,equal_qn
stt4,page_0088,8,22,22,22,equal_qn
stt4,page_0088,9,22,22,21,conflict
stt4,page_0090,1,22,22,11,legacy_locked_col
stt4,page_0090,2,24,23,23,equal_qn
stt4,page_0090,3,22,22,16,legacy_locked_col
stt4,page_0090,4,24,26,25,legacy_locked_col
stt4,page_0090,5,22,33,22,equal_ocr
stt4,page_0090,6,23,17,21,conflict
stt4,page_0090,7,24,17,24,equal_ocr
stt4,page_0090,8,23,22,23,equal_ocr
stt4,page_0090,9,24,24,17,legacy_locked_col
stt4,page_0092,1,19,19,21,legacy_locked_col
stt4,page_0092,2,21,21,21,equal_qn
stt4,page_0092,3,21,21,21,legacy_locked_col
stt4,page_0092,4,21,21,22,conflict
stt4,page_0092,5,22,23,22,legacy_locked_col
stt4,page_0092,6,22,22,22,legacy_locked_col
stt4,page_0092,7,22,22,22,equal_qn
stt4,page_0092,8,21,23,22,conflict
stt4,page_0092,9,21,21,18,legacy_locked_col
stt4,page_0094,1,23,23,23,equal_qn
stt4,page_0094,2,23,23,23,equal_qn
stt4,page_0094,3,23,22,23,equal_ocr
stt4,page_0094,4,22,22,22,legacy_locked_col
stt4,page_0094,5,23,23,23,legacy_locked_col
stt4,page_0094,6,22,22,22,equal_qn
stt4,page_0094,7,21,20,21,equal_ocr
stt4,page_0094,8,21,21,20,legacy_locked_col
stt4,page_0094,9,20,20,20,equal_qn
stt4,page_0096,1,22,22,21,legacy_locked_col
stt4,page_0096,2,23,23,19,legacy_locked_col
stt4,page_0096,3,22,22,22,legacy_locked_col
stt4,page_0096,4,24,24,24,equal_qn
stt4,page_0096,5,24,23,24,legacy_locked_col
stt4,page_0096,6,23,23,23,equal_qn
stt4,page_0096,7,22,24,22,equal_ocr
stt4,page_0096,8,21,22,22,equal_qn
stt4,page_0096,9,21,21,21,legacy_locked_col
stt4,page_0098,1,23,23,23,equal_qn
stt4,page_0098,2,23,22,23,equal_ocr
stt4,page_0098,3,23,21,23,equal_ocr
stt4,page_0098,4,22,22,22,equal_qn
stt4,page_0098,5,21,21,21,equal_qn
stt4,page_0098,6,22,24,22,equal_ocr
stt4,page_0098,7,23,23,23,equal_qn
stt4,page_0098,8,19,19,19,equal_qn
stt4,page_0098,9,20,20,20,equal_qn
stt4,page_0100,1,21,21,21,equal_qn
stt4,page_0100,2,21,21,21,equal_qn
stt4,page_0100,3,22,22,22,equal_qn
stt4,page_0100,4,22,22,21,legacy_locked_col
stt4,page_0100,5,22,23,22,equal_ocr
stt4,page_0100,6,22,21,22,equal_ocr
stt4,page_0100,7,22,22,22,equal_qn
stt4,page_0100,8,23,20,22,conflict
stt4,page_0100,9,21,21,21,equal_qn
stt4,page_0102,1,19,19,19,equal_qn
stt4,page_0102,2,19,19,19,equal_qn
stt4,page_0102,3,20,20,20,equal_qn
stt4,page_0102,4,22,22,22,equal_qn
stt4,page_0102,5,21,21,21,equal_qn
stt4,page_0102,6,21,21,21,legacy_locked_col
stt4,page_0102,7,21,20,21,equal_ocr
stt4,page_0102,8,20,20,20,equal_qn
stt4,page_0102,9,22,22,22,equal_qn
stt4,page_0104,1,20,20,20,equal_qn
stt4,page_0104,2,21,21,21,equal_qn
stt4,page_0104,3,22,23,22,legacy_locked_col
stt4,page_0104,4,22,22,22,equal_qn
stt4,page_0104,5,20,20,20,equal_qn
stt4,page_0104,6,20,20,20,equal_qn
stt4,page_0104,7,21,21,21,equal_qn
stt4,page_0104,8,21,21,21,equal_qn
stt4,page_0104,9,20,21,20,equal_ocr
stt4,page_0108,1,23,24,23,equal_ocr
stt4,page_0108,2,23,22,20,conflict
stt4,page_0108,3,23,22,23,equal_ocr
stt4,page_0108,4,22,22,22,legacy_locked_col
stt4,page_0108,5,25,23,24,conflict
stt4,page_0108,6,24,24,24,legacy_locked_col
stt4,page_0108,7,23,24,23,equal_ocr
stt4,page_0108,8,22,24,22,equal_ocr
stt4,page_0108,9,21,22,19,legacy_locked_col
stt4,page_0110,1,24,23,11,legacy_locked_col
stt4,page_0110,2,23,29,23,equal_ocr
stt4,page_0110,3,6,13,6,equal_ocr
stt4,page_0110,4,18,15,18,equal_ocr
stt4,page_0110,5,11,21,11,equal_ocr
stt4,page_0110,6,21,22,21,equal_ocr
stt4,page_0110,7,22,21,22,equal_ocr
stt4,page_0110,8,21,21,21,equal_qn
stt4,page_0112,1,21,21,21,equal_qn
stt4,page_0112,2,22,22,13,legacy_locked_col
stt4,page_0112,3,22,22,15,legacy_locked_col
stt4,page_0112,4,23,23,23,equal_qn
stt4,page_0112,5,22,22,20,legacy_locked_col
stt4,page_0112,6,8,6,6,equal_qn
stt4,page_0112,7,16,16,17,conflict
stt4,page_0112,8,20,19,20,equal_ocr
stt4,page_0112,9,20,20,21,conflict
stt4,page_0114,1,22,22,22,legacy_locked_col
stt4,page_0114,2,22,22,22,equal_qn
stt4,page_0114,3,22,22,22,equal_qn
stt4,page_0114,4,23,23,23,legacy_locked_col
stt4,page_0114,5,23,23,23,legacy_locked_col
stt4,page_0114,6,23,23,22,legacy_locked_col
stt4,page_0114,7,23,23,21,legacy_locked_col
stt4,page_0114,8,22,21,19,legacy_locked_col
stt4,page_0114,9,21,22,21,legacy_locked_col
stt4,page_0116,1,23,23,23,legacy_locked_col
stt4,page_0116,2,23,21,23,equal_ocr
stt4,page_0116,3,23,23,23,equal_qn
stt4,page_0116,4,23,22,23,legacy_locked_col
stt4,page_0116,5,21,21,21,legacy_locked_col
stt4,page_0116,6,19,19,19,equal_qn
stt4,page_0116,7,22,22,20,legacy_locked_col
stt4,page_0116,8,21,21,21,equal_qn
stt4,page_0116,9,21,21,21,equal_qn
stt4,page_0118,1,24,23,24,legacy_locked_col
stt4,page_0118,2,22,22,22,legacy_locked_col
stt4,page_0118,3,24,23,24,legacy_locked_col
stt4,page_0118,4,22,22,22,legacy_locked_col
stt4,page_0118,5,23,23,23,equal_qn
stt4,page_0118,6,23,23,23,legacy_locked_col
stt4,page_0118,7,22,22,22,equal_qn
stt4,page_0118,8,21,21,20,legacy_locked_col
stt4,page_0118,9,23,23,20,legacy_locked_col
stt4,page_0120,1,22,22,20,legacy_locked_col
stt4,page_0120,2,20,21,20,legacy_locked_col
stt4,page_0120,3,21,21,18,legacy_locked_col
stt4,page_0120,4,22,22,22,equal_qn
stt4,page_0120,5,20,20,20,legacy_locked_col
stt4,page_0120,6,20,20,20,legacy_locked_col
stt4,page_0120,7,20,20,20,equal_qn
stt4,page_0120,8,21,22,21,equal_ocr
stt4,page_0120,9,21,21,22,conflict
stt4,page_0122,1,22,22,17,legacy_locked_col
stt4,page_0122,2,21,21,21,equal_qn
stt4,page_0122,3,3,4,4,equal_qn
stt4,page_0122,4,19,19,19,equal_qn
stt4,page_0122,5,9,9,9,equal_qn
stt4,page_0122,6,22,22,22,equal_qn
stt4,page_0122,7,24,23,20,legacy_locked_col
stt4,page_0122,8,23,23,23,equal_qn
stt4,page_0122,9,19,19,19,equal_qn
stt4,page_0124,1,24,24,24,equal_qn
stt4,page_0124,2,22,22,19,conflict
stt4,page_0124,3,23,22,22,equal_qn
stt4,page_0124,4,24,24,24,equal_qn
stt4,page_0124,5,23,23,23,legacy_locked_col
stt4,page_0124,6,24,24,24,legacy_locked_col
stt4,page_0124,7,21,21,21,equal_qn
stt4,page_0124,8,20,21,22,conflict
stt4,page_0124,9,20,20,17,legacy_locked_col
stt4,page_0126,1,21,21,21,equal_qn
stt4,page_0126,2,22,22,21,legacy_locked_col
stt4,page_0126,3,22,22,17,legacy_locked_col
stt4,page_0126,4,24,23,24,equal_ocr
stt4,page_0126,5,23,23,23,legacy_locked_col
stt4,page_0126,6,22,22,22,equal_qn
stt4,page_0126,7,21,21,21,equal_qn
stt4,page_0126,8,23,23,23,equal_qn
stt4,page_0126,9,22,24,23,conflict
stt4,page_0128,1,22,22,22,equal_qn
stt4,page_0128,2,23,23,11,legacy_locked_col
stt4,page_0128,3,23,21,19,legacy_locked_col
stt4,page_0128,4,24,23,24,equal_ocr
stt4,page_0128,5,24,24,24,legacy_locked_col
stt4,page_0128,6,22,21,23,conflict
stt4,page_0128,7,22,22,22,legacy_locked_col
stt4,page_0128,8,20,20,20,equal_qn
stt4,page_0128,9,19,19,19,equal_qn
stt4,page_0130,1,22,22,10,legacy_locked_col
stt4,page_0130,2,22,22,22,equal_qn
stt4,page_0130,3,21,21,14,legacy_locked_col
stt4,page_0130,4,21,21,20,legacy_locked_col
stt4,page_0130,5,23,23,23,equal_qn
stt4,page_0130,6,22,22,22,legacy_locked_col
stt4,page_0130,7,22,22,22,legacy_locked_col
stt4,page_0130,8,22,22,22,equal_qn
stt4,page_0130,9,21,21,21,equal_qn
stt4,page_0132,1,6,6,6,equal_qn
stt4,page_0132,2,17,18,17,equal_ocr
stt4,page_0132,3,10,10,11,conflict
stt4,page_0132,4,21,22,21,legacy_locked_col
stt4,page_0132,5,23,23,23,legacy_locked_col
stt4,page_0132,6,22,21,22,legacy_locked_col
stt4,page_0132,7,22,22,22,legacy_locked_col
stt4,page_0132,8,20,20,20,legacy_locked_col
stt4,page_0132,9,21,21,22,conflict
stt4,page_0134,1,7,7,7,equal_qn
stt4,page_0134,2,16,16,16,equal_qn
stt4,page_0134,3,22,21,21,legacy_locked_col
stt4,page_0134,4,21,21,21,legacy_locked_col
stt4,page_0134,5,21,21,21,equal_qn
stt4,page_0134,6,21,23,21,legacy_locked_col
stt4,page_0134,7,20,21,18,legacy_locked_col
stt4,page_0134,8,20,20,20,equal_qn
stt4,page_0134,9,22,22,21,legacy_locked_col
stt4,page_0136,1,21,21,21,equal_qn
stt4,page_0136,2,23,23,23,equal_qn
stt4,page_0136,3,21,22,11,legacy_locked_col
stt4,page_0136,4,21,21,22,conflict
stt4,page_0136,5,22,22,22,legacy_locked_col
stt4,page_0136,6,21,21,22,legacy_locked_col
stt4,page_0136,7,23,23,23,equal_qn
stt4,page_0136,8,21,21,22,conflict
stt4,page_0136,9,22,22,21,legacy_locked_col
stt4,page_0138,1,22,22,22,legacy_locked_col
stt4,page_0138,2,22,23,22,equal_ocr
stt4,page_0138,3,23,23,23,equal_qn
stt4,page_0138,4,23,23,23,equal_qn
stt4,page_0138,5,25,24,24,equal_qn
stt4,page_0138,6,22,23,23,equal_qn
stt4,page_0138,7,23,23,23,legacy_locked_col
stt4,page_0138,8,23,22,23,legacy_locked_col
stt4,page_0138,9,22,22,22,equal_qn
stt4,page_0140,1,22,23,21,legacy_locked_col
stt4,page_0140,2,22,22,20,legacy_locked_col
stt4,page_0140,3,22,21,20,legacy_locked_col
stt4,page_0140,4,23,23,22,legacy_locked_col
stt4,page_0140,5,23,23,23,legacy_locked_col
stt4,page_0140,6,23,23,23,equal_qn
stt4,page_0140,7,22,23,22,equal_ocr
stt4,page_0140,8,20,21,17,legacy_locked_col
stt4,page_0140,9,22,22,21,legacy_locked_col
stt4,page_0142,1,23,23,23,equal_qn
stt4,page_0142,2,22,22,20,conflict
stt4,page_0142,3,21,21,12,legacy_locked_col
stt4,page_0142,4,22,22,22,equal_qn
stt4,page_0142,5,20,20,21,conflict
stt4,page_0142,6,23,23,22,conflict
stt4,page_0142,7,22,22,10,legacy_locked_col
stt4,page_0142,8,22,22,15,legacy_locked_col
stt4,page_0142,9,22,22,19,legacy_locked_col
stt4,page_0144,1,21,21,10,legacy_locked_col
stt4,page_0144,2,21,21,12,legacy_locked_col
stt4,page_0144,3,22,22,19,legacy_locked_col
stt4,page_0144,4,22,22,22,legacy_locked_col
stt4,page_0144,5,22,22,22,equal_qn
stt4,page_0144,6,22,22,19,legacy_locked_col
stt4,page_0144,7,19,20,19,equal_ocr
stt4,page_0144,8,19,16,19,equal_ocr
stt4,page_0144,9,13,13,14,conflict
stt4,page_0146,1,21,2,21,equal_ocr
stt4,page_0146,2,19,2,19,equal_ocr
stt4,page_0146,3,20,2,20,equal_ocr
stt4,page_0146,4,21,2,21,equal_ocr
stt4,page_0146,5,20,2,20,equal_ocr
stt4,page_0146,6,21,2,21,equal_ocr
stt4,page_0146,7,22,2,22,equal_ocr
stt4,page_0146,8,20,2,20,equal_ocr
stt4,page_0146,9,22,2,22,equal_ocr
stt4,page_0148,1,22,21,22,equal_ocr
stt4,page_0148,2,22,22,22,equal_qn
stt4,page_0148,3,21,22,21,equal_ocr
stt4,page_0148,4,21,21,21,equal_qn
stt4,page_0148,5,19,19,19,equal_qn
stt4,page_0148,6,18,18,18,equal_qn
stt4,page_0148,7,19,19,19,equal_qn
stt4,page_0148,8,19,19,19,equal_qn
stt4,page_0148,9,6,6,6,equal_qn
stt4,page_0150,1,22,22,22,equal_qn
stt4,page_0150,2,22,22,22,equal_qn
stt4,page_0150,3,23,23,23,equal_qn
stt4,page_0150,4,21,22,22,equal_qn
stt4,page_0150,5,22,22,22,equal_qn
stt4,page_0150,6,24,24,24,equal_qn
stt4,page_0150,7,24,24,24,equal_qn
stt4,page_0150,8,21,22,23,conflict
stt4,page_0150,9,24,24,24,equal_qn
stt4,page_0152,1,21,21,21,legacy_locked_col
stt4,page_0152,2,20,19,20,equal_ocr
stt4,page_0152,3,23,23,23,legacy_locked_col
stt4,page_0152,4,23,23,23,legacy_locked_col
stt4,page_0152,5,21,21,21,equal_qn
stt4,page_0152,6,23,23,23,legacy_locked_col
stt4,page_0152,7,22,22,22,legacy_locked_col
stt4,page_0152,8,19,19,15,legacy_locked_col
stt4,page_0152,9,19,19,17,legacy_locked_col
stt4,page_0154,1,21,21,21,legacy_locked_col
stt4,page_0154,2,21,21,21,equal_qn
stt4,page_0154,3,22,22,22,equal_qn
stt4,page_0154,4,21,20,21,equal_ocr
stt4,page_0154,5,22,22,22,equal_qn
stt4,page_0154,6,21,22,22,legacy_locked_col
stt4,page_0154,7,21,21,21,equal_qn
stt4,page_0154,8,12,12,12,equal_qn
stt4,page_0154,9,19,19,19,equal_qn
stt4,page_0156,1,7,8,9,conflict
stt4,page_0156,2,20,19,20,equal_ocr
stt4,page_0156,3,22,22,22,equal_qn
stt4,page_0156,4,20,20,20,legacy_locked_col
stt4,page_0156,5,21,21,21,equal_qn
stt4,page_0156,6,21,22,17,legacy_locked_col
stt4,page_0156,7,23,23,23,equal_qn
stt4,page_0156,8,22,22,13,legacy_locked_col
stt4,page_0156,9,23,23,19,legacy_locked_col
stt4,page_0158,1,24,24,24,equal_qn
stt4,page_0158,2,21,23,22,legacy_locked_col
stt4,page_0158,3,21,21,21,equal_qn
stt4,page_0158,4,20,20,19,legacy_locked_col
stt4,page_0158,5,21,21,22,legacy_locked_col
stt4,page_0158,6,21,21,21,legacy_locked_col
stt4,page_0158,7,21,21,17,legacy_locked_col
stt4,page_0158,8,22,22,22,equal_qn
stt4,page_0158,9,21,22,20,legacy_locked_col
stt4,page_0160,1,23,23,23,equal_qn
stt4,page_0160,2,23,22,23,equal_ocr
stt4,page_0160,3,23,23,23,equal_qn
stt4,page_0160,4,23,23,23,legacy_locked_col
stt4,page_0160,5,23,23,23,equal_qn
stt4,page_0160,6,23,23,23,equal_qn
stt4,page_0160,7,24,24,23,legacy_locked_col
stt4,page_0160,8,23,23,22,legacy_locked_col
stt4,page_0160,9,15,15,15,equal_qn
stt4,page_0162,1,24,24,24,legacy_locked_col
stt4,page_0162,2,25,26,25,equal_ocr
stt4,page_0162,3,23,23,23,equal_qn
stt4,page_0162,4,26,26,26,equal_qn
stt4,page_0162,5,23,23,23,equal_qn
stt4,page_0162,6,24,24,24,equal_qn
stt4,page_0162,7,23,23,17,legacy_locked_col
stt4,page_0162,8,23,23,22,legacy_locked_col
stt4,page_0162,9,23,23,19,legacy_locked_col
stt4,page_0164,1,23,23,23,equal_qn
stt4,page_0164,2,22,22,22,legacy_locked_col
stt4,page_0164,3,22,22,22,legacy_locked_col
stt4,page_0164,4,21,21,21,equal_qn
stt4,page_0164,5,22,22,22,equal_qn
stt4,page_0164,6,22,22,22,equal_qn
stt4,page_0164,7,24,24,19,legacy_locked_col
stt4,page_0164,8,22,22,20,legacy_locked_col
stt4,page_0164,9,22,22,22,legacy_locked_col
stt4,page_0166,1,22,22,22,legacy_locked_col
stt4,page_0166,2,21,21,21,legacy_locked_col
stt4,page_0166,3,24,24,24,equal_qn
stt4,page_0166,4,23,23,19,legacy_locked_col
stt4,page_0166,5,23,23,23,legacy_locked_col
stt4,page_0166,6,23,23,22,legacy_locked_col
stt4,page_0166,7,23,23,23,legacy_locked_col
stt4,page_0166,8,21,23,21,equal_ocr
stt4,page_0166,9,21,21,21,equal_qn
stt4,page_0168,1,19,19,19,legacy_locked_col
stt4,page_0168,2,19,19,18,legacy_locked_col
stt4,page_0168,3,23,23,21,legacy_locked_col
stt4,page_0168,4,21,21,21,equal_qn
stt4,page_0168,5,24,24,24,legacy_locked_col
stt4,page_0168,6,21,21,22,legacy_locked_col
stt4,page_0168,7,22,22,17,legacy_locked_col
stt4,page_0168,8,21,21,21,equal_qn
stt4,page_0168,9,20,20,19,legacy_locked_col
stt4,page_0170,1,21,21,8,legacy_locked_col
stt4,page_0170,2,21,21,21,equal_qn
stt4,page_0170,3,23,23,23,equal_qn
stt4,page_0170,4,21,21,14,legacy_locked_col
stt4,page_0170,5,24,24,24,equal_qn
stt4,page_0170,6,21,22,24,legacy_locked_col
stt4,page_0170,7,22,22,22,equal_qn
stt4,page_0170,8,21,21,21,equal_qn
stt4,page_0170,9,23,23,23,legacy_locked_col
stt4,page_0172,1,24,23,22,legacy_locked_col
stt4,page_0172,2,24,24,24,legacy_locked_col
stt4,page_0172,3,25,25,24,legacy_locked_col
stt4,page_0172,4,26,26,26,legacy_locked_col
stt4,page_0172,5,27,27,27,legacy_locked_col
stt4,page_0172,6,24,24,24,equal_qn
stt4,page_0172,7,24,24,24,equal_qn
stt4,page_0172,8,25,27,25,equal_ocr
stt4,page_0172,9,24,24,24,equal_qn
stt4,page_0174,1,24,24,24,legacy_locked_col
stt4,page_0174,2,24,24,24,equal_qn
stt4,page_0174,3,24,24,24,legacy_locked_col
stt4,page_0174,4,21,21,21,equal_qn
stt4,page_0174,5,22,22,22,legacy_locked_col
stt4,page_0174,6,22,23,22,legacy_locked_col
