book,page,column,nom_idx,syl_idx,syllable,ocr_char,label,unicode,bbox_cu,prev_bbox_cu,next_bbox_cu,image_md5_cu,image_cu,tier_build,rule_build
stt11,page_0222,6,19,19,người,㝵,𠊚,U+2029A,"[737, 2180, 838, 2292]","[737, 2094, 837, 2205]","[736, 2264, 839, 2380]",31eb73c322fb,gold/stt11_page_0222_c06_126.png,GOLD,s1_inter_s2_direct
stt11,page_0222,8,11,11,người,早,𠊚,U+2029A,"[433, 1400, 529, 1507]","[434, 1317, 529, 1421]","[434, 1484, 528, 1592]",90bd8bdf9b71,gold/stt11_page_0222_c08_162.png,GOLD,s1_inter_s2_similar
stt11,page_0222,8,17,17,người,早,𠊚,U+2029A,"[443, 1930, 538, 2037]","[443, 1843, 538, 1952]","[441, 2021, 541, 2130]",3e276da726ba,gold/stt11_page_0222_c08_168.png,GOLD,s1_inter_s2_similar
stt11,page_0224,2,22,22,người,㝵,𠊚,U+2029A,"[1322, 2394, 1419, 2498]","[1334, 2309, 1428, 2415]",,e7420041b610,gold/stt11_page_0224_c02_044.png,GOLD,s1_inter_s2_direct
stt11,page_0224,4,0,0,người,早,𠊚,U+2029A,"[1031, 449, 1131, 558]",,"[1031, 535, 1132, 653]",c5cec2ea1bef,gold/stt11_page_0224_c04_067.png,GOLD,s1_inter_s2_similar
stt11,page_0224,7,11,11,người,早,𠊚,U+2029A,"[571, 1430, 675, 1547]","[572, 1343, 674, 1460]","[572, 1526, 675, 1642]",491d1eccb115,gold/stt11_page_0224_c07_143.png,GOLD,s1_inter_s2_similar
stt11,page_0226,1,12,12,người,早,𠊚,U+2029A,"[1461, 1513, 1571, 1625]","[1460, 1428, 1571, 1542]","[1461, 1599, 1571, 1708]",62e14afb4f99,gold/stt11_page_0226_c01_012.png,GOLD,s1_inter_s2_similar
stt11,page_0226,2,17,17,người,早,𠊚,U+2029A,"[1315, 2043, 1421, 2154]","[1316, 1948, 1420, 2060]","[1315, 2130, 1420, 2237]",d914c51b0764,gold/stt11_page_0226_c02_039.png,GOLD,s1_inter_s2_similar
stt11,page_0226,3,21,22,người,㝵,𠊚,U+2029A,"[1169, 2362, 1271, 2465]","[1169, 2266, 1270, 2379]",,e82a25302f16,gold/stt11_page_0226_c03_065.png,GOLD,s1_inter_s2_direct
stt11,page_0226,4,8,8,người,旱,𠊚,U+2029A,"[1011, 1174, 1112, 1288]","[1010, 1069, 1114, 1183]","[1011, 1260, 1113, 1372]",9c0784ccd9f7,gold/stt11_page_0226_c04_074.png,GOLD,s1_inter_s2_similar
stt11,page_0226,5,21,21,người,昇,𠊚,U+2029A,"[865, 2377, 963, 2480]","[872, 2285, 976, 2398]",,87cf08795bf7,silver/stt11_page_0226_c05_109.png,SILVER,s2_inter_s3_corrected
stt11,page_0226,6,12,12,người,㝵,𠊚,U+2029A,"[712, 1515, 817, 1624]","[703, 1420, 810, 1531]","[704, 1600, 809, 1710]",fe85f66a6010,gold/stt11_page_0226_c06_122.png,GOLD,s1_inter_s2_direct
stt11,page_0226,9,0,0,người,昇,𠊚,U+2029A,"[251, 438, 351, 540]",,"[252, 521, 351, 631]",40a9a1fdf754,silver/stt11_page_0226_c09_177.png,SILVER,s2_inter_s3_corrected
stt11,page_0226,9,9,9,người,昇,𠊚,U+2029A,"[266, 1251, 356, 1359]","[265, 1165, 355, 1275]","[266, 1336, 356, 1442]",393df3e943c1,silver/stt11_page_0226_c09_186.png,SILVER,s2_inter_s3_corrected
stt11,page_0228,4,8,8,người,早,𠊚,U+2029A,"[1034, 1126, 1139, 1239]","[1026, 1032, 1131, 1142]","[1034, 1212, 1142, 1325]",e9e833256724,gold/stt11_page_0228_c04_067.png,GOLD,s1_inter_s2_similar
stt11,page_0228,5,13,12,người,昇,𠊚,U+2029A,"[861, 1574, 968, 1681]","[861, 1485, 968, 1592]","[861, 1663, 968, 1770]",d3880929ae49,silver/stt11_page_0228_c05_093.png,SILVER,s2_inter_s3_corrected
stt11,page_0228,8,7,8,người,早,𠊚,U+2029A,"[423, 1081, 522, 1198]","[422, 1019, 523, 1104]","[422, 1177, 524, 1295]",89c3480fe8ef,gold/stt11_page_0228_c08_156.png,GOLD,s1_inter_s2_similar
stt11,page_0232,2,11,11,người,㝵,𠊚,U+2029A,"[1351, 1483, 1457, 1605]","[1351, 1397, 1456, 1518]","[1352, 1588, 1455, 1712]",d5b1a8d42275,gold/stt11_page_0232_c02_033.png,GOLD,s1_inter_s2_direct
stt11,page_0232,3,6,8,người,㝵,𠊚,U+2029A,"[1189, 1042, 1298, 1167]","[1191, 939, 1296, 1059]","[1190, 1149, 1296, 1273]",6f03f9a231c0,gold/stt11_page_0232_c03_049.png,GOLD,s1_inter_s2_direct
stt11,page_0232,3,18,20,người,杲,𠊚,U+2029A,"[1190, 2282, 1297, 2406]","[1181, 2186, 1287, 2308]","[1192, 2384, 1296, 2493]",764b79f1b03d,silver/stt11_page_0232_c03_061.png,SILVER,s2_inter_s3_corrected
stt11,page_0234,5,6,6,người,昇,𠊚,U+2029A,"[860, 1003, 962, 1117]","[861, 908, 963, 1022]","[859, 1097, 962, 1212]",ad648f675b15,silver/stt11_page_0234_c05_072.png,SILVER,s2_inter_s3_corrected
stt11,page_0234,6,10,10,người,早,𠊚,U+2029A,"[703, 1324, 804, 1429]","[702, 1239, 805, 1345]","[704, 1409, 803, 1513]",385cb4845c2c,gold/stt11_page_0234_c06_097.png,GOLD,s1_inter_s2_similar
stt11,page_0236,3,20,20,người,昇,𠊚,U+2029A,"[1173, 2222, 1273, 2338]","[1173, 2128, 1271, 2243]","[1182, 2318, 1283, 2431]",7ad1fbf19b2e,silver/stt11_page_0236_c03_063.png,SILVER,s2_inter_s3_corrected
stt11,page_0236,4,17,18,người,㝵,𠊚,U+2029A,"[1021, 2028, 1125, 2146]","[1022, 1933, 1125, 2049]","[1021, 2125, 1125, 2242]",dbd194122e22,gold/stt11_page_0236_c04_083.png,GOLD,s1_inter_s2_direct
stt11,page_0236,6,16,16,người,昇,𠊚,U+2029A,"[723, 1875, 823, 1984]","[723, 1788, 824, 1899]","[721, 1958, 825, 2071]",a7ae3925a95d,silver/stt11_page_0236_c06_126.png,SILVER,s2_inter_s3_corrected
stt11,page_0238,6,2,2,người,㝵,𠊚,U+2029A,"[712, 625, 815, 739]","[711, 530, 816, 645]","[712, 718, 818, 836]",6541549efbdd,gold/stt11_page_0238_c06_112.png,GOLD,s1_inter_s2_direct
stt11,page_0238,7,21,21,người,昇,𠊚,U+2029A,"[556, 2222, 657, 2324]","[556, 2138, 657, 2240]","[556, 2308, 657, 2410]",499430971574,silver/stt11_page_0238_c07_152.png,SILVER,s2_inter_s3_corrected
stt11,page_0240,2,6,6,người,早,𠊚,U+2029A,"[1315, 946, 1421, 1048]","[1315, 862, 1421, 963]","[1315, 1031, 1421, 1132]",75659767ded7,gold/stt11_page_0240_c02_028.png,GOLD,s1_inter_s2_similar
stt11,page_0240,5,18,18,người,早,𠊚,U+2029A,"[839, 2046, 945, 2154]","[839, 1956, 945, 2064]","[839, 2136, 945, 2244]",51c29c1541a1,gold/stt11_page_0240_c05_110.png,GOLD,s1_inter_s2_similar
stt11,page_0240,7,1,1,người,早,𠊚,U+2029A,"[547, 515, 652, 627]","[548, 433, 652, 541]","[548, 601, 652, 711]",849363927b62,gold/stt11_page_0240_c07_137.png,GOLD,s1_inter_s2_similar
stt11,page_0242,1,2,2,người,㝵,𠊚,U+2029A,"[1461, 657, 1568, 777]","[1460, 559, 1569, 681]","[1462, 759, 1566, 882]",4e484568b10e,gold/stt11_page_0242_c01_002.png,GOLD,s1_inter_s2_direct
stt11,page_0242,1,18,18,người,㝵,𠊚,U+2029A,"[1458, 2267, 1567, 2395]","[1470, 2169, 1574, 2295]","[1460, 2369, 1565, 2484]",53ba62a76264,gold/stt11_page_0242_c01_018.png,GOLD,s1_inter_s2_direct
stt11,page_0242,6,2,2,người,旱,𠊚,U+2029A,"[728, 628, 834, 740]","[730, 542, 832, 653]","[728, 715, 832, 826]",a3afa81e959f,gold/stt11_page_0242_c06_087.png,GOLD,s1_inter_s2_similar
stt11,page_0242,7,12,12,người,早,𠊚,U+2029A,"[559, 1531, 661, 1640]","[559, 1437, 660, 1545]","[558, 1615, 660, 1725]",8157cace2c5b,gold/stt11_page_0242_c07_120.png,GOLD,s1_inter_s2_similar
stt11,page_0242,7,21,21,người,早,𠊚,U+2029A,"[560, 2316, 660, 2426]","[559, 2231, 659, 2339]","[558, 2404, 661, 2508]",bea19510d100,gold/stt11_page_0242_c07_129.png,GOLD,s1_inter_s2_similar
stt11,page_0242,9,17,17,người,早,𠊚,U+2029A,"[265, 1865, 360, 1967]","[265, 1788, 362, 1890]","[267, 1949, 359, 2051]",9485c5150952,gold/stt11_page_0242_c09_170.png,GOLD,s1_inter_s2_similar
stt11,page_0244,2,8,8,người,耳,𠊚,U+2029A,"[1310, 1156, 1415, 1269]","[1310, 1062, 1415, 1176]","[1309, 1241, 1417, 1355]",6a96aaa53f53,silver/stt11_page_0244_c02_026.png,SILVER,s2_inter_s3_corrected
stt11,page_0244,4,10,10,người,㝵,𠊚,U+2029A,"[1013, 1339, 1115, 1447]","[1010, 1244, 1116, 1354]","[1014, 1423, 1114, 1533]",21f802116576,gold/stt11_page_0244_c04_074.png,GOLD,s1_inter_s2_direct
stt11,page_0244,6,10,10,người,早,𠊚,U+2029A,"[706, 1401, 811, 1513]","[704, 1307, 811, 1417]","[706, 1486, 811, 1599]",014c16d40676,gold/stt11_page_0244_c06_119.png,GOLD,s1_inter_s2_similar
stt11,page_0244,8,20,20,người,㝵,𠊚,U+2029A,"[422, 2399, 519, 2510]","[420, 2298, 521, 2421]",,a06a66ef55d3,gold/stt11_page_0244_c08_169.png,GOLD,s1_inter_s2_direct
stt11,page_0244,9,20,20,người,昇,𠊚,U+2029A,"[272, 2299, 373, 2416]","[272, 2204, 373, 2322]","[273, 2392, 372, 2494]",54142532d40e,silver/stt11_page_0244_c09_190.png,SILVER,s2_inter_s3_corrected
stt11,page_0246,3,14,14,người,畢,𠊚,U+2029A,"[1183, 1686, 1282, 1794]","[1182, 1599, 1280, 1711]","[1183, 1771, 1281, 1877]",b2768758d922,silver/stt11_page_0246_c03_057.png,SILVER,s2_inter_s3_corrected
stt11,page_0246,4,0,0,người,早,𠊚,U+2029A,"[1053, 454, 1155, 555]",,"[1052, 534, 1154, 643]",ec235170b182,gold/stt11_page_0246_c04_065.png,GOLD,s1_inter_s2_similar
stt11,page_0246,7,22,22,người,㝵,𠊚,U+2029A,"[557, 2373, 659, 2473]","[558, 2286, 657, 2393]",,94cc4d41a6d0,gold/stt11_page_0246_c07_153.png,GOLD,s1_inter_s2_direct
stt11,page_0248,2,6,6,người,昇,𠊚,U+2029A,"[1338, 1020, 1440, 1136]","[1334, 923, 1442, 1043]","[1338, 1117, 1440, 1233]",db1cab1f090e,silver/stt11_page_0248_c02_023.png,SILVER,s2_inter_s3_corrected
stt11,page_0248,3,0,0,người,旱,𠊚,U+2029A,"[1165, 444, 1272, 550]",,"[1167, 530, 1270, 645]",5ea26d503047,gold/stt11_page_0248_c03_038.png,GOLD,s1_inter_s2_similar
stt11,page_0248,3,8,8,người,昇,𠊚,U+2029A,"[1177, 1154, 1280, 1262]","[1174, 1068, 1280, 1176]","[1177, 1238, 1280, 1348]",f738e6b838a9,silver/stt11_page_0248_c03_046.png,SILVER,s2_inter_s3_corrected
stt11,page_0248,6,4,4,người,昇,𠊚,U+2029A,"[711, 800, 814, 914]","[711, 714, 812, 825]","[717, 895, 821, 1010]",0e1ccc3f9bf4,silver/stt11_page_0248_c06_112.png,SILVER,s2_inter_s3_corrected
stt11,page_0248,6,14,14,người,早,𠊚,U+2029A,"[729, 1746, 833, 1858]","[718, 1651, 826, 1766]","[730, 1833, 832, 1945]",9f9e08503969,gold/stt11_page_0248_c06_122.png,GOLD,s1_inter_s2_similar
stt11,page_0248,7,20,21,người,㝵,𠊚,U+2029A,"[569, 2324, 675, 2434]","[581, 2239, 682, 2346]","[573, 2415, 670, 2515]",3ad51cfb172b,gold/stt11_page_0248_c07_150.png,GOLD,s1_inter_s2_direct
stt11,page_0250,3,17,17,người,㝵,𠊚,U+2029A,"[1190, 1943, 1289, 2053]","[1190, 1849, 1290, 1959]","[1188, 2028, 1290, 2136]",41c8f9ef986d,gold/stt11_page_0250_c03_064.png,GOLD,s1_inter_s2_direct
stt11,page_0250,6,20,20,người,早,𠊚,U+2029A,"[724, 2197, 826, 2311]","[723, 2111, 825, 2224]","[724, 2290, 827, 2401]",3eb7467b7565,gold/stt11_page_0250_c06_136.png,GOLD,s1_inter_s2_similar
stt11,page_0252,3,1,1,người,早,𠊚,U+2029A,"[1186, 518, 1293, 637]","[1185, 430, 1294, 541]","[1186, 614, 1293, 735]",d285a4e66958,gold/stt11_page_0252_c03_046.png,GOLD,s1_inter_s2_similar
stt11,page_0252,3,16,17,người,㝵,𠊚,U+2029A,"[1198, 1976, 1297, 2090]","[1198, 1880, 1298, 1997]","[1199, 2072, 1297, 2186]",bef6ccd060e1,gold/stt11_page_0252_c03_061.png,GOLD,s1_inter_s2_direct
stt11,page_0252,7,0,0,người,㝵,𠊚,U+2029A,"[582, 422, 687, 524]",,"[581, 501, 686, 611]",c692308be86d,gold/stt11_page_0252_c07_133.png,GOLD,s1_inter_s2_direct
stt11,page_0252,8,7,7,người,㝵,𠊚,U+2029A,"[436, 1053, 531, 1167]","[434, 959, 531, 1071]","[435, 1150, 531, 1262]",72c96580099a,gold/stt11_page_0252_c08_163.png,GOLD,s1_inter_s2_direct
stt11,page_0252,9,7,7,người,昇,𠊚,U+2029A,"[287, 1025, 384, 1133]","[289, 940, 380, 1046]","[288, 1110, 383, 1217]",abe3a9b553e7,silver/stt11_page_0252_c09_185.png,SILVER,s2_inter_s3_corrected
stt11,page_0254,2,6,6,người,昇,𠊚,U+2029A,"[1313, 954, 1419, 1064]","[1315, 868, 1418, 977]","[1315, 1046, 1419, 1159]",ca5856c35a92,silver/stt11_page_0254_c02_027.png,SILVER,s2_inter_s3_corrected
stt11,page_0254,3,5,5,người,早,𠊚,U+2029A,"[1168, 887, 1270, 1002]","[1168, 791, 1269, 907]","[1169, 983, 1268, 1097]",f2db4650e7ae,gold/stt11_page_0254_c03_049.png,GOLD,s1_inter_s2_similar
stt11,page_0254,4,6,6,người,早,𠊚,U+2029A,"[1020, 971, 1126, 1087]","[1023, 878, 1123, 990]","[1021, 1067, 1125, 1182]",0256230f956c,gold/stt11_page_0254_c04_072.png,GOLD,s1_inter_s2_similar
stt11,page_0254,4,10,10,người,昇,𠊚,U+2029A,"[1019, 1351, 1125, 1467]","[1019, 1258, 1125, 1371]","[1020, 1447, 1124, 1563]",f361ce93ee47,silver/stt11_page_0254_c04_076.png,SILVER,s2_inter_s3_corrected
stt11,page_0254,8,1,2,người,早,𠊚,U+2029A,"[396, 518, 501, 631]","[398, 437, 498, 540]","[395, 606, 502, 717]",cc3f44083fec,gold/stt11_page_0254_c08_158.png,GOLD,s1_inter_s2_similar
stt11,page_0254,8,19,19,người,早,𠊚,U+2029A,"[411, 2220, 507, 2334]","[410, 2125, 507, 2240]","[410, 2313, 508, 2425]",96f916a33db8,gold/stt11_page_0254_c08_175.png,GOLD,s1_inter_s2_similar
stt11,page_0254,9,7,7,người,昇,𠊚,U+2029A,"[253, 1051, 345, 1156]","[245, 965, 337, 1073]","[251, 1135, 347, 1242]",a78040a93cfe,silver/stt11_page_0254_c09_185.png,SILVER,s2_inter_s3_corrected
stt11,page_0256,1,15,15,người,㝵,𠊚,U+2029A,"[1511, 1826, 1613, 1937]","[1511, 1734, 1613, 1845]","[1511, 1919, 1613, 1985]",c8051bd4b2e3,gold/stt11_page_0256_c01_015.png,GOLD,s1_inter_s2_direct
stt11,page_0256,2,21,23,người,㝵,𠊚,U+2029A,"[1345, 2378, 1447, 2484]","[1356, 2279, 1454, 2398]",,1fb24423d854,gold/stt11_page_0256_c02_043.png,GOLD,s1_inter_s2_direct
stt11,page_0256,4,3,3,người,早,𠊚,U+2029A,"[1045, 718, 1149, 834]","[1046, 629, 1149, 745]","[1053, 814, 1156, 929]",e8e4972ec46b,gold/stt11_page_0256_c04_070.png,GOLD,s1_inter_s2_similar
stt11,page_0256,4,15,15,người,早,𠊚,U+2029A,"[1057, 1831, 1157, 1945]","[1056, 1734, 1157, 1848]","[1057, 1928, 1156, 2040]",e7191b8b20e5,gold/stt11_page_0256_c04_082.png,GOLD,s1_inter_s2_similar
stt11,page_0256,5,17,17,người,昇,𠊚,U+2029A,"[905, 1991, 1008, 2106]","[906, 1906, 1007, 2017]","[907, 2086, 1004, 2199]",64decd7330af,silver/stt11_page_0256_c05_106.png,SILVER,s2_inter_s3_corrected
stt11,page_0256,7,8,8,người,早,𠊚,U+2029A,"[593, 1166, 700, 1284]","[594, 1070, 699, 1186]","[592, 1262, 700, 1380]",e38683ffcea5,gold/stt11_page_0256_c07_142.png,GOLD,s1_inter_s2_similar
stt11,page_0256,8,17,17,người,㝵,𠊚,U+2029A,"[436, 1937, 535, 2051]","[437, 1855, 534, 1963]","[435, 2031, 538, 2146]",11c786973302,gold/stt11_page_0256_c08_173.png,GOLD,s1_inter_s2_direct
stt11,page_0256,9,1,2,người,㝵,𠊚,U+2029A,"[294, 515, 399, 632]","[294, 430, 398, 539]","[294, 633, 397, 728]",ff1cd0db8eb8,gold/stt11_page_0256_c09_180.png,GOLD,s1_inter_s2_direct
stt11,page_0258,2,5,5,người,早,𠊚,U+2029A,"[1293, 882, 1394, 996]","[1292, 787, 1393, 902]","[1294, 977, 1395, 1092]",93bdb16ddd26,gold/stt11_page_0258_c02_028.png,GOLD,s1_inter_s2_similar
stt11,page_0258,3,4,4,người,旱,𠊚,U+2029A,"[1162, 795, 1263, 914]","[1165, 700, 1261, 819]","[1155, 891, 1256, 1009]",61b30691f9d6,gold/stt11_page_0258_c03_049.png,GOLD,s1_inter_s2_similar
stt11,page_0258,5,6,6,người,㝵,𠊚,U+2029A,"[860, 941, 958, 1046]","[860, 862, 957, 971]","[860, 1026, 958, 1131]",95d65f9d1167,gold/stt11_page_0258_c05_094.png,GOLD,s1_inter_s2_direct
stt11,page_0258,5,8,8,người,昇,𠊚,U+2029A,"[860, 1118, 956, 1225]","[860, 1026, 958, 1131]","[859, 1205, 957, 1311]",0d1749575a55,silver/stt11_page_0258_c05_096.png,SILVER,s2_inter_s3_corrected
stt11,page_0258,9,20,20,người,早,𠊚,U+2029A,"[267, 2198, 360, 2308]","[265, 2105, 360, 2215]","[264, 2284, 362, 2394]",0499e817a634,gold/stt11_page_0258_c09_198.png,GOLD,s1_inter_s2_similar
stt11,page_0260,2,8,8,người,昇,𠊚,U+2029A,"[1300, 1134, 1398, 1246]","[1299, 1039, 1398, 1152]","[1300, 1211, 1399, 1320]",3c252ca84720,silver/stt11_page_0260_c02_030.png,SILVER,s2_inter_s3_corrected
stt11,page_0260,4,12,12,người,昇,𠊚,U+2029A,"[1013, 1495, 1112, 1606]","[1010, 1399, 1115, 1512]","[1014, 1591, 1111, 1700]",cf152461375b,silver/stt11_page_0260_c04_079.png,SILVER,s2_inter_s3_corrected
stt11,page_0260,5,15,15,người,昇,𠊚,U+2029A,"[854, 1812, 957, 1927]","[854, 1713, 956, 1832]","[862, 1906, 967, 2022]",9899215ea0b0,silver/stt11_page_0260_c05_105.png,SILVER,s2_inter_s3_corrected
stt11,page_0260,6,2,2,người,昇,𠊚,U+2029A,"[699, 625, 799, 739]","[699, 531, 798, 645]","[705, 720, 804, 835]",6a57b766f634,silver/stt11_page_0260_c06_114.png,SILVER,s2_inter_s3_corrected
stt11,page_0260,7,0,1,người,早,𠊚,U+2029A,"[534, 431, 641, 537]",,"[546, 607, 647, 716]",59ed8a8ad201,gold/stt11_page_0260_c07_133.png,GOLD,s1_inter_s2_similar
stt11,page_0260,8,15,16,người,畢,𠊚,U+2029A,"[382, 1904, 487, 2021]","[382, 1807, 487, 1924]","[382, 2002, 487, 2118]",79303f34d245,silver/stt11_page_0260_c08_169.png,SILVER,s2_inter_s3_corrected
stt11,page_0262,1,1,1,người,早,𠊚,U+2029A,"[1457, 549, 1563, 667]","[1454, 461, 1563, 571]","[1461, 644, 1573, 763]",64bb7c545b21,gold/stt11_page_0262_c01_001.png,GOLD,s1_inter_s2_similar
stt11,page_0262,6,2,2,người,㝵,𠊚,U+2029A,"[727, 634, 833, 699]","[727, 539, 834, 654]","[726, 723, 833, 836]",349a83bb3b39,gold/stt11_page_0262_c06_102.png,GOLD,s1_inter_s2_direct
stt11,page_0264,1,20,20,người,㝵,𠊚,U+2029A,"[1491, 2331, 1591, 2440]","[1501, 2242, 1601, 2353]","[1490, 2420, 1591, 2521]",616b04f84763,gold/stt11_page_0264_c01_018.png,GOLD,s1_inter_s2_direct
stt11,page_0264,4,18,18,người,㝵,𠊚,U+2029A,"[1042, 2052, 1146, 2163]","[1042, 1968, 1145, 2076]","[1043, 2137, 1144, 2249]",d052e65a8450,gold/stt11_page_0264_c04_082.png,GOLD,s1_inter_s2_direct
stt11,page_0264,5,14,14,người,与,𠊚,U+2029A,"[892, 1749, 994, 1866]","[891, 1654, 994, 1770]","[891, 1845, 996, 1961]",28a5dcd7f2ab,silver/stt11_page_0264_c05_100.png,SILVER,s2_inter_s3_corrected
stt11,page_0264,8,21,22,người,昇,𠊚,U+2029A,"[434, 2308, 536, 2414]","[422, 2223, 527, 2328]","[427, 2390, 522, 2490]",7551173e8eb6,silver/stt11_page_0264_c08_173.png,SILVER,s2_inter_s3_corrected
stt11,page_0266,2,6,6,người,早,𠊚,U+2029A,"[1314, 1012, 1416, 1125]","[1316, 928, 1415, 1037]","[1314, 1108, 1416, 1220]",ef92b6308574,gold/stt11_page_0266_c02_027.png,GOLD,s1_inter_s2_similar
stt11,page_0266,7,14,14,người,号,𠊚,U+2029A,"[577, 1869, 680, 1990]","[577, 1768, 680, 1889]","[577, 1970, 680, 2091]",92531922d68f,gold/stt11_page_0266_c07_110.png,GOLD,s1_inter_s2_similar
stt11,page_0266,8,12,12,người,㝵,𠊚,U+2029A,"[400, 1560, 504, 1680]","[410, 1465, 512, 1583]","[401, 1647, 503, 1765]",63ea104fb9f0,gold/stt11_page_0266_c08_128.png,GOLD,s1_inter_s2_direct
stt11,page_0266,8,21,21,người,早,𠊚,U+2029A,"[414, 2389, 509, 2491]","[413, 2297, 510, 2411]",,9e708797ed30,gold/stt11_page_0266_c08_137.png,GOLD,s1_inter_s2_similar
stt11,page_0268,1,2,2,người,昇,𠊚,U+2029A,"[1479, 637, 1588, 760]","[1477, 536, 1589, 654]","[1479, 733, 1585, 854]",45af2b87930e,silver/stt11_page_0268_c01_002.png,SILVER,s2_inter_s3_corrected
stt11,page_0268,1,14,14,người,早,𠊚,U+2029A,"[1468, 1794, 1574, 1911]","[1468, 1697, 1574, 1815]","[1469, 1892, 1574, 2006]",524868845235,gold/stt11_page_0268_c01_014.png,GOLD,s1_inter_s2_similar
stt11,page_0268,1,20,20,người,斗,𠊚,U+2029A,"[1460, 2376, 1563, 2479]","[1467, 2276, 1576, 2394]",,9077c0160ab2,silver/stt11_page_0268_c01_020.png,SILVER,s2_inter_s3_corrected
stt11,page_0268,2,21,21,người,身,𠊚,U+2029A,"[1323, 2410, 1421, 2515]","[1333, 2319, 1433, 2433]",,2dac79283ae3,silver/stt11_page_0268_c02_042.png,SILVER,s2_inter_s3_corrected
stt11,page_0268,3,6,6,người,早,𠊚,U+2029A,"[1181, 1006, 1286, 1122]","[1183, 909, 1283, 1026]","[1182, 1101, 1288, 1217]",0e5bbe0f4ffd,gold/stt11_page_0268_c03_049.png,GOLD,s1_inter_s2_similar
stt11,page_0270,1,6,6,người,㝵,𠊚,U+2029A,"[1450, 981, 1556, 1097]","[1451, 886, 1555, 1002]","[1450, 1077, 1556, 1191]",001d1f755f1d,gold/stt11_page_0270_c01_006.png,GOLD,s1_inter_s2_direct
stt11,page_0270,2,7,7,người,早,𠊚,U+2029A,"[1303, 1095, 1409, 1216]","[1304, 1000, 1409, 1120]","[1305, 1191, 1407, 1309]",d9315d86b059,gold/stt11_page_0270_c02_029.png,GOLD,s1_inter_s2_similar
stt11,page_0270,2,15,15,người,昇,𠊚,U+2029A,"[1316, 1876, 1417, 1994]","[1316, 1772, 1416, 1890]","[1315, 1971, 1416, 2091]",24c9ca05297c,silver/stt11_page_0270_c02_037.png,SILVER,s2_inter_s3_corrected
stt11,page_0270,3,8,8,người,㝵,𠊚,U+2029A,"[1167, 1199, 1268, 1321]","[1168, 1095, 1267, 1214]","[1166, 1294, 1270, 1416]",b47f146aa920,gold/stt11_page_0270_c03_051.png,GOLD,s1_inter_s2_direct
stt11,page_0270,4,2,2,người,早,𠊚,U+2029A,"[1017, 600, 1120, 715]","[1017, 506, 1120, 620]","[1017, 687, 1122, 800]",877a34f4458a,gold/stt11_page_0270_c04_066.png,GOLD,s1_inter_s2_similar
stt11,page_0270,4,9,9,người,旱,𠊚,U+2029A,"[1017, 1245, 1124, 1360]","[1017, 1151, 1123, 1265]","[1016, 1340, 1124, 1456]",c2affe3eeb26,gold/stt11_page_0270_c04_073.png,GOLD,s1_inter_s2_similar
stt11,page_0270,5,2,4,người,旱,𠊚,U+2029A,"[870, 602, 972, 713]","[864, 511, 964, 619]","[865, 688, 965, 797]",7609a0455c1d,gold/stt11_page_0270_c05_088.png,GOLD,s1_inter_s2_similar
stt11,page_0272,1,8,9,người,㝵,𠊚,U+2029A,"[1524, 1176, 1630, 1289]","[1526, 1091, 1630, 1202]","[1524, 1272, 1630, 1386]",4d260d118e5b,gold/stt11_page_0272_c01_008.png,GOLD,s1_inter_s2_direct
stt11,page_0272,1,18,19,người,旱,𠊚,U+2029A,"[1526, 2134, 1629, 2251]","[1526, 2050, 1628, 2163]","[1515, 2241, 1619, 2355]",8911c3d21b1a,gold/stt11_page_0272_c01_018.png,GOLD,s1_inter_s2_similar
stt11,page_0272,6,18,18,người,㝵,𠊚,U+2029A,"[752, 2124, 853, 2238]","[760, 2026, 864, 2143]","[751, 2219, 854, 2334]",fcc0d73a2852,gold/stt11_page_0272_c06_114.png,GOLD,s1_inter_s2_direct
stt11,page_0274,3,3,3,người,早,𠊚,U+2029A,"[1173, 700, 1272, 817]","[1170, 605, 1272, 722]","[1172, 792, 1274, 913]",be40e1b436c1,gold/stt11_page_0274_c03_048.png,GOLD,s1_inter_s2_similar
stt11,page_0274,6,18,18,người,㝵,𠊚,U+2029A,"[715, 2171, 819, 2287]","[714, 2075, 821, 2193]","[716, 2266, 820, 2383]",a9ad92f10172,gold/stt11_page_0274_c06_129.png,GOLD,s1_inter_s2_direct
stt11,page_0274,7,22,23,người,丹,𠊚,U+2029A,"[578, 2389, 680, 2489]","[577, 2301, 681, 2408]",,a04672252ccf,silver/stt11_page_0274_c07_154.png,SILVER,s2_inter_s3_corrected
stt11,page_0276,7,8,8,người,㝵,𠊚,U+2029A,"[599, 1152, 709, 1263]","[599, 1059, 709, 1170]","[599, 1245, 709, 1356]",05843002f922,gold/stt11_page_0276_c07_130.png,GOLD,s1_inter_s2_direct
stt11,page_0276,9,11,11,người,㝵,𠊚,U+2029A,"[293, 1435, 399, 1552]","[292, 1340, 399, 1456]","[295, 1522, 396, 1638]",8e5f5352de08,gold/stt11_page_0276_c09_175.png,GOLD,s1_inter_s2_direct
stt11,page_0278,3,16,15,người,㝵,𠊚,U+2029A,"[1183, 1913, 1290, 2024]","[1183, 1819, 1290, 1931]","[1183, 2006, 1290, 2118]",f4dffa98c8ea,gold/stt11_page_0278_c03_057.png,GOLD,s1_inter_s2_direct
