image,book,page,column,nom_idx,syl_idx,ocr_char,syllable,tier,tier_v3,rule,tier_goc,rule_goc,bbox,p_syl_v3,argmax,max_prob,p_left,p_right,fold,gate_09,gate_08,rule_de_xuat
,stt11,page_0290,5,1,1,某,cùng,REVIEW,REVIEW,no_context,,,"[852, 516, 956, 632]",0.836654,cùng,0.836654,0.000153586,2.3188e-05,0,0,1,visual_syl_gate
,stt11,page_0290,6,18,18,兊,ông,REVIEW,REVIEW,no_context,,,"[694, 2089, 794, 2205]",0.882389,ông,0.882389,1.64428e-05,0.000699164,0,0,1,visual_syl_gate
,stt11,page_0292,1,11,11,殼,đi,REVIEW,REVIEW,no_context,,,"[1503, 1557, 1603, 1680]",0.886059,đi,0.886059,0.00047493,0.000278108,4,0,1,visual_syl_gate
,stt11,page_0292,4,17,17,連,trọng,REVIEW,REVIEW,no_context,,,"[1054, 2179, 1156, 2300]",0.939184,trọng,0.939184,1.61878e-05,0.000121497,4,1,1,visual_syl_gate
,stt11,page_0292,4,19,19,仰,mình,REVIEW,REVIEW,no_context,,,"[1052, 2375, 1157, 2490]",0.90359,mình,0.90359,4.26493e-05,,4,1,1,visual_syl_gate
,stt11,page_0292,9,10,10,𠯁,chịu,REVIEW,REVIEW,no_context,,,"[309, 1367, 404, 1483]",0.851803,chịu,0.851803,0.000189653,0.00102927,4,0,1,visual_syl_gate
,stt11,page_0292,9,21,21,剡,lời,REVIEW,REVIEW,no_context,,,"[285, 2397, 386, 2504]",0.80785,lời,0.80785,4.9089e-05,,4,0,1,visual_syl_gate
,stt11,page_0294,2,9,9,未,trời,REVIEW,REVIEW,no_context,,,"[1304, 1259, 1407, 1371]",0.825192,trời,0.825192,0.0346215,2.8858e-05,3,0,1,visual_syl_gate
,stt11,page_0294,9,13,13,婢,ra,REVIEW,REVIEW,no_context,,,"[253, 1606, 349, 1721]",0.921749,ra,0.921749,0.000159704,5.69443e-05,3,1,1,visual_syl_gate
,stt11,page_0296,1,0,0,灌,nước,REVIEW,REVIEW,no_context,,,"[1475, 449, 1578, 557]",0.937866,nước,0.937866,,0.000531896,4,1,1,visual_syl_gate
,stt11,page_0296,4,13,13,財,gần,REVIEW,REVIEW,no_context,,,"[1038, 1597, 1141, 1707]",0.914409,gần,0.914409,0.0738685,5.46478e-06,4,1,1,visual_syl_gate
,stt11,page_0296,5,3,3,肈,mình,REVIEW,REVIEW,no_context,,,"[877, 706, 979, 816]",0.965955,mình,0.965955,0.000133438,5.25542e-06,4,1,1,visual_syl_gate
,stt11,page_0298,5,1,1,𠯲,nói,REVIEW,REVIEW,no_context,,,"[858, 516, 967, 635]",0.9834,nói,0.9834,2.66332e-06,7.57115e-07,0,1,1,visual_syl_gate
,stt11,page_0298,6,17,17,尼,đem,REVIEW,REVIEW,no_context,,,"[693, 1987, 795, 2103]",0.881528,đem,0.881528,0.0031457,6.65746e-05,0,0,1,visual_syl_gate
,stt11,page_0298,6,19,19,彡,ấy,REVIEW,REVIEW,no_context,,,"[704, 2177, 804, 2292]",0.865956,ấy,0.865956,5.60614e-05,7.25489e-05,0,0,1,visual_syl_gate
,stt11,page_0298,7,13,14,𥨫,xuống,REVIEW,REVIEW,no_context,,,"[545, 1667, 648, 1787]",0.950719,xuống,0.950719,0.00130112,0.000312686,0,1,1,visual_syl_gate
,stt2,page_0012,5,2,2,般,khi,REVIEW,REVIEW,no_context,,,"[806, 646, 919, 766]",0.929716,khi,0.929716,3.27003e-05,0.000293741,0,1,1,visual_syl_gate
,stt2,page_0012,5,13,13,麽,đi,REVIEW,REVIEW,no_context,,,"[809, 1731, 920, 1845]",0.807061,đi,0.807061,1.96794e-05,5.06473e-05,0,0,1,visual_syl_gate
,stt2,page_0012,7,15,15,煉,thưa,REVIEW,REVIEW,no_context,,,"[505, 2062, 611, 2192]",0.980239,thưa,0.980239,0.000228766,4.6379e-06,0,1,1,visual_syl_gate
,stt2,page_0012,7,18,18,局,vua,REVIEW,REVIEW,no_context,,,"[505, 2378, 609, 2491]",0.95281,vua,0.95281,5.06473e-05,,0,1,1,visual_syl_gate
,stt2,page_0014,2,21,21,月,vua,REVIEW,REVIEW,no_context,,,"[1275, 2418, 1379, 2525]",0.8797,vua,0.8797,0.000823817,,4,0,1,visual_syl_gate
,stt2,page_0016,1,11,11,深,bốn,REVIEW,REVIEW,no_context,,,"[1411, 1433, 1522, 1542]",0.871683,bốn,0.871683,1.82005e-05,0.00129605,2,0,1,visual_syl_gate
,stt2,page_0016,1,17,17,阁,muốn,REVIEW,REVIEW,no_context,,,"[1425, 1981, 1528, 2092]",0.946579,muốn,0.946579,2.01038e-06,2.33208e-06,2,1,1,visual_syl_gate
,stt2,page_0016,7,19,13,半,cầm,REVIEW,REVIEW,no_context,,,"[510, 2316, 602, 2433]",0.803817,cầm,0.803817,,1.86321e-05,2,0,1,visual_syl_gate
,stt2,page_0016,9,16,16,水,cầu,REVIEW,REVIEW,no_context,,,"[211, 1900, 306, 2006]",0.92711,cầu,0.92711,0.000305442,8.35033e-05,2,1,1,visual_syl_gate
,stt2,page_0018,1,0,0,序,phải,REVIEW,REVIEW,no_context,,,"[1442, 425, 1553, 538]",0.920063,phải,0.920063,,0.000486192,2,1,1,visual_syl_gate
,stt2,page_0018,1,4,4,據,chóng,REVIEW,REVIEW,no_context,,,"[1444, 790, 1552, 905]",0.820371,chóng,0.820371,0.00024543,1.45631e-07,2,0,1,visual_syl_gate
,stt2,page_0018,1,13,13,𢡖,khác,REVIEW,REVIEW,no_context,,,"[1443, 1643, 1550, 1756]",0.93718,khác,0.93718,0.00010722,2.39241e-05,2,1,1,visual_syl_gate
,stt2,page_0018,3,20,19,克,giê,REVIEW,REVIEW,no_context,,,"[1136, 2210, 1239, 2321]",0.97423,giê,0.97423,0.0117334,0.000465744,2,1,1,visual_syl_gate
,stt2,page_0018,3,21,20,敢,su,REVIEW,REVIEW,no_context,,,"[1135, 2297, 1240, 2409]",0.83065,su,0.83065,0.04351,2.50722e-05,2,0,1,visual_syl_gate
,stt2,page_0018,4,0,0,或,dái,REVIEW,REVIEW,no_context,,,"[975, 432, 1077, 533]",0.855345,dái,0.855345,,7.36914e-05,2,0,1,visual_syl_gate
,stt2,page_0018,4,14,14,文,chi,REVIEW,REVIEW,no_context,,,"[973, 1719, 1082, 1833]",0.840647,chi,0.840647,3.76379e-05,0.000682968,2,0,1,visual_syl_gate
,stt2,page_0018,4,21,21,解,sư,REVIEW,REVIEW,no_context,,,"[973, 2376, 1082, 2482]",0.895191,sư,0.895191,3.79331e-05,,2,0,1,visual_syl_gate
,stt2,page_0018,5,16,16,文,như,REVIEW,REVIEW,no_context,,,"[815, 1859, 923, 1968]",0.913907,như,0.913907,0.000390667,,2,1,1,visual_syl_gate
,stt2,page_0018,7,19,20,扣,bắt,REVIEW,REVIEW,no_context,,,"[517, 2284, 621, 2398]",0.864583,bắt,0.864583,0.00153309,5.59437e-06,2,0,1,visual_syl_gate
,stt2,page_0018,8,21,22,普,rô,REVIEW,REVIEW,no_context,,,"[371, 2304, 470, 2416]",0.905522,rô,0.905522,0.000959384,0.00772509,2,1,1,visual_syl_gate
,stt2,page_0018,9,22,21,得,giữ,REVIEW,REVIEW,no_context,,,"[208, 2375, 313, 2480]",0.962953,giữ,0.962953,4.84008e-08,,2,1,1,visual_syl_gate
,stt2,page_0020,2,17,17,𭃡,ao,REVIEW,REVIEW,no_context,,,"[1269, 2192, 1370, 2318]",0.857227,ao,0.857227,0.00286419,3.4003e-05,1,0,1,visual_syl_gate
,stt2,page_0020,4,12,12,戎,ví,REVIEW,REVIEW,no_context,,,"[950, 1632, 1059, 1753]",0.801661,ví,0.801661,3.97535e-05,0.000237879,1,0,1,visual_syl_gate
,stt2,page_0020,5,8,8,乍,làm,REVIEW,REVIEW,no_context,,,"[804, 1210, 907, 1324]",0.930397,làm,0.930397,1.72319e-05,,1,1,1,visual_syl_gate
,stt2,page_0020,7,2,2,翹,tay,REVIEW,REVIEW,no_context,,,"[504, 658, 610, 772]",0.960107,tay,0.960107,5.09373e-06,1.47392e-05,1,1,1,visual_syl_gate
,stt2,page_0020,7,11,11,始,lửa,REVIEW,REVIEW,no_context,,,"[492, 1526, 601, 1646]",0.889744,lửa,0.889744,4.68411e-05,0.000159704,1,0,1,visual_syl_gate
,stt2,page_0020,7,14,14,嫁,muông,REVIEW,REVIEW,no_context,,,"[501, 1822, 612, 1943]",0.836348,muông,0.836348,0.000164774,7.48518e-05,1,0,1,visual_syl_gate
,stt2,page_0022,2,15,15,甜,sống,REVIEW,REVIEW,no_context,,,"[1280, 1925, 1385, 2044]",0.961016,sống,0.961016,0.00042739,5.4533e-07,2,1,1,visual_syl_gate
,stt2,page_0022,2,19,19,𣱵,cầu,REVIEW,REVIEW,no_context,,,"[1281, 2311, 1383, 2426]",0.816675,cầu,0.816675,0.000223466,0.000271666,2,0,1,visual_syl_gate
,stt2,page_0022,3,17,19,矦,ai,REVIEW,REVIEW,no_context,,,"[1119, 2140, 1226, 2257]",0.987445,ai,0.987445,9.24297e-05,4.85026e-07,2,1,1,visual_syl_gate
,stt2,page_0022,4,8,8,陛,ta,REVIEW,REVIEW,no_context,,,"[969, 1270, 1076, 1394]",0.922312,ta,0.922312,8.75106e-05,0.00356455,2,1,1,visual_syl_gate
,stt2,page_0022,6,0,0,𨐌,thánh,REVIEW,REVIEW,no_context,,,"[672, 479, 774, 582]",0.830548,thánh,0.830548,,0.00114823,2,0,1,visual_syl_gate
,stt2,page_0022,6,5,6,元,vậy,REVIEW,REVIEW,no_context,,,"[672, 1019, 774, 1130]",0.850556,vậy,0.850556,,,2,0,1,visual_syl_gate
,stt2,page_0022,7,0,0,荘,là,REVIEW,REVIEW,no_context,,,"[531, 476, 632, 581]",0.88725,là,0.88725,,0.000223466,2,0,1,visual_syl_gate
,stt2,page_0022,8,9,9,涯,nước,REVIEW,REVIEW,no_context,,,"[382, 1296, 480, 1409]",0.941939,nước,0.941939,4.93701e-06,1.11257e-05,2,1,1,visual_syl_gate
,stt2,page_0024,5,1,2,砌,ao,REVIEW,REVIEW,no_context,,,"[810, 551, 913, 662]",0.879808,ao,0.879808,0.00188574,2.01461e-05,3,0,1,visual_syl_gate
,stt2,page_0024,5,22,23,将,ra,REVIEW,REVIEW,no_context,,,"[810, 2326, 913, 2433]",0.946203,ra,0.946203,0.00104548,1.54465e-05,3,1,1,visual_syl_gate
,stt2,page_0026,6,0,0,勢,sau,REVIEW,REVIEW,no_context,,,"[678, 490, 776, 594]",0.926883,sau,0.926883,,0.000600367,3,1,1,visual_syl_gate
,stt2,page_0026,8,20,20,得,ô,REVIEW,REVIEW,no_context,,,"[372, 2429, 470, 2531]",0.844349,ô,0.844349,0.00104957,,3,0,1,visual_syl_gate
,stt2,page_0028,1,16,16,𣄳,đi,REVIEW,REVIEW,no_context,,,"[1418, 1805, 1518, 1909]",0.887683,đi,0.887683,0.000143158,0.000310252,1,0,1,visual_syl_gate
,stt2,page_0028,2,13,13,寄,xuống,REVIEW,REVIEW,no_context,,,"[1278, 1714, 1381, 1830]",0.88142,xuống,0.88142,9.76252e-05,,1,0,1,visual_syl_gate
,stt2,page_0028,2,15,16,直,làm,REVIEW,REVIEW,no_context,,,"[1267, 1938, 1371, 2054]",0.870195,làm,0.870195,0.00676432,0.000108909,1,0,1,visual_syl_gate
,stt2,page_0028,3,3,3,带,và,REVIEW,REVIEW,no_context,,,"[1125, 730, 1232, 844]",0.977312,và,0.977312,,2.77524e-05,1,1,1,visual_syl_gate
,stt2,page_0028,5,1,1,刾,phán,REVIEW,REVIEW,no_context,,,"[813, 550, 918, 665]",0.884924,phán,0.884924,9.46216e-05,5.33818e-06,1,0,1,visual_syl_gate
,stt2,page_0030,5,21,21,累,trước,REVIEW,REVIEW,no_context,,,"[829, 2450, 926, 2552]",0.91229,trước,0.91229,3.88326e-05,,0,1,1,visual_syl_gate
,stt2,page_0030,6,19,19,𠑶,đức,REVIEW,REVIEW,no_context,,,"[669, 2262, 767, 2373]",0.885626,đức,0.885626,0.000108061,0.00479662,0,0,1,visual_syl_gate
,stt2,page_0032,1,15,15,茋,đoạn,REVIEW,REVIEW,no_context,,,"[1425, 1815, 1530, 1927]",0.922087,đoạn,0.922087,5.80501e-07,4.66445e-07,2,1,1,visual_syl_gate
,stt2,page_0032,3,0,0,噶,rô,REVIEW,REVIEW,no_context,,,"[1126, 478, 1234, 587]",0.883413,rô,0.883413,,2.74786e-06,2,0,1,visual_syl_gate
,stt2,page_0032,3,13,13,魏,đi,REVIEW,REVIEW,no_context,,,"[1130, 1689, 1232, 1799]",0.922875,đi,0.922875,5.42225e-06,2.04634e-05,2,1,1,visual_syl_gate
,stt2,page_0032,9,0,0,質,tiếng,REVIEW,REVIEW,no_context,,,"[193, 490, 303, 601]",0.817872,tiếng,0.817872,,0.000114135,2,0,1,visual_syl_gate
,stt2,page_0034,1,17,18,畨,thì,REVIEW,REVIEW,no_context,,,"[1409, 2122, 1513, 2243]",0.83829,thì,0.83829,0.000174036,7.07194e-06,2,0,1,visual_syl_gate
,stt2,page_0034,2,0,0,衆,là,REVIEW,REVIEW,no_context,,,"[1258, 470, 1363, 576]",0.847861,là,0.847861,,0.000124378,2,0,1,visual_syl_gate
,stt2,page_0034,2,14,14,首,tiếng,REVIEW,REVIEW,no_context,,,"[1256, 1793, 1363, 1913]",0.953595,tiếng,0.953595,0.000904786,1.5057e-06,2,1,1,visual_syl_gate
,stt2,page_0034,3,5,5,街,thì,REVIEW,REVIEW,no_context,,,"[1096, 914, 1205, 1029]",0.863002,thì,0.863002,0.000112366,0.00885686,2,0,1,visual_syl_gate
,stt2,page_0034,3,9,9,𠂯,sống,REVIEW,REVIEW,no_context,,,"[1097, 1294, 1205, 1414]",0.850037,sống,0.850037,2.56668e-05,0.00500722,2,0,1,visual_syl_gate
,stt2,page_0034,4,9,9,姻,điều,REVIEW,REVIEW,no_context,,,"[953, 1336, 1053, 1453]",0.982306,điều,0.982306,9.38852e-05,3.18758e-06,2,1,1,visual_syl_gate
,stt2,page_0034,5,6,6,耽,khỏi,REVIEW,REVIEW,no_context,,,"[800, 1021, 906, 1138]",0.914465,khỏi,0.914465,0.000176776,,2,1,1,visual_syl_gate
,stt2,page_0034,8,1,1,娘,mẹ,REVIEW,REVIEW,no_context,,,"[345, 551, 452, 669]",0.89399,mẹ,0.89399,8.22087e-05,9.08056e-06,2,0,1,visual_syl_gate
,stt2,page_0036,1,4,4,㸃,là,REVIEW,REVIEW,no_context,,,"[1415, 845, 1516, 965]",0.82994,là,0.82994,0.000335463,,2,0,1,visual_syl_gate
,stt2,page_0036,1,9,9,隨,đoạn,REVIEW,REVIEW,no_context,,,"[1415, 1325, 1519, 1443]",0.897763,đoạn,0.897763,1.49713e-05,2.12338e-06,2,0,1,visual_syl_gate
,stt2,page_0036,6,20,19,哈,lành,REVIEW,REVIEW,no_context,,,"[655, 2419, 778, 2528]",0.912235,lành,0.912235,0.00012341,,2,1,1,visual_syl_gate
,stt2,page_0036,7,0,0,瘁,tốt,REVIEW,REVIEW,no_context,,,"[513, 468, 617, 577]",0.983656,tốt,0.983656,,1.24116e-05,2,1,1,visual_syl_gate
,stt2,page_0036,7,11,11,裙,nước,REVIEW,REVIEW,no_context,,,"[505, 1486, 606, 1598]",0.870301,nước,0.870301,0.0350296,1.77789e-05,2,0,1,visual_syl_gate
,stt2,page_0038,2,20,20,卅,dạy,REVIEW,REVIEW,no_context,,,"[1310, 2415, 1408, 2523]",0.976984,dạy,0.976984,0.00112163,,3,1,1,visual_syl_gate
,stt2,page_0038,3,17,17,胸,thịt,REVIEW,REVIEW,no_context,,,"[1157, 2058, 1262, 2171]",0.876164,thịt,0.876164,2.68986e-05,8.41582e-05,3,0,1,visual_syl_gate
,stt2,page_0038,6,2,3,馬,ô,REVIEW,REVIEW,no_context,,,"[698, 676, 813, 800]",0.950458,ô,0.950458,7.78336e-05,5.51923e-05,3,1,1,visual_syl_gate
,stt2,page_0038,6,5,6,題,lên,REVIEW,REVIEW,no_context,,,"[691, 1009, 807, 1113]",0.988531,lên,0.988531,1.65717e-05,5.67053e-07,3,1,1,visual_syl_gate
,stt2,page_0038,7,6,6,我,su,REVIEW,REVIEW,no_context,,,"[533, 1032, 640, 1151]",0.836654,su,0.836654,0.00184205,9.31546e-05,3,0,1,visual_syl_gate
,stt2,page_0038,7,18,18,证,sa,REVIEW,REVIEW,no_context,,,"[546, 2214, 645, 2333]",0.915246,sa,0.915246,0.00159416,9.2959e-06,3,1,1,visual_syl_gate
,stt2,page_0040,2,5,5,禘,phải,REVIEW,REVIEW,no_context,,,"[1326, 945, 1423, 1061]",0.900287,phải,0.900287,9.99403e-05,7.08683e-05,4,1,1,visual_syl_gate
,stt2,page_0040,2,21,21,肆,liền,REVIEW,REVIEW,no_context,,,"[1322, 2412, 1428, 2518]",0.82479,liền,0.82479,9.02885e-05,,4,0,1,visual_syl_gate
,stt2,page_0040,6,5,5,頃,xin,REVIEW,REVIEW,no_context,,,"[705, 950, 813, 1077]",0.826907,xin,0.826907,8.41582e-05,0.000542387,4,0,1,visual_syl_gate
,stt2,page_0040,8,4,4,𠨙,phải,REVIEW,REVIEW,no_context,,,"[411, 837, 511, 954]",0.863318,phải,0.863318,5.73909e-05,6.06169e-05,4,0,1,visual_syl_gate
,stt2,page_0042,1,10,10,羡,mẹ,REVIEW,REVIEW,no_context,,,"[1422, 1400, 1529, 1513]",0.988327,mẹ,0.988327,8.25058e-07,2.66892e-05,3,1,1,visual_syl_gate
,stt2,page_0042,3,11,11,滯,phải,REVIEW,REVIEW,no_context,,,"[1129, 1521, 1232, 1642]",0.872748,phải,0.872748,0.000325142,2.24746e-05,3,0,1,visual_syl_gate
,stt2,page_0042,4,14,14,㫖,thì,REVIEW,REVIEW,no_context,,,"[981, 1881, 1081, 2005]",0.914911,thì,0.914911,9.76252e-05,,3,1,1,visual_syl_gate
,stt2,page_0042,4,17,17,廻,lên,REVIEW,REVIEW,no_context,,,"[980, 2188, 1083, 2311]",0.948169,lên,0.948169,,1.42557e-06,3,1,1,visual_syl_gate
,stt2,page_0042,7,19,19,厾,bảy,REVIEW,REVIEW,no_context,,,"[515, 2151, 619, 2265]",0.908567,bảy,0.908567,0.000223466,5.43366e-05,3,1,1,visual_syl_gate
,stt2,page_0042,8,6,6,滞,phải,REVIEW,REVIEW,no_context,,,"[366, 1005, 469, 1123]",0.955052,phải,0.955052,0.000178163,5.36875e-07,3,1,1,visual_syl_gate
,stt2,page_0042,8,18,18,竦,thưa,REVIEW,REVIEW,no_context,,,"[365, 2139, 469, 2251]",0.97484,thưa,0.97484,1.17264e-06,0.000163491,3,1,1,visual_syl_gate
,stt2,page_0044,4,6,6,昇,một,REVIEW,REVIEW,no_context,,,"[956, 1016, 1063, 1129]",0.874775,một,0.874775,5.7841e-05,0.00508607,0,0,1,visual_syl_gate
,stt2,page_0044,6,2,2,摂,mẹ,REVIEW,REVIEW,no_context,,,"[659, 679, 763, 804]",0.988968,mẹ,0.988968,7.81149e-07,0.00781616,0,1,1,visual_syl_gate
,stt2,page_0044,6,17,17,達,trên,REVIEW,REVIEW,no_context,,,"[658, 2206, 762, 2333]",0.904363,trên,0.904363,6.45263e-05,0.00463092,0,1,1,visual_syl_gate
,stt2,page_0044,9,16,15,魑,lên,REVIEW,REVIEW,no_context,,,"[225, 1951, 322, 2061]",0.938611,lên,0.938611,4.53999e-05,0.000120551,0,1,1,visual_syl_gate
,stt2,page_0046,1,17,17,生,lại,REVIEW,REVIEW,no_context,,,"[1430, 2063, 1529, 2176]",0.849622,lại,0.849622,6.48958e-06,2.58681e-05,4,0,1,visual_syl_gate
,stt2,page_0046,5,5,5,悶,đoạn,REVIEW,REVIEW,no_context,,,"[847, 969, 954, 1092]",0.94355,đoạn,0.94355,2.79701e-05,3.9055e-06,4,1,1,visual_syl_gate
,stt2,page_0046,7,12,12,廟,xuống,REVIEW,REVIEW,no_context,,,"[528, 1621, 636, 1743]",0.882928,xuống,0.882928,,0.000894245,4,0,1,visual_syl_gate
,stt2,page_0046,9,1,1,肆,liên,REVIEW,REVIEW,no_context,,,"[246, 577, 341, 696]",0.926091,liên,0.926091,0.000577368,1.50887e-05,4,1,1,visual_syl_gate
,stt2,page_0046,9,3,3,叔,chém,REVIEW,REVIEW,no_context,,,"[246, 775, 341, 893]",0.822076,chém,0.822076,2.9774e-05,0.00329667,4,0,1,visual_syl_gate
,stt2,page_0048,4,3,3,華,sau,REVIEW,REVIEW,no_context,,,"[966, 749, 1072, 858]",0.922706,sau,0.922706,0.000801596,6.64348e-06,1,1,1,visual_syl_gate
,stt2,page_0050,2,2,2,曷,ngày,REVIEW,REVIEW,no_context,,,"[1306, 681, 1406, 801]",0.899354,ngày,0.899354,9.17104e-05,1.93743e-05,0,0,1,visual_syl_gate
,stt2,page_0050,2,8,8,壽,một,REVIEW,REVIEW,no_context,,,"[1305, 1241, 1405, 1359]",0.895355,một,0.895355,0.00171029,3.27003e-05,0,0,1,visual_syl_gate
,stt2,page_0050,2,13,13,卷,đem,REVIEW,REVIEW,no_context,,,"[1304, 1734, 1406, 1850]",0.944818,đem,0.944818,0.00067238,0.00169036,0,1,1,visual_syl_gate
,stt2,page_0052,2,17,18,拜,xi,REVIEW,REVIEW,no_context,,,"[1258, 1988, 1369, 2095]",0.945135,xi,0.945135,4.61149e-05,3.93613e-06,1,1,1,visual_syl_gate
,stt2,page_0052,8,6,6,夅,một,REVIEW,REVIEW,no_context,,,"[378, 1027, 480, 1148]",0.994598,một,0.994598,3.26317e-06,3.56348e-05,1,1,1,visual_syl_gate
,stt2,page_0052,8,21,21,𭩮,lạ,REVIEW,REVIEW,no_context,,,"[390, 2418, 487, 2520]",0.807653,lạ,0.807653,0.00397654,,1,0,1,visual_syl_gate
,stt2,page_0054,1,12,12,封,thì,REVIEW,REVIEW,no_context,,,"[1437, 1665, 1540, 1785]",0.813689,thì,0.813689,1.54465e-05,0.0142086,2,0,1,visual_syl_gate
,stt2,page_0054,2,12,12,𡸁,xuống,REVIEW,REVIEW,no_context,,,"[1279, 1559, 1383, 1677]",0.924679,xuống,0.924679,9.89543e-06,0.000197208,2,1,1,visual_syl_gate
,stt2,page_0054,3,8,7,沖,phải,REVIEW,REVIEW,no_context,,,"[1125, 1234, 1239, 1350]",0.94528,phải,0.94528,3.27003e-05,0.000432428,2,1,1,visual_syl_gate
,stt2,page_0054,3,9,8,町,chết,REVIEW,REVIEW,no_context,,,"[1125, 1331, 1239, 1447]",0.906905,chết,0.906905,0.000201885,2.9774e-05,2,1,1,visual_syl_gate
,stt2,page_0054,3,15,14,周,bấy,REVIEW,REVIEW,no_context,,,"[1125, 1911, 1239, 2027]",0.916029,bấy,0.916029,0.000133438,0.0378021,2,1,1,visual_syl_gate
,stt2,page_0054,4,6,6,滯,phải,REVIEW,REVIEW,no_context,,,"[982, 1021, 1084, 1136]",0.914855,phải,0.914855,0.00171029,0.000153586,2,1,1,visual_syl_gate
,stt2,page_0054,9,1,1,平,là,REVIEW,REVIEW,no_context,,,"[220, 553, 324, 667]",0.885897,là,0.885897,1.86321e-05,8.88887e-05,2,0,1,visual_syl_gate
,stt2,page_0054,9,6,5,内,le,REVIEW,REVIEW,no_context,,,"[214, 921, 325, 1040]",0.873601,le,0.873601,0.000641589,2.83509e-06,2,0,1,visual_syl_gate
,stt2,page_0056,1,19,19,穆,xi,REVIEW,REVIEW,no_context,,,"[1423, 2218, 1528, 2334]",0.829434,xi,0.829434,,8.95859e-05,2,0,1,visual_syl_gate
,stt2,page_0056,2,0,0,喝,tiếng,REVIEW,REVIEW,no_context,,,"[1262, 505, 1366, 609]",0.887304,tiếng,0.887304,,7.05709e-07,2,0,1,visual_syl_gate
,stt2,page_0056,3,1,1,序,phải,REVIEW,REVIEW,no_context,,,"[1116, 590, 1222, 703]",0.959346,phải,0.959346,2.50722e-05,1.80209e-06,2,1,1,visual_syl_gate
,stt2,page_0056,3,7,7,刷,chước,REVIEW,REVIEW,no_context,,,"[1115, 1160, 1224, 1280]",0.934039,chước,0.934039,4.46961e-05,2.21262e-05,2,1,1,visual_syl_gate
,stt2,page_0056,5,20,19,預,a,REVIEW,REVIEW,no_context,,,"[822, 2168, 922, 2269]",0.972656,a,0.972656,3.59143e-05,9.38852e-05,2,1,1,visual_syl_gate
,stt2,page_0058,5,6,6,户,sửa,REVIEW,REVIEW,no_context,,,"[839, 1021, 948, 1131]",0.841673,sửa,0.841673,,0.000162219,0,0,1,visual_syl_gate
,stt2,page_0058,5,7,7,解,sư,REVIEW,REVIEW,no_context,,,"[839, 1116, 948, 1226]",0.921524,sư,0.921524,1.37384e-05,0.00241189,0,1,1,visual_syl_gate
,stt2,page_0058,5,8,8,母,tử,REVIEW,REVIEW,no_context,,,"[839, 1200, 949, 1314]",0.944069,tử,0.944069,0.0100754,2.52689e-05,0,1,1,visual_syl_gate
,stt2,page_0058,9,11,11,虵,bà,REVIEW,REVIEW,no_context,,,"[227, 1581, 337, 1704]",0.994738,bà,0.994738,1.17511e-05,3.88326e-05,0,1,1,visual_syl_gate
,stt2,page_0060,1,18,17,舞,một,REVIEW,REVIEW,no_context,,,"[1431, 2140, 1541, 2249]",0.834105,một,0.834105,0.00539298,4.53999e-05,3,0,1,visual_syl_gate
,stt2,page_0060,3,19,19,順,nghe,REVIEW,REVIEW,no_context,,,"[1139, 2229, 1247, 2341]",0.910121,nghe,0.910121,0.000463928,0.00132161,3,1,1,visual_syl_gate
,stt2,page_0060,3,20,20,軀,điều,REVIEW,REVIEW,no_context,,,"[1141, 2316, 1245, 2429]",0.84755,điều,0.84755,3.07191e-05,5.14449e-05,3,0,1,visual_syl_gate
,stt2,page_0060,4,16,16,妹,thưa,REVIEW,REVIEW,no_context,,,"[990, 1960, 1096, 2073]",0.884168,thưa,0.884168,0.000856634,0.000296045,3,0,1,visual_syl_gate
,stt2,page_0060,5,5,5,援,nước,REVIEW,REVIEW,no_context,,,"[829, 962, 936, 1081]",0.885735,nước,0.885735,0.000116842,3.91372e-05,3,0,1,visual_syl_gate
,stt2,page_0062,1,7,8,卿,máu,REVIEW,REVIEW,no_context,,,"[1443, 1172, 1548, 1291]",0.885464,máu,0.885464,,2.77524e-05,4,0,1,visual_syl_gate
,stt2,page_0062,1,8,9,玊,lại,REVIEW,REVIEW,no_context,,,"[1442, 1266, 1550, 1387]",0.997739,lại,0.997739,9.22356e-06,1.25806e-06,4,1,1,visual_syl_gate
,stt2,page_0062,2,6,6,𭣵,đoạn,REVIEW,REVIEW,no_context,,,"[1279, 1044, 1396, 1154]",0.973517,đoạn,0.973517,5.63825e-06,1.13896e-05,4,1,1,visual_syl_gate
,stt2,page_0062,3,0,0,差,một,REVIEW,REVIEW,no_context,,,"[1134, 494, 1240, 602]",0.943522,một,0.943522,,0.000849968,4,1,1,visual_syl_gate
,stt2,page_0062,3,4,4,出,hai,REVIEW,REVIEW,no_context,,,"[1134, 855, 1241, 969]",0.829333,hai,0.829333,0.0143201,4.98621e-05,4,0,1,visual_syl_gate
,stt2,page_0062,7,12,12,裙,nước,REVIEW,REVIEW,no_context,,,"[527, 1750, 635, 1884]",0.962542,nước,0.962542,5.18483e-05,0.000876948,4,1,1,visual_syl_gate
,stt2,page_0062,8,19,18,應,hồn,REVIEW,REVIEW,no_context,,,"[388, 2323, 488, 2440]",0.980913,hồn,0.980913,9.53637e-05,4.6018e-06,4,1,1,visual_syl_gate
,stt2,page_0062,9,3,3,𫝃,thịt,REVIEW,REVIEW,no_context,,,"[232, 757, 337, 876]",0.964924,thịt,0.964924,3.28876e-06,1.79183e-05,4,1,1,visual_syl_gate
