book,page,column,ocr_char,syllable,label,confirmed,rule,s3_cosine,s3_top,bbox
yen11,page_0016,1,衣,I,,0,diverged_column,,,"[1233, 1049, 1359, 1142]"
yen11,page_0016,1,針,ghê,,0,diverged_column,,,"[1233, 1142, 1359, 1235]"
yen11,page_0016,1,移,rê,,0,diverged_column,,,"[1233, 1235, 1359, 1329]"
yen11,page_0016,2,䓁,toan,,0,diverged_column,,,"[1099, 312, 1200, 405]"
yen11,page_0016,2,希,phải,,0,diverged_column,,,"[1099, 874, 1200, 967]"
yen11,page_0016,2,朕,rốn,,0,diverged_column,,,"[1099, 967, 1200, 1061]"
yen11,page_0016,2,巳,vào,,0,diverged_column,,,"[1099, 1248, 1200, 1342]"
yen11,page_0016,2,效,số,,0,diverged_column,,,"[1099, 1342, 1200, 1436]"
yen11,page_0016,2,伐,ấy,,0,diverged_column,,,"[1099, 1436, 1200, 1529]"
yen11,page_0016,2,女,nữa,,1,diverged_column,,,"[1099, 1529, 1200, 1623]"
yen11,page_0016,2,常,và,,0,diverged_column,,,"[1099, 1623, 1200, 1717]"
yen11,page_0016,2,見,con,,0,diverged_column,,,"[1099, 1998, 1200, 2092]"
yen11,page_0016,3,请,chưa,,0,unconfirmed_no_s3,,,"[944, 399, 1046, 497]"
yen11,page_0016,3,消,chưa,,0,below_visual_threshold,0.794,朱,"[944, 692, 1046, 789]"
yen11,page_0016,3,洶,ao,,0,below_visual_threshold,0.848,泑,"[944, 1082, 1046, 1180]"
yen11,page_0016,3,異,là,,0,below_visual_threshold,0.772,容,"[944, 1180, 1046, 1278]"
yen11,page_0016,3,事,nào,,0,below_visual_threshold,0.926,㝹,"[944, 1473, 1046, 1570]"
yen11,page_0016,3,唱,hai,,0,below_visual_threshold,0.927,邰,"[944, 1766, 1046, 1863]"
yen11,page_0016,3,衣,I,,0,below_visual_threshold,0.915,季,"[944, 1863, 1046, 1961]"
yen11,page_0016,3,計,ghê,,0,below_visual_threshold,0.769,𥟵,"[944, 1961, 1046, 2059]"
yen11,page_0016,4,移,rê,,0,diverged_column,,,"[787, 19, 900, 108]"
yen11,page_0016,4,加,gia,,1,diverged_column,,,"[787, 108, 900, 198]"
yen11,page_0016,4,白,làm,,0,diverged_column,,,"[787, 198, 900, 288]"
yen11,page_0016,4,礼,lê,,0,diverged_column,,,"[787, 288, 900, 378]"
yen11,page_0016,4,八,ý,,0,diverged_column,,,"[787, 558, 900, 648]"
yen11,page_0016,4,觔,khuyên,,0,diverged_column,,,"[787, 648, 900, 738]"
yen11,page_0016,4,分,mình,,0,diverged_column,,,"[787, 918, 900, 1008]"
yen11,page_0016,4,燔,soi,,0,diverged_column,,,"[787, 1008, 900, 1098]"
yen11,page_0016,4,詞,gương,,0,diverged_column,,,"[787, 1098, 900, 1188]"
yen11,page_0016,4,劄,sáng,,0,diverged_column,,,"[787, 1188, 900, 1278]"
yen11,page_0016,4,抓,bắt,,0,diverged_column,,,"[787, 1548, 900, 1638]"
yen11,page_0016,4,人,làm,,0,diverged_column,,,"[787, 1818, 900, 1908]"
yen11,page_0016,5,入,ấy,,0,diverged_column,,,"[620, 8, 739, 102]"
yen11,page_0016,5,異,là,,0,diverged_column,,,"[620, 385, 739, 479]"
yen11,page_0016,5,思,quỷ,,0,diverged_column,,,"[620, 479, 739, 573]"
yen11,page_0016,5,卅,là,,0,diverged_column,,,"[620, 762, 739, 856]"
yen11,page_0016,5,庒,chăng,,1,diverged_column,,,"[620, 856, 739, 950]"
yen11,page_0016,5,𨸲,phải,,0,diverged_column,,,"[620, 950, 739, 1045]"
yen11,page_0016,5,兴,là,,0,diverged_column,,,"[620, 1516, 739, 1610]"
yen11,page_0016,6,醐,thịt,,0,unconfirmed_no_s3,,,"[473, 100, 582, 194]"
yen11,page_0016,6,弟,phải,,0,below_visual_threshold,0.889,𢳎,"[473, 476, 582, 570]"
yen11,page_0016,6,應,ma,,0,below_visual_threshold,0.898,㕰,"[473, 758, 582, 852]"
yen11,page_0016,6,思,quỷ,,0,below_visual_threshold,0.867,𢝾,"[473, 852, 582, 946]"
yen11,page_0016,6,昇,người,,0,below_visual_threshold,0.864,匕,"[473, 1040, 582, 1134]"
yen11,page_0016,6,卑,còn,,0,below_visual_threshold,0.884,卑,"[473, 1134, 582, 1228]"
yen11,page_0016,6,運,nghịch,,0,below_visual_threshold,0.789,逆,"[473, 1792, 582, 1886]"
yen11,page_0016,7,按,cũng,,0,below_visual_threshold,0.795,廾,"[311, 189, 430, 283]"
yen11,page_0016,7,吕,phải,,0,unconfirmed_no_s3,,,"[311, 283, 430, 378]"
yen11,page_0016,7,嫌,cậy,,0,unconfirmed_no_s3,,,"[311, 378, 430, 472]"
yen11,page_0016,7,焼,theo,,0,below_visual_threshold,0.764,訨,"[311, 567, 430, 661]"
yen11,page_0016,7,因,Có,,0,below_visual_threshold,0.848,个,"[311, 1607, 430, 1701]"
yen11,page_0016,8,姊,phải,,0,unconfirmed_no_s3,,,"[167, 189, 291, 284]"
yen11,page_0016,8,八,ấy,,0,unconfirmed_no_s3,,,"[167, 949, 291, 1044]"
yen11,page_0016,8,紛,mình,,0,unconfirmed_no_s3,,,"[167, 1709, 291, 1804]"
yen11,page_0016,8,君,chịu,,0,unconfirmed_no_s3,,,"[167, 1994, 291, 2089]"
yen11,page_0016,9,而,làm,,0,unconfirmed_no_s3,,,"[4, 96, 122, 190]"
yen11,page_0016,9,尽,trời,,0,unconfirmed_no_s3,,,"[4, 1221, 122, 1315]"
yen11,page_0016,9,希,Vua,,0,unconfirmed_no_s3,,,"[4, 1315, 122, 1408]"
yen11,page_0016,9,𤰞,là,,0,unconfirmed_no_s3,,,"[4, 1502, 122, 1596]"
yen11,page_0016,9,厅,Đức,,0,unconfirmed_no_s3,,,"[4, 1596, 122, 1690]"
yen11,page_0018,1,乞,vào,,0,unconfirmed_no_s3,,,"[1207, 19, 1317, 117]"
yen11,page_0018,1,常,và,,0,unconfirmed_no_s3,,,"[1207, 314, 1317, 413]"
yen11,page_0018,1,森,trăm,,0,below_visual_threshold,0.907,炧,"[1207, 511, 1317, 610]"
yen11,page_0018,1,兮,mình,,0,below_visual_threshold,0.894,𠇮,"[1207, 1102, 1317, 1201]"
yen11,page_0018,1,卅,là,,0,below_visual_threshold,0.901,𦲿,"[1207, 1201, 1317, 1299]"
yen11,page_0018,1,乃,chịu,,0,below_visual_threshold,0.871,受,"[1207, 1792, 1317, 1890]"
yen11,page_0018,1,茂,một,,0,below_visual_threshold,0.908,墓,"[1207, 1890, 1317, 1989]"
yen11,page_0018,2,越,thịt,,0,below_visual_threshold,0.902,𡶀,"[1066, 664, 1159, 758]"
yen11,page_0018,2,𡖋,làm,,0,below_visual_threshold,0.917,漤,"[1066, 852, 1159, 945]"
yen11,page_0018,2,𭃡,Xưa,,0,below_visual_threshold,0.853,㧅,"[1066, 1039, 1159, 1133]"
yen11,page_0018,2,𡖋,làm,,0,below_visual_threshold,0.812,爫,"[1066, 1320, 1159, 1414]"
yen11,page_0018,2,異,là,,0,below_visual_threshold,0.843,浪,"[1066, 1601, 1159, 1695]"
yen11,page_0018,2,王,Phi,,0,below_visual_threshold,0.789,誹,"[1066, 1695, 1159, 1788]"
yen11,page_0018,2,煑,trách,,0,below_visual_threshold,0.89,𢳗,"[1066, 1882, 1159, 1976]"
yen11,page_0018,3,飡,rằng,,0,below_visual_threshold,0.822,飡,"[909, 483, 1019, 577]"
yen11,page_0018,3,灯,Đức,,0,below_visual_threshold,0.867,𨗌,"[909, 1047, 1019, 1140]"
yen11,page_0018,3,辱,Trời,,0,below_visual_threshold,0.85,𠳒,"[909, 1234, 1019, 1328]"
yen11,page_0018,3,謁,giảng,,0,below_visual_threshold,0.793,𧪸,"[909, 1610, 1019, 1704]"
yen11,page_0018,4,昇,người,,0,diverged_column,,,"[764, 384, 874, 478]"
yen11,page_0018,4,今,làm,,0,diverged_column,,,"[764, 854, 874, 948]"
yen11,page_0018,4,黑,là,,0,diverged_column,,,"[764, 1417, 874, 1511]"
yen11,page_0018,4,訥,dột,,0,diverged_column,,,"[764, 1699, 874, 1793]"
yen11,page_0018,4,当,hay,,0,diverged_column,,,"[764, 1793, 874, 1887]"
yen11,page_0018,4,異,là,,0,diverged_column,,,"[764, 1887, 874, 1981]"
yen11,page_0018,4,爪,làm,,1,diverged_column,,,"[764, 1981, 874, 2075]"
yen11,page_0018,5,串,sao,,0,unconfirmed_no_s3,,,"[610, 1, 725, 95]"
yen11,page_0018,5,乃,chịu,,0,below_visual_threshold,0.91,受,"[610, 471, 725, 565]"
yen11,page_0018,5,常,và,,0,below_visual_threshold,0.908,叵,"[610, 659, 725, 753]"
yen11,page_0018,5,異,là,,0,below_visual_threshold,0.789,廾,"[610, 1223, 725, 1317]"
yen11,page_0018,5,尺,nay,,0,below_visual_threshold,0.811,哰,"[610, 1881, 725, 1975]"
yen11,page_0018,5,師,phải,,0,below_visual_threshold,0.751,派,"[610, 1975, 725, 2069]"
yen11,page_0018,6,仰,chị,,0,unconfirmed_no_s3,,,"[448, 1035, 563, 1138]"
yen11,page_0018,6,倒,lên,,0,unconfirmed_no_s3,,,"[448, 1344, 563, 1448]"
yen11,page_0018,6,粤,là,,0,unconfirmed_no_s3,,,"[448, 1757, 563, 1860]"
yen11,page_0018,7,牆,tình,,0,below_visual_threshold,0.936,𢚏,"[308, 524, 406, 610]"
yen11,page_0018,7,仕,sấy,,0,unconfirmed_no_s3,,,"[308, 696, 406, 783]"
yen11,page_0018,7,𡖋,làm,,0,below_visual_threshold,0.859,漤,"[308, 1042, 406, 1128]"
yen11,page_0018,7,𡖋,làm,,0,below_visual_threshold,0.851,𬈋,"[308, 1473, 406, 1560]"
yen11,page_0018,7,思,quỷ,,0,below_visual_threshold,0.825,思,"[308, 1646, 406, 1732]"
yen11,page_0018,7,之,đời,,0,below_visual_threshold,0.908,𠁀,"[308, 1819, 406, 1905]"
yen11,page_0018,7,雀,chon,,0,below_visual_threshold,0.845,敦,"[308, 1991, 406, 2078]"
yen11,page_0018,8,丶,nguc,,0,diverged_column,,,"[148, 435, 266, 522]"
yen11,page_0018,9,嚶,ra,,0,diverged_column,,,"[2, 525, 107, 630]"
yen11,page_0018,9,礼,lê,,0,diverged_column,,,"[2, 1048, 107, 1153]"
yen11,page_0018,9,𭁡,608,,0,diverged_column,,,"[2, 1362, 107, 1466]"
yen11,page_0018,9,醉,năm,,0,diverged_column,,,"[2, 1571, 107, 1676]"
yen11,page_0020,1,唱,HAI,,0,unconfirmed_no_s3,,,"[1207, 294, 1307, 399]"
yen11,page_0020,1,谓,hồn,,0,below_visual_threshold,0.912,𠇌,"[1207, 817, 1307, 921]"
yen11,page_0020,1,炤,lửa,,0,below_visual_threshold,0.875,帞,"[1207, 1130, 1307, 1235]"
yen11,page_0020,2,𣣱,Hôm,,0,unconfirmed_no_s3,,,"[1058, 25, 1167, 112]"
yen11,page_0020,2,尺,nay,,0,unconfirmed_no_s3,,,"[1058, 112, 1167, 200]"
yen11,page_0020,2,夜,I,,0,unconfirmed_no_s3,,,"[1058, 200, 1167, 288]"
yen11,page_0020,2,計,ghê,,0,unconfirmed_no_s3,,,"[1058, 288, 1167, 376]"
yen11,page_0020,2,移,rê,,0,unconfirmed_no_s3,,,"[1058, 376, 1167, 464]"
yen11,page_0020,2,反,gia,,0,below_visual_threshold,0.886,笳,"[1058, 464, 1167, 552]"
yen11,page_0020,2,𡖋,làm,,0,below_visual_threshold,0.824,𬈋,"[1058, 552, 1167, 640]"
yen11,page_0020,2,涛,chưa,,0,below_visual_threshold,0.855,㵭,"[1058, 1784, 1167, 1872]"
yen11,page_0020,2,疝,sạch,,0,below_visual_threshold,0.827,泟,"[1058, 1872, 1167, 1960]"
yen11,page_0020,3,当,hay,,0,unconfirmed_no_s3,,,"[906, 98, 1017, 182]"
yen11,page_0020,3,異,là,,0,unconfirmed_no_s3,,,"[906, 182, 1017, 267]"
yen11,page_0020,3,消,chưa,,0,unconfirmed_no_s3,,,"[906, 267, 1017, 351]"
yen11,page_0020,3,佃,đền,,0,unconfirmed_no_s3,,,"[906, 351, 1017, 435]"
yen11,page_0020,3,包,đã,,0,below_visual_threshold,0.866,吏,"[906, 604, 1017, 688]"
yen11,page_0020,3,洋,còn,,0,below_visual_threshold,0.926,哙,"[906, 857, 1017, 941]"
yen11,page_0020,3,捧,cầm,,0,below_visual_threshold,0.892,𢎜,"[906, 1110, 1017, 1194]"
yen11,page_0020,3,内,tù,,0,below_visual_threshold,0.744,遒,"[906, 1279, 1017, 1363]"
yen11,page_0020,3,症,sạch,,0,below_visual_threshold,0.891,𣽤,"[906, 1616, 1017, 1700]"
yen11,page_0020,3,佃,đền,,0,below_visual_threshold,0.821,填,"[906, 1785, 1017, 1869]"
yen11,page_0020,4,粤,là,,0,below_visual_threshold,0.845,号,"[754, 441, 865, 528]"
yen11,page_0020,4,尺,thiên,,0,below_visual_threshold,0.903,埏,"[754, 528, 865, 615]"
yen11,page_0020,4,与,nghi,,0,below_visual_threshold,0.916,嶷,"[754, 1136, 865, 1222]"
yen11,page_0020,4,人,ấy,,0,below_visual_threshold,0.905,衤,"[754, 1483, 865, 1570]"
yen11,page_0020,4,肉,lời,,0,below_visual_threshold,0.936,唩,"[754, 1743, 865, 1830]"
yen11,page_0020,4,厅,Đức,,0,below_visual_threshold,0.904,㤫,"[754, 1830, 865, 1917]"
yen11,page_0020,5,丕,Phi,,1,diverged_column,,,"[601, 169, 721, 253]"
yen11,page_0020,5,頥,ri,,0,diverged_column,,,"[601, 253, 721, 338]"
yen11,page_0020,5,穌,tô,,1,diverged_column,,,"[601, 338, 721, 422]"
yen11,page_0020,5,山,Sang,,0,diverged_column,,,"[601, 422, 721, 507]"
yen11,page_0020,5,穌,tô,,1,diverged_column,,,"[601, 507, 721, 592]"
yen11,page_0020,5,燔,soi,,0,diverged_column,,,"[601, 592, 721, 676]"
yen11,page_0020,5,夜,I,,0,diverged_column,,,"[601, 845, 721, 930]"
yen11,page_0020,5,計,ghê,,0,diverged_column,,,"[601, 930, 721, 1015]"
yen11,page_0020,5,移,rê,,0,diverged_column,,,"[601, 1015, 721, 1099]"
yen11,page_0020,5,因,có,,0,diverged_column,,,"[601, 1522, 721, 1607]"
yen11,page_0020,5,仪,ấy,,0,diverged_column,,,"[601, 1860, 721, 1945]"
yen11,page_0020,5,時,thì,,1,diverged_column,,,"[601, 1945, 721, 2030]"
yen11,page_0020,6,異,là,,0,below_visual_threshold,0.888,号,"[452, 849, 561, 933]"
yen11,page_0020,6,肉,lời,,0,below_visual_threshold,0.933,例,"[452, 1439, 561, 1524]"
yen11,page_0020,6,母,sách,,0,below_visual_threshold,0.916,𥿟,"[452, 1608, 561, 1692]"
yen11,page_0020,6,衣,I,,0,below_visual_threshold,0.848,䠏,"[452, 1861, 561, 1945]"
yen11,page_0020,7,辰,đê,,0,unconfirmed_no_s3,,,"[305, 2, 419, 90]"
yen11,page_0020,7,𭮀,a,,0,unconfirmed_no_s3,,,"[305, 90, 419, 178]"
yen11,page_0020,7,𫊫,Tao,,0,unconfirmed_no_s3,,,"[305, 267, 419, 355]"
yen11,page_0020,7,沿,rửa,,0,below_visual_threshold,0.809,𤂩,"[305, 443, 419, 532]"
yen11,page_0020,7,昂,do,,0,below_visual_threshold,0.761,逌,"[305, 709, 419, 797]"
yen11,page_0020,7,槎,Si,,0,below_visual_threshold,0.905,𩿒,"[305, 1062, 419, 1151]"
yen11,page_0020,7,𧊵,ong,,0,below_visual_threshold,0.806,喠,"[305, 1151, 419, 1239]"
yen11,page_0020,7,障,và,,0,below_visual_threshold,0.907,𪽡,"[305, 1239, 419, 1327]"
yen11,page_0020,7,仰,máu,,0,below_visual_threshold,0.875,𣇅,"[305, 1327, 419, 1416]"
yen11,page_0020,7,林,lem,,0,below_visual_threshold,0.808,溓,"[305, 1858, 419, 1946]"
yen11,page_0020,8,祀,lấy,,0,unconfirmed_no_s3,,,"[143, 4, 257, 82]"
yen11,page_0020,8,沼,rửa,,0,unconfirmed_no_s3,,,"[143, 318, 257, 397]"
yen11,page_0020,8,疝,sạch,,0,unconfirmed_no_s3,,,"[143, 475, 257, 554]"
yen11,page_0020,8,夜,lời,,0,unconfirmed_no_s3,,,"[143, 632, 257, 711]"
yen11,page_0020,8,唱,nói,,0,unconfirmed_no_s3,,,"[143, 947, 257, 1026]"
yen11,page_0020,8,炤,lửa,,0,unconfirmed_no_s3,,,"[143, 1104, 257, 1183]"
yen11,page_0020,8,八,ấy,,0,unconfirmed_no_s3,,,"[143, 1654, 257, 1733]"
yen11,page_0020,8,厅,Đức,,0,unconfirmed_no_s3,,,"[143, 1733, 257, 1812]"
yen11,page_0020,8,乔,Trời,,0,unconfirmed_no_s3,,,"[143, 1890, 257, 1969]"
yen11,page_0020,9,𫈦,một,,0,diverged_column,,,"[5, 264, 105, 352]"
yen11,page_0020,9,涛,chó,,0,diverged_column,,,"[5, 701, 105, 788]"
yen11,page_0020,9,人,ý,,0,diverged_column,,,"[5, 963, 105, 1050]"
yen11,page_0020,9,咽,nói,,0,diverged_column,,,"[5, 1050, 105, 1137]"
yen11,page_0020,9,旦,đến,,1,diverged_column,,,"[5, 1137, 105, 1225]"
yen11,page_0020,9,熳,lửa,,0,diverged_column,,,"[5, 1225, 105, 1312]"
yen11,page_0020,9,觧,giải,,1,diverged_column,,,"[5, 1312, 105, 1399]"
yen11,page_0020,9,𭻃,tội,,0,diverged_column,,,"[5, 1399, 105, 1487]"
yen11,page_0020,9,瑪,Ma,,0,diverged_column,,,"[5, 1661, 105, 1749]"
yen11,page_0020,9,粤,la,,0,diverged_column,,,"[5, 1749, 105, 1836]"
yen11,page_0020,9,基,ki,,1,diverged_column,,,"[5, 1836, 105, 1923]"
yen11,page_0020,9,更,a,,0,diverged_column,,,"[5, 1923, 105, 2011]"
yen11,page_0022,1,詠,đe,,0,diverged_column,,,"[1160, 59, 1233, 142]"
yen11,page_0022,1,分,Đức,,0,diverged_column,,,"[1223, 438, 1329, 523]"
yen11,page_0022,1,恰,khác,,0,diverged_column,,,"[1223, 1116, 1329, 1201]"
yen11,page_0022,1,之,gì,,1,diverged_column,,,"[1223, 1201, 1329, 1286]"
yen11,page_0022,1,炤,lửa,,0,diverged_column,,,"[1223, 1286, 1329, 1371]"
yen11,page_0022,1,濟,nấu,,0,diverged_column,,,"[1223, 1371, 1329, 1455]"
yen11,page_0022,1,丕,sạch,,0,diverged_column,,,"[1223, 1625, 1329, 1710]"
yen11,page_0022,1,夜,Lời,,0,diverged_column,,,"[1223, 1710, 1329, 1794]"
yen11,page_0022,1,尺,này,,0,diverged_column,,,"[1223, 1794, 1329, 1879]"
yen11,page_0022,1,共,cũng,,1,diverged_column,,,"[1223, 1879, 1329, 1964]"
yen11,page_0022,2,𠅙,đâu,,0,diverged_column,,,"[1066, 1164, 1180, 1253]"
yen11,page_0022,3,浸,dơ,,0,unconfirmed_no_s3,,,"[919, 10, 1031, 95]"
yen11,page_0022,3,庒,chắng,,0,below_visual_threshold,0.771,𪭽,"[919, 521, 1031, 607]"
yen11,page_0022,3,之,đời,,0,below_visual_threshold,0.871,𠁀,"[919, 777, 1031, 862]"
yen11,page_0022,3,叨,Hai,,0,below_visual_threshold,0.769,𠘭,"[919, 862, 1031, 948]"
yen11,page_0022,3,摩,câu,,0,below_visual_threshold,0.802,具,"[919, 948, 1031, 1033]"
yen11,page_0022,3,氏,ấy,,0,below_visual_threshold,0.665,𥿗,"[919, 1033, 1031, 1118]"
yen11,page_0022,3,洶,Au,,0,below_visual_threshold,0.745,坵,"[919, 1289, 1031, 1374]"
yen11,page_0022,3,祀,lấy,,0,below_visual_threshold,0.854,祀,"[919, 1545, 1031, 1630]"
yen11,page_0022,3,朅,giảng,,0,below_visual_threshold,0.776,𧪸,"[919, 1715, 1031, 1801]"
yen11,page_0022,3,炤,lửa,,0,below_visual_threshold,0.856,焒,"[919, 1801, 1031, 1886]"
yen11,page_0022,4,𡬦,ông,,0,unconfirmed_no_s3,,,"[763, 96, 865, 187]"
yen11,page_0022,4,計,ghê,,0,unconfirmed_no_s3,,,"[763, 279, 865, 370]"
yen11,page_0022,4,移,rê,,0,unconfirmed_no_s3,,,"[763, 370, 865, 462]"
yen11,page_0022,4,姑,gô,,0,below_visual_threshold,0.834,姑,"[763, 462, 865, 553]"
yen11,page_0022,4,移,ri,,0,below_visual_threshold,0.804,𠶋,"[763, 553, 865, 645]"
yen11,page_0022,4,𭔿,ông,,0,below_visual_threshold,0.808,東,"[763, 828, 865, 919]"
yen11,page_0022,4,殹,bê,,0,below_visual_threshold,0.783,皮,"[763, 1011, 865, 1102]"
yen11,page_0022,4,迕,du,,0,below_visual_threshold,0.814,迕,"[763, 1193, 865, 1285]"
yen11,page_0022,4,肉,lấy,,0,below_visual_threshold,0.761,𥝏,"[763, 1468, 865, 1559]"
yen11,page_0022,5,悵,răng,,0,unconfirmed_no_s3,,,"[606, 4, 718, 92]"
yen11,page_0022,5,晨,nặng,,0,below_visual_threshold,0.735,晨,"[606, 620, 718, 708]"
yen11,page_0022,5,行,Đức,,0,below_visual_threshold,0.805,行,"[606, 884, 718, 972]"
yen11,page_0022,5,頥,ri,,0,below_visual_threshold,0.815,𠶋,"[606, 1148, 718, 1236]"
yen11,page_0022,5,山,Sang,,0,below_visual_threshold,0.761,刅,"[606, 1324, 718, 1412]"
yen11,page_0022,6,吩,hai,,0,below_visual_threshold,0.762,𠘭,"[455, 783, 562, 870]"
yen11,page_0022,6,人,ấy,,0,below_visual_threshold,0.784,𥿗,"[455, 1043, 562, 1129]"
yen11,page_0022,6,而,làm,,0,below_visual_threshold,0.787,爫,"[455, 1389, 562, 1476]"
yen11,page_0022,6,洋,còn,,0,below_visual_threshold,0.822,自,"[455, 1562, 562, 1649]"
yen11,page_0022,6,化,đời,,0,below_visual_threshold,0.86,世,"[455, 1822, 562, 1909]"
yen11,page_0022,7,㬰,thật,,0,unconfirmed_no_s3,,,"[311, 7, 411, 94]"
yen11,page_0022,7,人,ấy,,0,unconfirmed_no_s3,,,"[311, 268, 411, 355]"
yen11,page_0022,8,𫝄,ấy,,0,unconfirmed_no_s3,,,"[157, 707, 257, 795]"
yen11,page_0022,8,異,là,,0,unconfirmed_no_s3,,,"[157, 795, 257, 882]"
yen11,page_0022,8,𡬦,Ông,,0,unconfirmed_no_s3,,,"[157, 1146, 257, 1233]"
yen11,page_0022,9,城,thành,,1,diverged_column,,,"[7, 6, 96, 90]"
yen11,page_0022,9,妨,Cô,,0,diverged_column,,,"[7, 90, 96, 174]"
yen11,page_0022,9,盈,rinh,,0,diverged_column,,,"[7, 174, 96, 258]"
yen11,page_0022,9,係,Hế,,0,diverged_column,,,"[7, 426, 96, 510]"
yen11,page_0022,9,異,là,,0,diverged_column,,,"[7, 510, 96, 594]"
yen11,page_0022,9,而,làm,,0,diverged_column,,,"[7, 846, 96, 930]"
yen11,page_0022,9,時,thì,,1,diverged_column,,,"[7, 930, 96, 1015]"
yen11,page_0022,9,炤,lửa,,0,diverged_column,,,"[7, 1015, 96, 1099]"
yen11,page_0022,9,姊,phải,,0,diverged_column,,,"[7, 1267, 96, 1351]"
yen11,page_0022,9,黄,vàng,,1,diverged_column,,,"[7, 1351, 96, 1435]"
yen11,page_0022,9,以,hay,,0,diverged_column,,,"[7, 1435, 96, 1519]"
yen11,page_0022,9,畏,bạc,,0,diverged_column,,,"[7, 1519, 96, 1603]"
yen11,page_0022,9,以,hay,,0,diverged_column,,,"[7, 1603, 96, 1687]"
yen11,page_0022,9,黑,là,,0,diverged_column,,,"[7, 1687, 96, 1771]"
yen11,page_0022,9,以,hay,,0,diverged_column,,,"[7, 1939, 96, 2024]"
yen11,page_0024,1,粤,là,,0,unconfirmed_no_s3,,,"[1210, 17, 1320, 105]"
yen11,page_0024,1,枝,gô,,0,unconfirmed_no_s3,,,"[1210, 194, 1320, 283]"
yen11,page_0024,1,以,hay,,0,unconfirmed_no_s3,,,"[1210, 283, 1320, 372]"
yen11,page_0024,1,要,là,,0,unconfirmed_no_s3,,,"[1210, 372, 1320, 460]"
yen11,page_0024,1,撫,rơm,,0,below_visual_threshold,0.774,葠,"[1210, 549, 1320, 638]"
yen11,page_0024,1,吊,nào,,0,below_visual_threshold,0.87,儍,"[1210, 816, 1320, 904]"
yen11,page_0024,1,夜,Lời,,0,below_visual_threshold,0.798,分,"[1210, 1615, 1320, 1703]"
yen11,page_0024,1,移,ri,,0,below_visual_threshold,0.791,𠶋,"[1210, 1970, 1320, 2059]"
yen11,page_0024,2,柩,lấy,,0,unconfirmed_no_s3,,,"[1054, 200, 1168, 292]"
yen11,page_0024,2,蠲,giảng,,0,below_visual_threshold,0.719,講,"[1054, 385, 1168, 477]"
yen11,page_0024,2,炤,lửa,,0,below_visual_threshold,0.783,焒,"[1054, 570, 1168, 662]"
yen11,page_0024,2,民,là,,0,below_visual_threshold,0.909,号,"[1054, 1403, 1168, 1495]"
yen11,page_0024,3,洋,còn,,0,unconfirmed_no_s3,,,"[901, 23, 1015, 116]"
yen11,page_0024,3,浄,do,,0,unconfirmed_no_s3,,,"[901, 116, 1015, 209]"
yen11,page_0024,3,洋,còn,,0,unconfirmed_no_s3,,,"[901, 302, 1015, 395]"
yen11,page_0024,3,吩,hai,,0,below_visual_threshold,0.877,侼,"[901, 488, 1015, 582]"
yen11,page_0024,3,炤,lửa,,0,below_visual_threshold,0.919,焒,"[901, 1234, 1015, 1327]"
yen11,page_0024,3,症,sạch,,0,below_visual_threshold,0.828,滌,"[901, 1420, 1015, 1513]"
yen11,page_0024,3,摂,gồ,,0,below_visual_threshold,0.801,㘗,"[901, 1886, 1015, 1979]"
yen11,page_0024,3,心,hay,,0,below_visual_threshold,0.889,竜,"[901, 1979, 1015, 2073]"
yen11,page_0024,4,粤,là,,0,unconfirmed_no_s3,,,"[764, 20, 861, 108]"
yen11,page_0024,4,𭒡,rơm,,0,unconfirmed_no_s3,,,"[764, 108, 861, 196]"
yen11,page_0024,4,仪,ấy,,0,unconfirmed_no_s3,,,"[764, 196, 861, 285]"
yen11,page_0024,4,黑,là,,0,unconfirmed_no_s3,,,"[764, 285, 861, 373]"
yen11,page_0024,4,重,trong,,0,below_visual_threshold,0.816,冲,"[764, 638, 861, 727]"
yen11,page_0024,4,炤,lửa,,0,below_visual_threshold,0.856,焒,"[764, 992, 861, 1080]"
yen11,page_0024,4,𮓡,hư,,0,below_visual_threshold,0.855,虗,"[764, 1169, 861, 1257]"
yen11,page_0024,4,趍,đi,,0,below_visual_threshold,0.899,𠫾,"[764, 1257, 861, 1345]"
yen11,page_0024,4,人,ấy,,0,below_visual_threshold,0.87,憶,"[764, 1345, 861, 1434]"
yen11,page_0024,4,民,là,,0,below_visual_threshold,0.831,容,"[764, 1434, 861, 1522]"
yen11,page_0024,4,人,đời,,0,below_visual_threshold,0.771,匕,"[764, 1787, 861, 1876]"
yen11,page_0024,5,枉,Giu,,0,diverged_column,,,"[599, 17, 713, 105]"
yen11,page_0024,5,馀,ong,,0,diverged_column,,,"[599, 105, 713, 193]"
yen11,page_0024,5,林,lem,,0,diverged_column,,,"[599, 721, 713, 809]"
yen11,page_0024,5,黑,là,,0,diverged_column,,,"[599, 985, 713, 1074]"
yen11,page_0024,5,𣸪,rằng,,0,diverged_column,,,"[599, 1338, 713, 1426]"
yen11,page_0024,5,几,Kẻ,,1,diverged_column,,,"[599, 1426, 713, 1514]"
yen11,page_0024,5,洋,còn,,0,diverged_column,,,"[599, 1514, 713, 1602]"
yen11,page_0024,5,事,sự,,1,diverged_column,,,"[599, 1602, 713, 1690]"
yen11,page_0024,5,净,do,,0,diverged_column,,,"[599, 1690, 713, 1778]"
