book,page,column,ocr_char,syllable,rescued_label,unicode,head_margin,bbox
yen2,page_0328,1,窟,đấm,冘,U+5198,0.292,"[1447, 1469, 1587, 1592]"
yen2,page_0328,1,當,hai,咍,U+548D,0.205,"[1447, 1985, 1587, 2108]"
yen2,page_0328,2,豔,răng,𦝄,U+26744,0.154,"[1314, 669, 1426, 799]"
yen2,page_0328,2,右,Đức,德,U+5FB7,0.111,"[1314, 1210, 1426, 1340]"
yen2,page_0328,3,尽,Trời,𡗶,U+215F6,0.307,"[1170, 1971, 1277, 2101]"
yen2,page_0328,3,掀,hơn,欣,U+6B23,0.406,"[1170, 2297, 1277, 2428]"
yen2,page_0328,5,𡗚,thắng,𤯝,U+24BDD,1.294,"[851, 450, 1000, 558]"
yen2,page_0328,8,𫤰,ra,囉,U+56C9,0.239,"[418, 2317, 562, 2435]"
yen2,page_0328,9,攺,Đoạn,段,U+6BB5,0.242,"[274, 1021, 390, 1159]"
yen2,page_0328,9,剗,rày,例,U+4F8B,0.204,"[274, 1709, 390, 1846]"
yen2,page_0328,9,歹,làm,爫,U+722B,0.168,"[274, 1938, 390, 2075]"
yen2,page_0330,1,鵞,hôn,昏,U+660F,0.407,"[1396, 1678, 1554, 1803]"
yen2,page_0330,3,康,mông,䝉,U+4749,0.145,"[1102, 446, 1249, 560]"
yen2,page_0330,4,罪,ra,囉,U+56C9,0.172,"[977, 1672, 1084, 1795]"
yen2,page_0330,4,𭥦,một,没,U+6CA1,0.27,"[977, 2393, 1084, 2506]"
yen2,page_0330,5,粧,tấm,糁,U+7CC1,0.165,"[825, 652, 939, 776]"
yen2,page_0330,7,躬,ngươi,的,U+7684,0.132,"[505, 641, 647, 765]"
yen2,page_0330,7,列,chước,斫,U+65AB,0.197,"[505, 953, 647, 1077]"
yen2,page_0330,7,作,dạy,代,U+4EE3,0.304,"[505, 1265, 647, 1389]"
yen2,page_0330,9,逼,mười,邁,U+9081,0.381,"[223, 1903, 335, 2029]"
yen4,page_0012,2,鄧,sang,郎,U+90CE,0.274,"[865, 1030, 947, 1114]"
yen4,page_0012,2,敦,khi,欺,U+6B3A,0.268,"[865, 1169, 947, 1253]"
yen4,page_0012,2,脫,thai,胎,U+80CE,0.109,"[865, 1518, 947, 1602]"
yen4,page_0012,3,望,Thánh,堊,U+580A,0.131,"[766, 796, 844, 875]"
yen4,page_0012,4,肆,sau,楼,U+697C,0.113,"[667, 268, 750, 334]"
yen4,page_0012,4,例,Trời,𡗶,U+215F6,0.135,"[667, 992, 750, 1065]"
yen4,page_0012,4,方,của,古,U+53E4,0.302,"[667, 1357, 750, 1430]"
yen4,page_0012,6,移,rê,黎,U+9ECE,0.134,"[475, 986, 549, 1059]"
yen4,page_0012,6,名,chịu,召,U+53EC,0.288,"[475, 1472, 549, 1545]"
yen4,page_0012,7,𫞃,hai,咍,U+548D,0.23,"[383, 266, 450, 332]"
yen4,page_0012,8,本,mà,麻,U+9EBB,0.348,"[283, 1384, 347, 1458]"
yen4,page_0014,2,眾,tội,罪,U+7F6A,1.405,"[856, 552, 918, 618]"
yen4,page_0014,2,应,trị,治,U+6CBB,0.137,"[856, 879, 918, 945]"
yen4,page_0014,3,迹,giục,逐,U+9010,1.188,"[760, 1593, 826, 1662]"
yen4,page_0014,4,厕,Trời,𡗶,U+215F6,0.308,"[659, 492, 733, 559]"
yen4,page_0014,5,例,Trời,𡗶,U+215F6,0.132,"[563, 691, 628, 764]"
yen4,page_0014,5,隆,khác,恪,U+606A,0.131,"[563, 1296, 628, 1369]"
yen4,page_0014,5,左,Vậy,特,U+7279,0.171,"[563, 1538, 628, 1611]"
yen4,page_0014,6,朗,sóc,朔,U+6714,0.154,"[462, 278, 544, 350]"
yen4,page_0014,6,缓,nước,渃,U+6E03,0.19,"[462, 1252, 544, 1331]"
yen4,page_0014,7,宗,ra,羅,U+7F85,0.157,"[369, 940, 435, 1012]"
yen4,page_0014,7,抑,Máu,泖,U+6CD6,0.127,"[369, 1180, 435, 1252]"
yen4,page_0014,8,𭔿,người,㝵,U+3775,0.232,"[271, 1239, 341, 1312]"
yen4,page_0014,8,希,nào,牢,U+7262,0.197,"[271, 1541, 341, 1613]"
yen4,page_0014,9,魄,khỏi,塊,U+584A,0.264,"[168, 1169, 247, 1252]"
yen4,page_0016,1,故,nô,奴,U+5974,0.159,"[1018, 970, 1087, 1042]"
yen4,page_0016,3,𧺫,sáu,老,U+8001,0.338,"[815, 911, 891, 987]"
yen4,page_0016,4,眩,cô,姑,U+59D1,0.149,"[722, 973, 794, 1049]"
yen4,page_0016,5,逢,trên,連,U+9023,0.27,"[626, 1099, 692, 1175]"
yen4,page_0016,8,乞,cha,吒,U+5412,0.118,"[340, 736, 401, 808]"
yen4,page_0016,8,漢,Mẹ,美,U+7F8E,0.101,"[340, 1332, 401, 1404]"
yen4,page_0016,9,在,mà,麻,U+9EBB,0.306,"[237, 656, 298, 726]"
yen4,page_0018,1,爾,Trời,𡗶,U+215F6,0.326,"[940, 1538, 1011, 1607]"
yen4,page_0018,2,厕,trời,𡗶,U+215F6,0.202,"[839, 326, 907, 402]"
yen4,page_0018,2,𮟃,lạ,邏,U+908F,0.188,"[839, 646, 907, 722]"
yen4,page_0018,3,思,khỏi,瑰,U+7470,0.17,"[736, 991, 813, 1065]"
yen4,page_0018,3,喀,hai,咍,U+548D,0.46,"[736, 1420, 813, 1493]"
yen4,page_0018,4,照,HAI,咍,U+548D,0.316,"[649, 424, 718, 553]"
yen4,page_0018,7,爾,Trời,𡗶,U+215F6,0.257,"[351, 397, 423, 480]"
yen4,page_0018,8,起,sáu,老,U+8001,0.335,"[266, 1095, 333, 1179]"
yen4,page_0018,9,佳,về,𧗱,U+275F1,0.355,"[168, 407, 238, 500]"
yen4,page_0020,2,淸,le,𠻗,U+20ED7,0.302,"[876, 1209, 943, 1284]"
yen4,page_0020,3,爾,trời,𡗶,U+215F6,0.246,"[774, 271, 845, 337]"
yen4,page_0020,4,爾,Trời,𡗶,U+215F6,0.124,"[681, 326, 754, 400]"
yen4,page_0020,5,准,dõi,唯,U+552F,0.208,"[585, 978, 662, 1050]"
yen4,page_0020,7,弟,nào,市,U+5E02,0.201,"[402, 1214, 468, 1286]"
yen4,page_0020,8,芳,nước,渃,U+6E03,0.249,"[301, 625, 368, 697]"
yen4,page_0020,8,子,vu,于,U+4E8E,0.117,"[301, 1223, 368, 1295]"
yen4,page_0020,9,𭔿,người,㝵,U+3775,0.246,"[201, 454, 271, 533]"
yen4,page_0020,9,遠,trên,連,U+9023,0.16,"[201, 1107, 271, 1186]"
yen4,page_0022,1,炷,lò,炉,U+7089,0.218,"[962, 1534, 1039, 1605]"
yen4,page_0022,2,𠯁,rã,吕,U+5415,0.162,"[864, 368, 930, 441]"
yen4,page_0022,3,祐,cô,姑,U+59D1,0.231,"[758, 1253, 826, 1320]"
yen4,page_0022,4,𠍘,trán,旦,U+65E6,1.017,"[666, 1428, 736, 1495]"
yen4,page_0022,5,𫣜,Đức,徳,U+5FB3,0.345,"[569, 1279, 638, 1343]"
yen4,page_0022,6,𠰥,lạ,呂,U+5442,0.15,"[478, 770, 544, 840]"
yen4,page_0022,6,思,quỷ,鬼,U+9B3C,0.172,"[478, 1058, 544, 1128]"
yen4,page_0022,6,度,một,墓,U+5893,0.107,"[478, 1520, 544, 1589]"
yen4,page_0022,7,心,viết,曰,U+66F0,0.312,"[384, 493, 450, 565]"
yen4,page_0022,7,最,nha,茹,U+8339,0.295,"[384, 1281, 450, 1354]"
yen4,page_0022,7,丑,cùng,共,U+5171,0.118,"[384, 1403, 450, 1475]"
yen4,page_0022,8,呾,tớ,四,U+56DB,0.101,"[284, 1127, 350, 1192]"
yen4,page_0022,9,晉,hôn,昏,U+660F,0.125,"[187, 714, 268, 794]"
yen4,page_0024,2,消,hãm,𨺻,U+28EBB,1.456,"[870, 1372, 937, 1451]"
yen4,page_0024,3,石,chịu,召,U+53EC,0.197,"[770, 627, 841, 699]"
yen4,page_0024,3,名,chịu,召,U+53EC,0.21,"[770, 748, 841, 821]"
yen4,page_0024,3,仰,chước,斫,U+65AB,0.321,"[770, 1596, 841, 1663]"
yen4,page_0024,5,厕,Trời,𡗶,U+215F6,0.276,"[573, 515, 648, 590]"
yen4,page_0024,5,𭁵,quì,跪,U+8DEA,1.373,"[573, 1523, 648, 1599]"
yen4,page_0024,6,爵,hôn,昏,U+660F,0.145,"[472, 391, 559, 472]"
yen4,page_0024,6,爾,hôn,昏,U+660F,0.103,"[472, 1127, 559, 1207]"
yen4,page_0024,7,𭮀,pha,葩,U+8469,0.335,"[387, 1533, 454, 1609]"
yen4,page_0024,8,埵,càng,強,U+5F37,0.204,"[286, 1116, 353, 1189]"
yen4,page_0024,9,辰,răng,浪,U+6D6A,0.343,"[185, 1204, 253, 1279]"
yen4,page_0026,1,砜,vua,君,U+541B,1.092,"[971, 1447, 1046, 1530]"
yen4,page_0026,2,鄧,sang,郎,U+90CE,0.15,"[862, 557, 940, 643]"
yen4,page_0026,2,爾,Trời,𡗶,U+215F6,0.355,"[862, 1060, 940, 1146]"
yen4,page_0026,3,品,nhà,茄,U+8304,0.14,"[763, 1526, 837, 1601]"
yen4,page_0026,4,眩,cô,姑,U+59D1,0.295,"[665, 573, 742, 648]"
yen4,page_0026,4,爾,Trời,𡗶,U+215F6,0.151,"[665, 1581, 742, 1650]"
yen4,page_0026,5,移,nghỉ,持,U+6301,0.277,"[569, 309, 651, 379]"
yen4,page_0026,5,𦤳,thánh,聖,U+8056,0.129,"[569, 1122, 651, 1193]"
yen4,page_0026,5,妨,Cô,姑,U+59D1,0.239,"[569, 1413, 651, 1483]"
yen4,page_0026,6,敎,su,秋,U+79CB,0.199,"[485, 1159, 559, 1232]"
yen4,page_0026,8,唱,ngày,㝵,U+3775,0.177,"[295, 1000, 366, 1076]"
yen4,page_0026,9,以,làm,乄,U+4E44,0.192,"[197, 245, 269, 322]"
yen4,page_0028,6,持,sự,事,U+4E8B,0.187,"[569, 968, 639, 1004]"
yen4,page_0028,7,舞,thẳng,倘,U+5018,0.912,"[370, 1143, 441, 1180]"
yen4,page_0028,7,銜,người,㝵,U+3775,0.342,"[370, 1520, 441, 1556]"
yen4,page_0028,8,器,ra,囉,U+56C9,0.1,"[263, 524, 341, 602]"
yen4,page_0028,9,率,xa,車,U+8ECA,0.221,"[165, 1151, 236, 1222]"
yen4,page_0030,1,般,xem,袩,U+88A9,0.16,"[963, 602, 1030, 672]"
yen4,page_0030,3,亦,mà,麻,U+9EBB,0.121,"[747, 509, 820, 584]"
yen4,page_0030,7,𫠉,đốc,篤,U+7BE4,0.213,"[363, 509, 434, 589]"
yen4,page_0030,8,臻,Lê,黎,U+9ECE,0.514,"[262, 1525, 334, 1598]"
yen4,page_0030,9,屠,nước,渃,U+6E03,0.164,"[166, 789, 241, 872]"
yen4,page_0032,3,湯,nước,渃,U+6E03,0.108,"[749, 390, 828, 473]"
yen4,page_0032,4,厕,Trời,𡗶,U+215F6,0.25,"[656, 850, 731, 930]"
yen4,page_0032,5,院,hai,咍,U+548D,0.314,"[563, 312, 635, 396]"
yen4,page_0032,5,受,một,殳,U+6BB3,0.101,"[563, 1291, 635, 1375]"
yen4,page_0032,6,等,thì,時,U+6642,0.124,"[472, 448, 544, 529]"
yen4,page_0032,8,耇,chớ,渚,U+6E1A,0.289,"[276, 653, 348, 734]"
yen4,page_0032,8,貫,mới,買,U+8CB7,0.333,"[276, 1122, 348, 1203]"
yen4,page_0034,1,伎,che,枝,U+679D,0.246,"[940, 628, 1017, 714]"
yen4,page_0034,2,裔,Trời,𡗶,U+215F6,0.303,"[832, 282, 909, 349]"
yen4,page_0034,3,不,làm,乄,U+4E44,0.209,"[744, 335, 811, 403]"
yen4,page_0034,3,済,le,离,U+79BB,0.154,"[744, 676, 811, 745]"
yen4,page_0034,4,焭,đâu,兜,U+515C,0.324,"[636, 454, 710, 528]"
yen4,page_0034,4,慎,Xin,填,U+586B,0.139,"[636, 1451, 710, 1526]"
yen4,page_0034,5,前,Trời,𡗶,U+215F6,0.145,"[545, 266, 616, 331]"
yen4,page_0034,5,爾,Trời,𡗶,U+215F6,0.38,"[545, 1216, 616, 1288]"
yen4,page_0034,6,危,quì,跪,U+8DEA,1.132,"[449, 382, 520, 454]"
yen4,page_0034,6,敗,khi,欺,U+6B3A,0.282,"[449, 623, 520, 695]"
yen4,page_0034,6,绝,quì,跪,U+8DEA,1.005,"[449, 984, 520, 1056]"
yen4,page_0034,7,妻,lâu,娄,U+5A04,0.119,"[365, 566, 428, 638]"
yen4,page_0034,7,開,Bấy,閉,U+9589,0.223,"[365, 805, 428, 877]"
yen4,page_0034,7,地,bà,把,U+628A,0.159,"[365, 925, 428, 996]"
yen4,page_0034,7,何,vua,君,U+541B,1.097,"[365, 1343, 428, 1415]"
yen4,page_0034,7,沉,trị,治,U+6CBB,0.126,"[365, 1462, 428, 1534]"
yen4,page_0034,8,希,nào,市,U+5E02,0.204,"[261, 674, 330, 757]"
yen4,page_0034,8,架,thầy,柴,U+67F4,0.302,"[261, 879, 330, 962]"
yen4,page_0034,9,開,Bấy,閉,U+9589,0.167,"[161, 982, 240, 1060]"
yen4,page_0034,9,蜀,hỏi,噲,U+5672,0.164,"[161, 1178, 240, 1257]"
yen4,page_0036,1,石,chịu,召,U+53EC,0.416,"[959, 1000, 1027, 1071]"
yen4,page_0036,2,麦,lâu,娄,U+5A04,0.165,"[866, 1298, 934, 1369]"
yen4,page_0036,2,蜀,mới,買,U+8CB7,0.287,"[866, 1476, 934, 1547]"
yen4,page_0036,3,眾,tội,罪,U+7F6A,1.44,"[766, 534, 838, 609]"
yen4,page_0036,3,爾,Trời,𡗶,U+215F6,0.355,"[766, 970, 838, 1044]"
yen4,page_0036,3,妙,sa,抄,U+6284,0.111,"[766, 1219, 838, 1293]"
yen4,page_0036,3,麦,lâu,娄,U+5A04,0.185,"[766, 1468, 838, 1542]"
yen4,page_0036,4,厉,nước,匿,U+533F,0.155,"[670, 904, 746, 987]"
yen4,page_0036,5,萬,mười,邁,U+9081,0.309,"[577, 1136, 649, 1215]"
yen4,page_0036,7,见,với,貝,U+8C9D,0.195,"[384, 1060, 458, 1131]"
yen4,page_0036,8,分,làm,乄,U+4E44,0.18,"[285, 792, 356, 868]"
yen4,page_0036,8,㸃,ngươi,的,U+7684,0.372,"[285, 1044, 356, 1119]"
yen4,page_0036,8,他,xem,袩,U+88A9,0.269,"[285, 1169, 356, 1244]"
yen4,page_0036,9,序,do,由,U+7531,1.029,"[184, 1317, 259, 1399]"
yen4,page_0036,9,蓄,đáng,當,U+7576,0.285,"[184, 1522, 259, 1605]"
yen4,page_0038,2,思,hồn,魄,U+9B44,0.142,"[852, 1116, 925, 1185]"
yen4,page_0038,3,黄,nhiều,饒,U+9952,0.326,"[748, 441, 825, 515]"
yen4,page_0038,3,枯,xem,袩,U+88A9,0.138,"[748, 1433, 825, 1507]"
yen4,page_0038,4,恕,khỏi,塊,U+584A,0.209,"[651, 1128, 727, 1203]"
yen4,page_0038,8,蜀,mới,買,U+8CB7,0.304,"[267, 267, 338, 342]"
yen4,page_0038,8,𠁅,rối,磊,U+78CA,0.225,"[267, 396, 338, 478]"
yen4,page_0038,8,鼻,như,娘,U+5A18,0.104,"[267, 738, 338, 820]"
yen4,page_0038,9,易,chịu,召,U+53EC,0.313,"[165, 432, 245, 504]"
yen4,page_0040,2,各,chịu,召,U+53EC,0.434,"[868, 1455, 939, 1534]"
yen4,page_0040,3,啓,lọ,路,U+8DEF,1.313,"[766, 1102, 845, 1174]"
yen4,page_0040,4,石,chẳng,坤,U+5764,0.138,"[667, 316, 747, 391]"
yen4,page_0040,4,魏,khỏi,塊,U+584A,0.129,"[667, 568, 747, 643]"
yen4,page_0040,6,蜀,tiếng,省,U+7701,0.282,"[483, 432, 561, 507]"
yen4,page_0040,9,𨕙,mười,邁,U+9081,0.358,"[178, 307, 253, 386]"
yen4,page_0040,9,故,nọ,奴,U+5974,0.289,"[178, 768, 253, 847]"
yen4,page_0042,1,吒,uống,㕵,U+3575,0.225,"[955, 700, 1031, 776]"
yen4,page_0042,1,斵,vui,盃,U+76C3,1.208,"[955, 1017, 1031, 1093]"
yen4,page_0042,1,歿,vẻ,彼,U+5F7C,0.333,"[955, 1080, 1031, 1156]"
yen4,page_0042,1,不,chịu,召,U+53EC,0.137,"[955, 1270, 1031, 1346]"
yen4,page_0042,3,思,quỷ,鬼,U+9B3C,0.321,"[758, 762, 827, 839]"
yen4,page_0042,4,祐,sống,弄,U+5F04,0.173,"[663, 890, 731, 966]"
yen4,page_0042,4,圓,rày,例,U+4F8B,0.248,"[663, 1017, 731, 1093]"
yen4,page_0042,6,石,chịu,受,U+53D7,0.18,"[465, 888, 538, 964]"
yen4,page_0042,7,屏,mà,女,U+5973,0.218,"[371, 678, 439, 751]"
yen4,page_0042,7,名,chịu,召,U+53EC,0.407,"[371, 1167, 439, 1240]"
yen4,page_0042,7,肱,Cô,姑,U+59D1,0.188,"[371, 1228, 439, 1301]"
yen4,page_0042,7,嚼,ngày,時,U+6642,0.331,"[371, 1594, 439, 1662]"
yen4,page_0044,1,茶,thầy,柴,U+67F4,0.112,"[946, 910, 1030, 988]"
yen4,page_0044,2,淹,sông,江,U+6C5F,1.047,"[857, 930, 927, 1002]"
yen4,page_0044,2,殊,mặt,末,U+672B,0.225,"[857, 1355, 927, 1427]"
yen4,page_0044,4,峻,hai,咍,U+548D,0.351,"[671, 1185, 736, 1259]"
yen4,page_0044,4,危,quì,跪,U+8DEA,1.263,"[671, 1247, 736, 1321]"
yen4,page_0044,5,五,chịu,召,U+53EC,0.182,"[573, 318, 641, 392]"
yen4,page_0044,6,𠯁,chịu,召,U+53EC,0.42,"[475, 717, 547, 785]"
yen4,page_0044,6,委,lâu,娄,U+5A04,0.267,"[475, 1455, 547, 1524]"
yen4,page_0044,9,陵,rừng,棱,U+68F1,0.101,"[170, 618, 236, 689]"
yen4,page_0044,9,𭔿,người,𠊚,U+2029A,0.123,"[170, 736, 236, 808]"
yen4,page_0044,9,帝,nào,市,U+5E02,0.261,"[170, 1211, 236, 1282]"
yen4,page_0044,9,等,thì,時,U+6642,0.261,"[170, 1448, 236, 1520]"
yen4,page_0044,9,辰,rằng,浪,U+6D6A,0.238,"[170, 1567, 236, 1633]"
yen4,page_0046,1,在,chẳng,庄,U+5E84,0.153,"[948, 1388, 1037, 1464]"
yen4,page_0046,2,𮧯,Đang,當,U+7576,0.379,"[857, 268, 926, 335]"
yen4,page_0046,2,实,khi,欺,U+6B3A,0.32,"[857, 323, 926, 396]"
yen4,page_0046,2,机,như,如,U+5982,0.136,"[857, 1055, 926, 1128]"
yen4,page_0046,3,喜,người,㝵,U+3775,0.229,"[764, 624, 841, 697]"
yen4,page_0046,4,瑪,Ma,嗎,U+55CE,0.244,"[668, 1074, 740, 1144]"
yen4,page_0046,4,眾,tội,罪,U+7F6A,1.404,"[668, 1365, 740, 1436]"
yen4,page_0046,4,桒,thầy,柴,U+67F4,0.552,"[668, 1482, 740, 1552]"
yen4,page_0046,4,可,cả,奇,U+5947,0.145,"[668, 1540, 740, 1605]"
yen4,page_0046,5,舊,si,瘥,U+7625,0.266,"[568, 314, 645, 387]"
yen4,page_0046,5,廻,đất,坦,U+5766,0.259,"[568, 802, 645, 875]"
yen4,page_0046,5,花,nay,尼,U+5C3C,0.177,"[568, 1473, 645, 1546]"
yen4,page_0046,6,兹,Cô,姑,U+59D1,0.375,"[470, 379, 550, 452]"
yen4,page_0046,7,呢,ra,囉,U+56C9,0.319,"[369, 989, 446, 1062]"
yen4,page_0046,8,統,cất,拮,U+62EE,0.106,"[278, 770, 351, 846]"
yen4,page_0046,9,女,an,安,U+5B89,0.121,"[187, 575, 256, 652]"
yen4,page_0048,2,獨,mưa,湄,U+6E44,0.334,"[859, 383, 940, 463]"
yen4,page_0048,2,傷,bội,倍,U+500D,0.139,"[859, 845, 940, 925]"
yen4,page_0048,2,𡖖,gần,𧵆,U+27D46,0.154,"[859, 1176, 940, 1256]"
yen4,page_0048,2,翹,hồn,塊,U+584A,0.179,"[859, 1374, 940, 1454]"
yen4,page_0048,2,潘,lìa,离,U+79BB,0.231,"[859, 1506, 940, 1586]"
yen4,page_0048,4,度,ngày,𣈜,U+2321C,0.12,"[675, 1023, 755, 1107]"
yen4,page_0048,5,爾,lia,离,U+79BB,1.219,"[588, 911, 656, 990]"
yen4,page_0048,6,正,làm,乄,U+4E44,0.271,"[492, 574, 556, 650]"
yen4,page_0048,7,砲,bà,把,U+628A,0.219,"[397, 805, 466, 888]"
yen4,page_0048,7,花,là,罗,U+7F57,0.135,"[397, 1217, 466, 1300]"
yen4,page_0048,7,漢,than,嘆,U+5606,0.157,"[397, 1423, 466, 1506]"
yen4,page_0048,9,致,liếm,歛,U+6B5B,1.386,"[195, 586, 268, 666]"
yen4,page_0050,1,零,trước,畧,U+7567,0.128,"[946, 1354, 1020, 1432]"
yen4,page_0050,4,邇,Thánh,堊,U+580A,0.144,"[657, 1144, 728, 1216]"
yen4,page_0050,5,湇,tê,躋,U+8E8B,0.281,"[568, 740, 634, 825]"
yen4,page_0050,6,至,Thánh,堊,U+580A,0.113,"[467, 308, 532, 381]"
yen4,page_0050,6,嚅,ra,囉,U+56C9,0.329,"[467, 491, 532, 564]"
yen4,page_0050,6,逢,sen,連,U+9023,0.352,"[467, 734, 532, 807]"
yen4,page_0050,7,厕,trời,𡗶,U+215F6,0.285,"[371, 315, 441, 395]"
yen4,page_0050,8,借,về,𧗱,U+275F1,0.16,"[283, 444, 350, 524]"
yen4,page_0050,8,病,le,𠻗,U+20ED7,0.113,"[283, 708, 350, 788]"
yen4,page_0052,1,眾,tội,罪,U+7F6A,1.276,"[938, 1564, 1018, 1640]"
yen4,page_0052,2,眾,tội,罪,U+7F6A,1.508,"[850, 1295, 920, 1379]"
yen4,page_0052,4,歌,khi,欺,U+6B3A,0.2,"[649, 1200, 725, 1276]"
yen4,page_0052,4,祀,trẻ,礼,U+793C,0.24,"[649, 1328, 725, 1404]"
yen4,page_0052,5,爾,Trời,𡗶,U+215F6,0.225,"[560, 600, 626, 670]"
yen4,page_0052,6,運,sen,連,U+9023,0.13,"[457, 1457, 533, 1534]"
yen4,page_0052,6,牖,tê,躋,U+8E8B,0.15,"[457, 1521, 533, 1597]"
yen4,page_0052,7,果,quở,𠵩,U+20D69,0.125,"[358, 779, 437, 859]"
yen4,page_0052,9,故,nó,奴,U+5974,0.185,"[155, 1384, 229, 1464]"
yen4,page_0052,9,犮,biến,变,U+53D8,0.166,"[155, 1516, 229, 1596]"
yen4,page_0054,1,放,nó,奴,U+5974,1.378,"[993, 540, 1059, 613]"
yen4,page_0054,3,眾,tội,罪,U+7F6A,1.285,"[795, 286, 871, 359]"
yen4,page_0054,3,殊,thưa,踈,U+8E08,0.135,"[795, 939, 871, 1018]"
yen4,page_0054,4,兼,sau,牢,U+7262,0.19,"[695, 1541, 768, 1613]"
yen4,page_0054,6,故,nó,奴,U+5974,0.349,"[503, 396, 580, 476]"
yen4,page_0054,6,眾,quỷ,鬼,U+9B3C,1.128,"[503, 1449, 580, 1529]"
yen4,page_0054,7,每,người,㝵,U+3775,0.173,"[404, 744, 476, 827]"
yen4,page_0054,9,合,làm,乄,U+4E44,0.13,"[204, 1266, 287, 1342]"
yen4,page_0056,2,有,tiếng,省,U+7701,0.286,"[857, 905, 926, 984]"
yen4,page_0056,2,俊,Xảy,侈,U+4F88,0.245,"[857, 1036, 926, 1115]"
yen4,page_0056,2,慓,rất,慄,U+6144,0.12,"[857, 1168, 926, 1246]"
yen4,page_0056,2,記,bà,把,U+628A,0.137,"[857, 1364, 926, 1443]"
yen4,page_0056,3,霸,chầu,朝,U+671D,1.301,"[764, 592, 831, 675]"
yen4,page_0056,4,忽,quỷ,鬼,U+9B3C,0.532,"[659, 309, 741, 385]"
yen4,page_0056,4,𫠉,dốc,篤,U+7BE4,0.104,"[659, 880, 741, 957]"
yen4,page_0056,4,妒,hộ,護,U+8B77,0.163,"[659, 1071, 741, 1147]"
yen4,page_0056,5,僊,bà,把,U+628A,0.141,"[562, 726, 644, 798]"
yen4,page_0056,5,外,chước,斫,U+65AB,0.263,"[562, 1084, 644, 1156]"
yen4,page_0056,6,在,vậy,丕,U+4E15,0.402,"[469, 445, 539, 525]"
yen4,page_0056,7,懐,rối,磊,U+78CA,0.252,"[362, 817, 443, 893]"
yen4,page_0056,7,寕,và,喡,U+55A1,0.164,"[362, 1582, 443, 1652]"
yen4,page_0056,8,我,dạy,代,U+4EE3,0.23,"[268, 627, 332, 702]"
yen4,page_0058,1,槃,thầy,柴,U+67F4,0.159,"[1000, 1360, 1071, 1432]"
yen4,page_0058,2,開,Bây,闭,U+95ED,0.113,"[896, 859, 969, 946]"
yen4,page_0058,3,放,nó,奴,U+5974,1.459,"[796, 1443, 875, 1526]"
yen4,page_0058,4,故,nọ,奴,U+5974,0.178,"[698, 928, 777, 1007]"
yen4,page_0058,4,怨,quỷ,鬼,U+9B3C,0.114,"[698, 1453, 777, 1532]"
yen4,page_0058,5,府,mà,麻,U+9EBB,0.22,"[608, 1120, 683, 1199]"
yen4,page_0058,6,府,mà,麻,U+9EBB,0.105,"[508, 861, 580, 941]"
yen4,page_0058,6,心,sự,事,U+4E8B,0.109,"[508, 1593, 580, 1667]"
yen4,page_0058,7,脱,lửa,呂,U+5442,0.965,"[408, 1180, 482, 1260]"
yen4,page_0058,7,希,nao,市,U+5E02,0.266,"[408, 1313, 482, 1393]"
yen4,page_0058,8,鬼,con,昆,U+6606,0.197,"[310, 772, 385, 852]"
yen4,page_0058,8,國,có,固,U+56FA,0.196,"[310, 1237, 385, 1316]"
yen4,page_0058,8,恱,khác,格,U+683C,0.118,"[310, 1436, 385, 1515]"
yen4,page_0058,9,寒,bởi,罢,U+7F62,0.206,"[204, 1554, 288, 1631]"
yen4,page_0060,1,沅,ngón,阮,U+962E,1.287,"[950, 1369, 1021, 1449]"
yen4,page_0060,1,通,chân,填,U+586B,0.147,"[950, 1436, 1021, 1516]"
yen4,page_0060,1,丑,cũng,共,U+5171,0.206,"[950, 1503, 1021, 1583]"
yen4,page_0060,2,他,xem,袩,U+88A9,0.123,"[854, 304, 924, 383]"
yen4,page_0060,2,俟,ái,唉,U+5509,0.163,"[854, 1301, 924, 1381]"
yen4,page_0060,3,思,hồn,魂,U+9B42,0.116,"[748, 568, 829, 649]"
yen4,page_0060,3,俗,hai,咍,U+548D,0.317,"[748, 836, 829, 917]"
yen4,page_0060,3,屠,nghìn,彦,U+5F66,1.243,"[748, 1037, 829, 1118]"
yen4,page_0060,3,度,một,没,U+6CA1,0.184,"[748, 1238, 829, 1319]"
yen4,page_0060,3,意,nghìn,彦,U+5F66,0.206,"[748, 1439, 829, 1520]"
yen4,page_0060,3,𡮢,rô,嚕,U+5695,1.145,"[748, 1573, 829, 1647]"
yen4,page_0060,6,沉,tội,罪,U+7F6A,0.535,"[471, 741, 541, 816]"
yen4,page_0060,7,眾,tội,罪,U+7F6A,1.511,"[383, 247, 450, 320]"
yen4,page_0060,9,已,ba,巴,U+5DF4,0.2,"[180, 1092, 244, 1171]"
yen4,page_0060,9,琇,ve,悲,U+60B2,0.116,"[180, 1289, 244, 1368]"
yen4,page_0062,1,改,đoạn,断,U+65AD,0.316,"[954, 791, 1021, 871]"
yen4,page_0062,2,丑,cùng,共,U+5171,0.232,"[855, 326, 922, 401]"
yen4,page_0062,2,辛,Thầy,柴,U+67F4,0.266,"[855, 576, 922, 651]"
yen4,page_0062,3,塔,tám,糁,U+7CC1,0.229,"[751, 1385, 825, 1464]"
yen4,page_0062,4,时,đói,対,U+5BFE,0.116,"[655, 741, 728, 813]"
