book,page,column,nom_idx,fold,p_visual,argmax_syl,max_prob
stt11,page_0252,1,14,3,0.0055,bằng,0.4421
stt11,page_0252,1,15,3,0.0,bằng,0.7075
stt11,page_0252,1,16,3,0.2321,răng,0.2321
stt11,page_0252,1,17,3,0.0963,trong,0.0963
stt11,page_0252,1,18,3,0.0002,có,0.1292
stt11,page_0252,1,19,3,0.9729,xưa,0.9729
stt11,page_0252,1,20,3,0.0,chăng,0.5006
stt11,page_0252,1,21,3,0.0095,có,0.8552
stt11,page_0252,1,22,3,0.0,đến,0.0898
stt11,page_0252,2,0,3,0.7618,sự,0.7618
stt11,page_0252,2,1,3,0.9162,đức,0.9162
stt11,page_0252,2,2,3,0.9755,chúa,0.9755
stt11,page_0252,2,3,3,0.9784,giê,0.9784
stt11,page_0252,2,4,3,0.9501,su,0.9501
stt11,page_0252,2,5,3,0.9251,thì,0.9251
stt11,page_0252,2,6,3,0.9674,cũng,0.9674
stt11,page_0252,2,7,3,0.6097,chăng,0.6097
stt11,page_0252,2,8,3,0.4477,phải,0.4477
stt11,page_0252,2,9,3,0.0,ấy,0.8854
stt11,page_0252,2,10,3,0.5296,thuở,0.5296
stt11,page_0252,2,11,3,0.4867,xưa,0.4867
stt11,page_0252,2,12,3,0.0328,thật,0.0895
stt11,page_0252,2,13,3,0.7924,đức,0.7924
stt11,page_0252,2,14,3,0.9312,chúa,0.9312
stt11,page_0252,2,15,3,0.6762,trời,0.6762
stt11,page_0252,2,16,3,0.395,chưa,0.395
stt11,page_0252,2,17,3,0.9682,có,0.9682
stt11,page_0252,2,18,3,0.4721,ra,0.4721
stt11,page_0252,2,19,3,0.8048,đời,0.8048
stt11,page_0252,2,20,3,0.9414,thì,0.9414
stt11,page_0252,2,21,3,0.5709,có,0.5709
stt11,page_0252,3,0,3,0.5668,mười,0.5668
stt11,page_0252,3,1,3,0.957,người,0.957
stt11,page_0252,3,2,3,0.0931,nửa,0.4955
stt11,page_0252,3,3,3,0.0044,thánh,0.5247
stt11,page_0252,3,4,3,0.7983,trinh,0.7983
stt11,page_0252,3,5,3,0.7053,biết,0.7053
stt11,page_0252,3,6,3,0.869,sự,0.869
stt11,page_0252,3,7,3,0.8085,trước,0.8085
stt11,page_0252,3,8,3,0.0328,các,0.1101
stt11,page_0252,3,9,3,0.1186,sau,0.2801
stt11,page_0252,3,10,3,0.0031,mà,0.0567
stt11,page_0252,3,11,3,0.7279,cho,0.7279
stt11,page_0252,3,12,3,0.0691,thiên,0.1281
stt11,page_0252,3,13,3,0.8613,thì,0.8613
stt11,page_0252,3,14,3,0.9217,trong,0.9217
stt11,page_0252,3,15,3,0.0004,có,0.2437
stt11,page_0252,3,16,3,0.7366,người,0.7366
stt11,page_0252,3,17,3,0.9239,những,0.9239
stt11,page_0252,3,18,3,0.0,đến,0.7999
stt11,page_0252,3,19,3,0.0,sự,0.5806
stt11,page_0252,4,0,3,0.9274,đức,0.9274
stt11,page_0252,4,1,3,0.7456,chúa,0.7456
stt11,page_0252,4,2,3,0.98,giê,0.98
stt11,page_0252,4,3,3,0.4109,su,0.4109
stt11,page_0252,4,4,3,0.0868,lần,0.1233
stt11,page_0252,4,5,3,0.6304,sau,0.6304
stt11,page_0252,4,6,3,0.139,tỏ,0.139
stt11,page_0252,4,7,3,0.0064,ghét,0.0497
stt11,page_0252,4,8,3,0.9822,lắm,0.9822
stt11,page_0252,4,9,3,0.917,vậy,0.917
stt11,page_0252,4,10,3,0.8805,phô,0.8805
stt11,page_0252,4,11,3,0.9792,ông,0.9792
stt11,page_0252,4,12,3,0.4482,chớ,0.4482
stt11,page_0252,4,13,3,0.0209,nghe,0.1006
stt11,page_0252,4,14,3,0.968,lẽ,0.968
stt11,page_0252,4,15,3,0.9631,làm,0.9631
stt11,page_0252,4,16,3,0.5037,chi,0.5037
stt11,page_0252,4,17,3,0.9755,nữa,0.9755
stt11,page_0252,4,18,3,0.8415,lấy,0.8415
stt11,page_0252,4,19,3,0.0264,nữa,0.9226
stt11,page_0252,4,20,3,0.0,chốc,0.107
stt11,page_0252,4,21,3,0.7001,tay,0.7001
stt11,page_0252,4,22,3,0.0,được,0.2523
stt11,page_0252,5,0,3,0.0,rô,0.1343
stt11,page_0252,5,1,3,0.0202,thầy,0.4098
stt11,page_0252,5,2,3,0.9352,trời,0.9352
stt11,page_0252,5,3,3,0.9898,làm,0.9898
stt11,page_0252,5,4,3,0.3126,gì,0.5749
stt11,page_0252,5,5,3,0.5954,được,0.5954
stt11,page_0252,5,6,3,0.9675,lẽ,0.9675
stt11,page_0252,5,7,3,0.9193,thì,0.9193
stt11,page_0252,5,8,3,0.6366,phô,0.6366
stt11,page_0252,5,9,3,0.9289,ông,0.9289
stt11,page_0252,5,10,3,0.928,ăn,0.928
stt11,page_0252,5,11,3,0.0687,ăn,0.5056
stt11,page_0252,5,12,3,0.0031,làm,0.1964
stt11,page_0252,5,13,3,0.0,làm,0.2502
stt11,page_0252,5,14,3,0.0416,vì,0.1514
stt11,page_0252,5,15,3,0.0611,đã,0.5491
stt11,page_0252,5,16,3,0.1637,xưa,0.1637
stt11,page_0252,5,17,3,0.0003,xưa,0.8178
stt11,page_0252,5,18,3,0.028,trả,0.0812
stt11,page_0252,5,19,3,0.211,lại,0.211
stt11,page_0252,5,20,3,0.1309,cùng,0.1309
stt11,page_0252,5,21,3,0.8358,đức,0.8358
stt11,page_0252,5,22,3,0.7874,chúa,0.7874
stt11,page_0252,6,0,3,0.9772,trời,0.9772
stt11,page_0252,6,1,3,0.9903,có,0.9903
stt11,page_0252,6,2,3,0.3912,lòng,0.3912
stt11,page_0252,6,3,3,0.1061,các,0.1944
stt11,page_0252,6,4,3,0.8885,vô,0.8885
stt11,page_0252,6,5,3,0.7213,cùng,0.7213
stt11,page_0252,6,6,3,0.8269,cho,0.8269
stt11,page_0252,6,7,3,0.9655,ngày,0.9655
stt11,page_0252,6,8,3,0.9521,sau,0.9521
stt11,page_0252,6,9,3,0.115,sau,0.1318
stt11,page_0252,6,10,3,0.0123,được,0.3563
stt11,page_0252,6,11,3,0.1087,vậy,0.4152
stt11,page_0252,6,12,3,0.0016,đức,0.1451
stt11,page_0252,6,13,3,0.0024,vẻ,0.165
stt11,page_0252,6,14,3,0.002,ở,0.7828
stt11,page_0252,6,15,3,0.0003,trên,0.8115
stt11,page_0252,6,16,3,0.0651,trời,0.1898
stt11,page_0252,6,17,3,0.9177,đức,0.9177
stt11,page_0252,6,18,3,0.8459,chúa,0.8459
stt11,page_0252,6,19,3,0.9268,giê,0.9268
stt11,page_0252,6,20,3,0.9681,su,0.9681
stt11,page_0252,6,21,3,0.8979,các,0.8979
stt11,page_0252,7,0,3,0.9755,người,0.9755
stt11,page_0252,7,1,3,0.9919,ấy,0.9919
stt11,page_0252,7,2,3,0.7044,nghe,0.7044
stt11,page_0252,7,3,3,0.6591,những,0.6591
stt11,page_0252,7,4,3,0.6057,lời,0.6057
stt11,page_0252,7,5,3,0.9473,làm,0.9473
stt11,page_0252,7,6,3,0.9195,vậy,0.9195
stt11,page_0252,7,7,3,0.1896,ở,0.7323
stt11,page_0252,7,8,3,0.3175,ở,0.3175
stt11,page_0252,7,9,3,0.0276,trọng,0.2088
stt11,page_0252,7,10,3,0.0409,dám,0.1401
stt11,page_0252,7,11,3,0.7321,dám,0.7321
stt11,page_0252,7,12,3,0.3607,hỏi,0.3607
stt11,page_0252,7,13,3,0.9701,sự,0.9701
stt11,page_0252,7,14,3,0.9163,gì,0.9163
stt11,page_0252,7,15,3,0.7035,nữa,0.7035
stt11,page_0252,7,16,3,0.4729,bấy,0.4729
stt11,page_0252,7,17,3,0.7678,giờ,0.7678
stt11,page_0252,7,18,3,0.2844,vua,0.2844
stt11,page_0252,7,19,3,0.7954,hỏi,0.7954
stt11,page_0252,7,20,3,0.1173,có,0.2612
stt11,page_0252,7,21,3,0.8556,sao,0.8556
stt11,page_0252,7,22,3,0.9555,ở,0.9555
stt11,page_0252,8,0,3,0.106,nó,0.1762
stt11,page_0252,8,1,3,0.4125,chăng,0.4125
stt11,page_0252,8,2,3,0.3358,còn,0.3358
stt11,page_0252,8,3,3,0.0444,gửi,0.2344
stt11,page_0252,8,4,3,0.9275,lẽ,0.9275
stt11,page_0252,8,5,3,0.3202,nữa,0.3202
stt11,page_0252,8,6,3,0.5151,các,0.5151
stt11,page_0252,8,7,3,0.0486,ấy,0.9396
stt11,page_0252,8,8,3,0.0821,ấy,0.0821
stt11,page_0252,8,9,3,0.0003,rằng,0.5646
stt11,page_0252,8,10,3,0.0034,tâu,0.5817
stt11,page_0252,8,11,3,0.5494,tâu,0.5494
stt11,page_0252,8,12,3,0.8376,vua,0.8376
stt11,page_0252,8,13,3,0.6807,nào,0.6807
stt11,page_0252,8,14,3,0.0377,lạ,0.0974
stt11,page_0252,8,15,3,0.8392,tôi,0.8392
stt11,page_0252,8,16,3,0.7525,có,0.7525
stt11,page_0252,8,17,3,0.9822,biết,0.9822
stt11,page_0252,8,18,3,0.4756,lời,0.4756
stt11,page_0252,8,19,3,0.2023,chi,0.6556
stt11,page_0252,8,20,3,0.9561,mà,0.9561
stt11,page_0252,8,21,3,0.7738,bắt,0.7738
stt11,page_0252,9,0,3,0.9183,được,0.9183
stt11,page_0252,9,1,3,0.9854,những,0.9854
stt11,page_0252,9,2,3,0.9331,lẽ,0.9331
stt11,page_0252,9,3,3,0.5388,cao,0.5388
stt11,page_0252,9,4,3,0.5324,bà,0.5324
stt11,page_0252,9,5,3,0.7239,này,0.7239
stt11,page_0252,9,6,3,0.4877,nói,0.4877
stt11,page_0252,9,7,3,0.8232,người,0.8232
stt11,page_0252,9,8,3,0.9461,thờ,0.9461
stt11,page_0252,9,9,3,0.0,phụng,0.2296
stt11,page_0252,9,10,3,0.9883,làm,0.9883
stt11,page_0252,9,11,3,0.806,sao,0.806
stt11,page_0252,9,12,3,0.8096,thì,0.8096
stt11,page_0252,9,13,3,0.5319,chúng,0.5319
stt11,page_0252,9,14,3,0.554,tôi,0.554
stt11,page_0252,9,15,3,0.0083,ngã,0.1216
stt11,page_0252,9,16,3,0.136,thờ,0.136
stt11,page_0252,9,17,3,0.0262,nó,0.5938
stt11,page_0252,9,18,3,0.8595,làm,0.8595
stt11,page_0252,9,19,3,0.9852,vậy,0.9852
stt11,page_0252,9,20,3,0.2511,nghe,0.3785
stt11,page_0252,9,21,3,0.9306,đức,0.9306
stt11,page_0252,9,22,3,0.8244,chúa,0.8244
stt11,page_0252,9,23,3,0.9535,trời,0.9535
stt11,page_0254,1,0,4,0.778,mở,0.778
stt11,page_0254,1,1,4,0.7483,lòng,0.7483
stt11,page_0254,1,2,4,0.7548,chúng,0.7548
stt11,page_0254,1,3,4,0.97,tôi,0.97
stt11,page_0254,1,4,4,0.0991,như,0.2065
stt11,page_0254,1,5,4,0.1966,nay,0.1966
stt11,page_0254,1,6,4,0.7434,kẻo,0.7434
stt11,page_0254,1,7,4,0.0306,trăm,0.5346
stt11,page_0254,1,8,4,0.7033,nữa,0.7033
stt11,page_0254,1,9,4,0.9325,mà,0.9325
stt11,page_0254,1,10,4,0.805,phải,0.805
stt11,page_0254,1,11,4,0.0477,khốn,0.0477
stt11,page_0254,1,12,4,0.1378,vồ,0.5022
stt11,page_0254,1,13,4,0.0089,có,0.0787
stt11,page_0254,1,14,4,0.7519,bấy,0.7519
stt11,page_0254,1,15,4,0.9712,giờ,0.9712
stt11,page_0254,1,16,4,0.4842,vua,0.4842
stt11,page_0254,1,17,4,0.5551,giận,0.5551
stt11,page_0254,1,18,4,0.3423,khiến,0.3423
stt11,page_0254,1,19,4,0.8972,lấy,0.8972
stt11,page_0254,1,20,4,0.6641,củi,0.6641
stt11,page_0254,2,0,4,0.8835,cùng,0.8835
stt11,page_0254,2,1,4,0.4124,lấy,0.4124
stt11,page_0254,2,2,4,0.8371,lửa,0.8371
stt11,page_0254,2,3,4,0.6483,mà,0.6483
stt11,page_0254,2,4,4,0.0,lửa,0.187
stt11,page_0254,2,5,4,0.8577,các,0.8577
stt11,page_0254,2,6,4,0.8768,người,0.8768
stt11,page_0254,2,7,4,0.9891,ấy,0.9891
stt11,page_0254,2,8,4,0.2455,nhược,0.2455
stt11,page_0254,2,9,4,0.3689,bằng,0.3689
stt11,page_0254,2,10,4,0.0997,chăng,0.2086
stt11,page_0254,2,11,4,0.9223,còn,0.9223
stt11,page_0254,2,12,4,0.3663,theo,0.3663
stt11,page_0254,2,13,4,0.8813,bà,0.8813
stt11,page_0254,2,14,4,0.7649,ấy,0.7649
stt11,page_0254,2,15,4,0.9499,thì,0.9499
stt11,page_0254,2,16,4,0.8126,mới,0.8126
stt11,page_0254,2,17,4,0.9496,tha,0.9496
stt11,page_0254,2,18,4,0.9655,song,0.9655
stt11,page_0254,2,19,4,0.9419,le,0.9419
stt11,page_0254,2,20,4,0.7426,phô,0.7426
stt11,page_0254,2,21,4,0.9466,ông,0.9466
stt11,page_0254,2,22,4,0.9594,ấy,0.9594
stt11,page_0254,3,0,4,0.2087,liền,0.2087
stt11,page_0254,3,1,4,0.4462,chạy,0.4462
stt11,page_0254,3,2,4,0.933,đến,0.933
stt11,page_0254,3,3,4,0.8225,trước,0.8225
stt11,page_0254,3,4,4,0.0844,mất,0.3392
stt11,page_0254,3,5,4,0.7355,người,0.7355
stt11,page_0254,3,6,4,0.3371,quỳ,0.3371
stt11,page_0254,3,7,4,0.8899,xuống,0.8899
stt11,page_0254,3,8,4,0.9734,xin,0.9734
stt11,page_0254,3,9,4,0.0,như,0.1326
stt11,page_0254,3,10,4,0.9798,tội,0.9798
stt11,page_0254,3,11,4,0.7283,cho,0.7283
stt11,page_0254,3,12,4,0.0,đi,0.1482
stt11,page_0254,3,13,4,0.3057,răng,0.3057
stt11,page_0254,3,14,4,0.495,chúng,0.495
stt11,page_0254,3,15,4,0.4479,tôi,0.4479
stt11,page_0254,3,16,4,0.9908,tin,0.9908
stt11,page_0254,3,17,4,0.2903,thật,0.2903
stt11,page_0254,3,18,4,0.8455,cùng,0.8455
stt11,page_0254,3,19,4,0.1402,dốc,0.1402
stt11,page_0254,3,20,4,0.9558,lòng,0.9558
stt11,page_0254,3,21,4,0.0,chịu,0.9335
stt11,page_0254,4,0,4,0.6843,chết,0.6843
stt11,page_0254,4,1,4,0.3847,vì,0.3847
stt11,page_0254,4,2,4,0.8527,đức,0.8527
stt11,page_0254,4,3,4,0.8223,chúa,0.8223
stt11,page_0254,4,4,4,0.9168,giê,0.9168
stt11,page_0254,4,5,4,0.9694,su,0.9694
stt11,page_0254,4,6,4,0.6058,người,0.6058
stt11,page_0254,4,7,4,0.3372,liên,0.3452
stt11,page_0254,4,8,4,0.8308,khuyên,0.8308
stt11,page_0254,4,9,4,0.934,các,0.934
stt11,page_0254,4,10,4,0.7649,người,0.7649
stt11,page_0254,4,11,4,0.8473,ấy,0.8473
stt11,page_0254,4,12,4,0.2257,năn,0.4815
stt11,page_0254,4,13,4,0.3401,tội,0.5608
stt11,page_0254,4,14,4,0.8983,tội,0.8983
stt11,page_0254,4,15,4,0.8986,mà,0.8986
stt11,page_0254,4,16,4,0.9712,tin,0.9712
stt11,page_0254,4,17,4,0.9284,thật,0.9284
stt11,page_0254,4,18,4,0.4729,dù,0.4729
stt11,page_0254,4,19,4,0.879,mà,0.879
stt11,page_0254,4,20,4,0.7951,chăng,0.7951
stt11,page_0254,4,21,4,0.0,gặp,0.3087
stt11,page_0254,5,0,4,0.5033,chịu,0.5033
stt11,page_0254,5,1,4,0.8935,phép,0.8935
stt11,page_0254,5,2,4,0.0,chịu,0.1175
stt11,page_0254,5,3,4,0.9004,tội,0.9004
stt11,page_0254,5,4,4,0.8847,thì,0.8847
stt11,page_0254,5,5,4,0.9346,đức,0.9346
stt11,page_0254,5,6,4,0.8971,chúa,0.8971
stt11,page_0254,5,7,4,0.4763,trời,0.4763
stt11,page_0254,5,8,4,0.0012,tha,0.9569
stt11,page_0254,5,9,4,1e-04,hết,0.9785
stt11,page_0254,5,10,4,0.0665,hết,0.0665
stt11,page_0254,5,11,4,0.0026,cho,0.7107
stt11,page_0254,5,12,4,0.3808,cho,0.3808
stt11,page_0254,5,13,4,0.8443,vì,0.8443
stt11,page_0254,5,14,4,0.7451,chưng,0.7451
stt11,page_0254,5,15,4,0.9547,kẻ,0.9547
stt11,page_0254,5,16,4,0.9336,muốn,0.9336
stt11,page_0254,5,17,4,0.7687,chịu,0.7687
stt11,page_0254,5,18,4,0.6563,chết,0.6563
stt11,page_0254,5,19,4,0.0693,biết,0.3671
stt11,page_0254,5,20,4,0.0038,truyền,0.0976
stt11,page_0254,5,21,4,0.0725,lành,0.0725
stt11,page_0254,5,22,4,0.0263,cùng,0.3918
stt11,page_0254,6,0,4,0.9683,kẻ,0.9683
stt11,page_0254,6,1,4,0.3352,mến,0.3352
stt11,page_0254,6,2,4,0.7792,đức,0.7792
stt11,page_0254,6,3,4,0.4781,chúa,0.4781
stt11,page_0254,6,4,4,0.4338,trên,0.4654
stt11,page_0254,6,5,4,0.9203,trên,0.9203
stt11,page_0254,6,6,4,0.855,hết,0.855
stt11,page_0254,6,7,4,0.7054,mọi,0.7054
stt11,page_0254,6,8,4,0.9847,sự,0.9847
stt11,page_0254,6,9,4,0.9338,thế,0.9338
stt11,page_0254,6,10,4,0.954,gian,0.954
stt11,page_0254,6,11,4,0.5094,cùng,0.5094
stt11,page_0254,6,12,4,0.802,hơn,0.802
stt11,page_0254,6,13,4,0.9265,mình,0.9265
stt11,page_0254,6,14,4,0.9343,nữa,0.9343
stt11,page_0254,6,15,4,0.9885,kẻ,0.9885
stt11,page_0254,6,16,4,0.2621,mến,0.2621
stt11,page_0254,6,17,4,0.9495,làm,0.9495
stt11,page_0254,6,18,4,0.8187,vậy,0.8187
stt11,page_0254,6,19,4,0.3012,thì,0.3012
stt11,page_0254,6,20,4,0.43,khỏi,0.43
stt11,page_0254,6,21,4,0.7435,hết,0.7435
stt11,page_0254,6,22,4,0.9698,tội,0.9698
stt11,page_0254,6,23,4,0.0002,lối,0.3276
stt11,page_0254,6,24,4,0.2038,các,0.2038
stt11,page_0254,7,0,4,0.0087,người,0.2365
stt11,page_0254,7,1,4,0.9709,ấy,0.9709
stt11,page_0254,7,2,4,0.5865,nghe,0.5865
stt11,page_0254,7,3,4,0.0,lời,0.9876
stt11,page_0254,7,4,4,0.0,làm,0.6533
stt11,page_0254,7,5,4,0.5441,dấu,0.5441
stt11,page_0254,7,6,4,0.7666,trên,0.7666
stt11,page_0254,7,7,4,0.5181,mình,0.5181
stt11,page_0254,7,8,4,0.8192,đoạn,0.8192
stt11,page_0254,7,9,4,0.7752,các,0.7752
stt11,page_0254,7,10,4,0.8954,quan,0.8954
stt11,page_0254,7,11,4,0.8084,buộc,0.8084
stt11,page_0254,7,12,4,0.0,men,0.1259
stt11,page_0254,7,13,4,0.6368,chân,0.6368
stt11,page_0254,7,14,4,0.758,tay,0.758
stt11,page_0254,7,15,4,0.9191,mà,0.9191
stt11,page_0254,7,16,4,0.8362,bỏ,0.8362
stt11,page_0254,7,17,4,0.424,vào,0.424
stt11,page_0254,7,18,4,0.8104,trong,0.8104
stt11,page_0254,7,19,4,0.0,lửa,0.5002
stt11,page_0254,7,20,4,0.9095,vậy,0.9095
stt11,page_0254,8,0,4,1e-04,năm,0.5435
stt11,page_0254,8,1,4,0.0085,gặp,0.1057
stt11,page_0254,8,2,4,0.0022,người,0.941
stt11,page_0254,8,3,4,0.0018,liên,0.5736
stt11,page_0254,8,4,4,0.0004,chết,0.7574
stt11,page_0254,8,5,4,0.0,hết,0.7421
stt11,page_0254,8,6,4,0.9328,chăng,0.9328
stt11,page_0254,8,7,4,0.8453,có,0.8453
stt11,page_0254,8,8,4,0.7768,cháy,0.7768
stt11,page_0254,8,9,4,0.0246,liền,0.2608
stt11,page_0254,8,10,4,0.8183,cùng,0.8183
stt11,page_0254,8,11,4,0.8546,áo,0.8546
stt11,page_0254,8,12,4,0.7833,chăng,0.7833
stt11,page_0254,8,13,4,0.9155,có,0.9155
stt11,page_0254,8,14,4,0.9886,phải,0.9886
stt11,page_0254,8,15,4,0.0568,nào,0.6129
stt11,page_0254,8,16,4,0.832,bấy,0.832
stt11,page_0254,8,17,4,0.9491,giờ,0.9491
stt11,page_0254,8,18,4,0.8367,người,0.8367
stt11,page_0254,8,19,4,0.8991,mừng,0.8991
stt11,page_0254,8,20,4,0.0,lắm,0.2328
stt11,page_0254,9,0,4,0.5214,mà,0.5214
stt11,page_0254,9,1,4,0.5305,bốn,0.5305
stt11,page_0254,9,2,4,0.9127,đạo,0.9127
stt11,page_0254,9,3,4,0.5886,cất,0.5886
stt11,page_0254,9,4,4,0.0337,vua,0.0691
stt11,page_0254,9,5,4,0.0821,khốn,0.2121
stt11,page_0254,9,6,4,0.0049,nhiều,0.9093
stt11,page_0254,9,7,4,0.9168,người,0.9168
stt11,page_0254,9,8,4,0.9904,thánh,0.9904
stt11,page_0254,9,9,4,0.5354,đoạn,0.5354
stt11,page_0254,9,10,4,0.5547,vua,0.5547
stt11,page_0254,9,11,4,0.9352,lấy,0.9352
stt11,page_0254,9,12,4,0.1314,xưa,0.1432
stt11,page_0254,9,13,4,0.0,những,0.1553
stt11,page_0254,9,14,4,0.9944,mà,0.9944
stt11,page_0254,9,15,4,0.6076,dỗ,0.6076
stt11,page_0254,9,16,4,0.3926,bà,0.3926
stt11,page_0254,9,17,4,0.7124,thánh,0.7124
stt11,page_0254,9,18,4,0.9894,ấy,0.9894
stt11,page_0254,9,19,4,0.9178,song,0.9178
stt11,page_0254,9,20,4,0.7419,le,0.7419
stt11,page_0254,9,21,4,0.093,dỗ,0.093
stt11,page_0254,9,22,4,0.0303,tử,0.0361
stt11,page_0256,1,0,3,0.8984,được,0.8984
stt11,page_0256,1,1,3,0.8488,bà,0.8488
stt11,page_0256,1,2,3,0.7864,ấy,0.7864
stt11,page_0256,1,3,3,0.591,thấy,0.591
stt11,page_0256,1,4,3,0.2385,mặt,0.3781
stt11,page_0256,1,5,3,0.048,xưa,0.1688
stt11,page_0256,1,6,3,0.8129,lấy,0.8129
stt11,page_0256,1,7,3,0.0,đi,0.3705
stt11,page_0256,1,8,3,0.0009,đi,0.1386
stt11,page_0256,1,9,3,0.0,vật,0.0673
stt11,page_0256,1,10,3,0.9498,mà,0.9498
stt11,page_0256,1,11,3,0.0855,đánh,0.0855
stt11,page_0256,1,12,3,0.243,cả,0.243
stt11,page_0256,1,13,3,0.9015,và,0.9015
stt11,page_0256,1,14,3,0.5866,mình,0.5866
stt11,page_0256,1,15,3,0.9428,người,0.9428
stt11,page_0256,1,16,3,0.0026,lấy,0.0452
stt11,page_0256,1,17,3,0.0015,một,0.159
stt11,page_0256,1,18,3,0.0471,sau,0.2236
stt11,page_0256,1,19,3,0.4446,những,0.4446
stt11,page_0256,1,20,3,0.9846,kẻ,0.9846
stt11,page_0256,1,21,3,0.0861,tuổi,0.1482
stt11,page_0256,2,0,3,0.6848,đánh,0.6848
stt11,page_0256,2,1,3,0.9519,thì,0.9519
stt11,page_0256,2,2,3,0.0248,như,0.1266
stt11,page_0256,2,3,3,0.8657,chảy,0.8657
stt11,page_0256,2,4,3,0.9653,nước,0.9653
stt11,page_0256,2,5,3,0.0014,mát,0.0624
stt11,page_0256,2,6,3,0.8107,ra,0.8107
stt11,page_0256,2,7,3,0.55,còn,0.55
stt11,page_0256,2,8,3,0.6384,một,0.6384
stt11,page_0256,2,9,3,0.9125,bà,0.9125
stt11,page_0256,2,10,3,0.25,vậy,0.3553
stt11,page_0256,2,11,3,0.3352,vui,0.3352
stt11,page_0256,2,12,3,0.0228,chăng,0.4588
stt11,page_0256,2,13,3,0.6951,chăng,0.6951
stt11,page_0256,2,14,3,0.0042,dấu,0.2819
stt11,page_0256,2,15,3,0.0481,chẳng,0.1942
stt11,page_0256,2,16,3,0.0006,mặc,0.8435
stt11,page_0256,2,17,3,0.0232,tô,0.1623
stt11,page_0256,2,18,3,0.7819,vua,0.7819
stt11,page_0256,2,19,3,0.0005,lại,0.6601
stt11,page_0256,2,20,3,0.0,cầm,0.2305
stt11,page_0256,2,21,3,0.9146,người,0.9146
stt11,page_0256,3,0,3,0.9251,trong,0.9251
stt11,page_0256,3,1,3,0.9621,nhà,0.9621
stt11,page_0256,3,2,3,0.8386,tù,0.8386
stt11,page_0256,3,3,3,0.7696,rạc,0.7696
stt11,page_0256,3,4,3,0.0026,đấy,0.0321
stt11,page_0256,3,5,3,0.6587,một,0.6587
stt11,page_0256,3,6,3,0.96,ngày,0.96
stt11,page_0256,3,7,3,0.7099,để,0.7099
stt11,page_0256,3,8,3,0.9389,cho,0.9389
stt11,page_0256,3,9,3,0.5314,chết,0.5314
stt11,page_0256,3,10,3,0.1216,đói,0.1216
stt11,page_0256,3,11,3,0.1006,chẳng,0.451
stt11,page_0256,3,12,3,0.9417,cho,0.9417
stt11,page_0256,3,13,3,0.7075,của,0.7075
stt11,page_0256,3,14,3,0.7853,gì,0.7853
stt11,page_0256,3,15,3,0.8423,ăn,0.8423
stt11,page_0256,3,16,3,0.952,song,0.952
stt11,page_0256,3,17,3,0.7295,le,0.7295
stt11,page_0256,3,18,3,0.983,có,0.983
stt11,page_0256,3,19,3,0.9399,nhiều,0.9399
stt11,page_0256,3,20,3,0.8234,thiên,0.8234
stt11,page_0256,3,21,3,0.9966,thần,0.9966
stt11,page_0256,3,22,3,0.4673,năng,0.4673
stt11,page_0256,4,0,3,0.0274,su,0.4056
stt11,page_0256,4,1,3,0.9412,an,0.9412
stt11,page_0256,4,2,3,0.8632,ủi,0.8632
stt11,page_0256,4,3,3,0.9106,người,0.9106
stt11,page_0256,4,4,3,0.9672,đức,0.9672
stt11,page_0256,4,5,3,0.8799,chúa,0.8799
stt11,page_0256,4,6,3,0.6726,trời,0.6726
stt11,page_0256,4,7,3,0.5984,sai,0.5984
stt11,page_0256,4,8,3,0.3519,một,0.3519
stt11,page_0256,4,9,3,0.0408,chim,0.0408
stt11,page_0256,4,10,3,0.0,chim,0.3115
stt11,page_0256,4,11,3,0.0176,nó,0.7089
stt11,page_0256,4,12,3,0.8712,đem,0.8712
stt11,page_0256,4,13,3,0.9843,của,0.9843
stt11,page_0256,4,14,3,0.8867,cho,0.8867
stt11,page_0256,4,15,3,0.9203,người,0.9203
stt11,page_0256,4,16,3,0.6142,ăn,0.6142
stt11,page_0256,4,17,3,0.2515,đang,0.2515
stt11,page_0256,4,18,3,0.7626,khi,0.7626
stt11,page_0256,4,19,3,0.9135,còn,0.9135
stt11,page_0256,4,20,3,0.9488,cầm,0.9488
stt11,page_0256,4,21,3,0.3166,bà,0.3166
stt11,page_0256,5,0,3,0.9475,thánh,0.9475
stt11,page_0256,5,1,3,0.9792,ấy,0.9792
stt11,page_0256,5,2,3,0.879,thì,0.879
stt11,page_0256,5,3,3,0.8381,bà,0.8381
stt11,page_0256,5,4,3,0.8673,hoàng,0.8673
stt11,page_0256,5,5,3,0.0,những,0.0573
stt11,page_0256,5,6,3,0.5769,cùng,0.5769
stt11,page_0256,5,7,3,0.8631,quan,0.8631
stt11,page_0256,5,8,3,0.4792,tướng,0.4792
stt11,page_0256,5,9,3,0.9692,tên,0.9692
stt11,page_0256,5,10,3,0.8718,là,0.8718
stt11,page_0256,5,11,3,0.3214,phô,0.3214
stt11,page_0256,5,12,3,0.1338,vậy,0.1705
stt11,page_0256,5,13,3,0.0,a,0.1826
stt11,page_0256,5,14,3,0.128,ô,0.128
stt11,page_0256,5,15,3,0.8554,đến,0.8554
stt11,page_0256,5,16,3,0.3774,viếng,0.3774
stt11,page_0256,5,17,3,0.6897,người,0.6897
stt11,page_0256,5,18,3,0.7967,mà,0.7967
