nom_char,unicode,count,weight_balanced,bucket
篖,U+7BD6,5,2.9336,HAN_BASIC
追,U+8FFD,5,2.9336,HAN_BASIC
楂,U+6942,5,2.9336,HAN_BASIC
拜,U+62DC,5,2.9336,HAN_BASIC
𤎏,U+2438F,5,2.9336,NOM_EXT_B_PLUS
愴,U+6134,5,2.9336,HAN_BASIC
色,U+8272,5,2.9336,HAN_BASIC
閗,U+9597,5,2.9336,HAN_BASIC
犀,U+7280,5,2.9336,HAN_BASIC
尽,U+5C3D,5,2.9336,HAN_BASIC
鎇,U+9387,5,2.9336,HAN_BASIC
湿,U+6E7F,5,2.9336,HAN_BASIC
𫩝,U+2BA5D,5,2.9336,NOM_EXT_B_PLUS
披,U+62AB,5,2.9336,HAN_BASIC
𪨅,U+2AA05,5,2.9336,NOM_EXT_B_PLUS
鹤,U+9E64,5,2.9336,HAN_BASIC
𠷕,U+20DD5,5,2.9336,NOM_EXT_B_PLUS
毌,U+6BCC,5,2.9336,HAN_BASIC
瀧,U+7027,5,2.9336,HAN_BASIC
𪷹,U+2ADF9,5,2.9336,NOM_EXT_B_PLUS
蜫,U+872B,5,2.9336,HAN_BASIC
𰔺,U+3053A,5,2.9336,OTHER
匃,U+5303,5,2.9336,HAN_BASIC
寊,U+5BCA,5,2.9336,HAN_BASIC
水,U+6C34,5,2.9336,HAN_BASIC
嗆,U+55C6,5,2.9336,HAN_BASIC
繹,U+7E79,5,2.9336,HAN_BASIC
䕘,U+4558,5,2.9336,CJK_EXT_A
弹,U+5F39,5,2.9336,HAN_BASIC
吶,U+5436,5,2.9336,HAN_BASIC
熯,U+71AF,5,2.9336,HAN_BASIC
碼,U+78BC,5,2.9336,HAN_BASIC
今,U+4ECA,5,2.9336,HAN_BASIC
廴,U+5EF4,5,2.9336,HAN_BASIC
眀,U+7700,5,2.9336,HAN_BASIC
学,U+5B66,5,2.9336,HAN_BASIC
壙,U+58D9,5,2.9336,HAN_BASIC
㠱,U+3831,5,2.9336,CJK_EXT_A
禃,U+7983,5,2.9336,HAN_BASIC
𠶜,U+20D9C,5,2.9336,NOM_EXT_B_PLUS
齊,U+9F4A,5,2.9336,HAN_BASIC
冬,U+51AC,5,2.9336,HAN_BASIC
𠪅,U+20A85,5,2.9336,NOM_EXT_B_PLUS
湯,U+6E6F,5,2.9336,HAN_BASIC
處,U+8655,5,2.9336,HAN_BASIC
𡁎,U+2104E,5,2.9336,NOM_EXT_B_PLUS
𢱏,U+22C4F,5,2.9336,NOM_EXT_B_PLUS
哈,U+54C8,5,2.9336,HAN_BASIC
𨎟,U+2839F,5,2.9336,NOM_EXT_B_PLUS
𣙸,U+23678,5,2.9336,NOM_EXT_B_PLUS
爑,U+7211,5,2.9336,HAN_BASIC
惪,U+60EA,5,2.9336,HAN_BASIC
碰,U+78B0,5,2.9336,HAN_BASIC
隣,U+F9F1,5,2.9336,OTHER
吀,U+5400,5,2.9336,HAN_BASIC
春,U+6625,5,2.9336,HAN_BASIC
䅻,U+417B,5,2.9336,CJK_EXT_A
鱧,U+9C67,5,2.9336,HAN_BASIC
堏,U+580F,5,2.9336,HAN_BASIC
𠘄,U+20604,5,2.9336,NOM_EXT_B_PLUS
敦,U+6566,5,2.9336,HAN_BASIC
稲,U+7A32,5,2.9336,HAN_BASIC
厘,U+5398,5,2.9336,HAN_BASIC
仉,U+4EC9,5,2.9336,HAN_BASIC
竭,U+7AED,5,2.9336,HAN_BASIC
鬀,U+9B00,5,2.9336,HAN_BASIC
娸,U+5A38,5,2.9336,HAN_BASIC
霓,U+9713,5,2.9336,HAN_BASIC
𢭗,U+22B57,5,2.9336,NOM_EXT_B_PLUS
吿,U+543F,5,2.9336,HAN_BASIC
镺,U+957A,5,2.9336,HAN_BASIC
怜,U+601C,5,2.9336,HAN_BASIC
啫,U+556B,5,2.9336,HAN_BASIC
後,U+5F8C,5,2.9336,HAN_BASIC
𡭼,U+21B7C,5,2.9336,NOM_EXT_B_PLUS
攠,U+6520,5,2.9336,HAN_BASIC
僛,U+50DB,5,2.9336,HAN_BASIC
鳖,U+9CD6,5,2.9336,HAN_BASIC
𪜚,U+2A71A,5,2.9336,NOM_EXT_B_PLUS
𫖼,U+2B5BC,5,2.9336,NOM_EXT_B_PLUS
未,U+672A,5,2.9336,HAN_BASIC
樓,U+6A13,5,2.9336,HAN_BASIC
才,U+624D,5,2.9336,HAN_BASIC
鼪,U+9F2A,5,2.9336,HAN_BASIC
伺,U+4F3A,5,2.9336,HAN_BASIC
夫,U+592B,5,2.9336,HAN_BASIC
宼,U+5BBC,5,2.9336,HAN_BASIC
愯,U+612F,5,2.9336,HAN_BASIC
蓷,U+84F7,5,2.9336,HAN_BASIC
𠋣,U+202E3,5,2.9336,NOM_EXT_B_PLUS
鍴,U+9374,5,2.9336,HAN_BASIC
𫢫,U+2B8AB,5,2.9336,NOM_EXT_B_PLUS
基,U+57FA,5,2.9336,HAN_BASIC
坙,U+5759,5,2.9336,HAN_BASIC
告,U+544A,5,2.9336,HAN_BASIC
𢭂,U+22B42,5,2.9336,NOM_EXT_B_PLUS
歛,U+6B5B,5,2.9336,HAN_BASIC
斬,U+65AC,5,2.9336,HAN_BASIC
婀,U+5A40,5,2.9336,HAN_BASIC
峜,U+5CDC,5,2.9336,HAN_BASIC
𥊛,U+2529B,5,2.9336,NOM_EXT_B_PLUS
枷,U+67B7,5,2.9336,HAN_BASIC
琶,U+7436,5,2.9336,HAN_BASIC
齪,U+9F6A,5,2.9336,HAN_BASIC
𬗔,U+2C5D4,5,2.9336,NOM_EXT_B_PLUS
復,U+5FA9,5,2.9336,HAN_BASIC
䦓,U+4993,5,2.9336,CJK_EXT_A
戊,U+620A,5,2.9336,HAN_BASIC
嚟,U+569F,5,2.9336,HAN_BASIC
鱸,U+9C78,5,2.9336,HAN_BASIC
沁,U+6C81,5,2.9336,HAN_BASIC
𦷾,U+26DFE,5,2.9336,NOM_EXT_B_PLUS
𡢼,U+218BC,5,2.9336,NOM_EXT_B_PLUS
硌,U+784C,5,2.9336,HAN_BASIC
循,U+5FAA,5,2.9336,HAN_BASIC
𫜵,U+2B735,5,2.9336,NOM_EXT_B_PLUS
拫,U+62EB,5,2.9336,HAN_BASIC
忴,U+5FF4,5,2.9336,HAN_BASIC
𡭬,U+21B6C,5,2.9336,NOM_EXT_B_PLUS
𣊋,U+2328B,5,2.9336,NOM_EXT_B_PLUS
千,U+5343,5,2.9336,HAN_BASIC
墜,U+589C,5,2.9336,HAN_BASIC
𥘀,U+25600,5,2.9336,NOM_EXT_B_PLUS
凡,U+51E1,5,2.9336,HAN_BASIC
劄,U+5284,5,2.9336,HAN_BASIC
瘔,U+7614,5,2.9336,HAN_BASIC
磋,U+78CB,5,2.9336,HAN_BASIC
凍,U+51CD,5,2.9336,HAN_BASIC
刅,U+5205,5,2.9336,HAN_BASIC
侖,U+4F96,5,2.9336,HAN_BASIC
拊,U+62CA,5,2.9336,HAN_BASIC
紱,U+7D31,5,2.9336,HAN_BASIC
勸,U+52F8,5,2.9336,HAN_BASIC
侯,U+4FAF,5,2.9336,HAN_BASIC
律,U+5F8B,5,2.9336,HAN_BASIC
詩,U+8A69,5,2.9336,HAN_BASIC
炐,U+7090,5,2.9336,HAN_BASIC
𧞾,U+277BE,5,2.9336,NOM_EXT_B_PLUS
㫜,U+3ADC,5,2.9336,CJK_EXT_A
葵,U+8475,5,2.9336,HAN_BASIC
佝,U+4F5D,5,2.9336,HAN_BASIC
㿡,U+3FE1,5,2.9336,CJK_EXT_A
限,U+9650,5,2.9336,HAN_BASIC
憾,U+61BE,5,2.9336,HAN_BASIC
潖,U+6F56,5,2.9336,HAN_BASIC
晫,U+666B,5,2.9336,HAN_BASIC
御,U+5FA1,5,2.9336,HAN_BASIC
愙,U+6119,5,2.9336,HAN_BASIC
鋪,U+92EA,5,2.9336,HAN_BASIC
哏,U+54CF,5,2.9336,HAN_BASIC
𦅀,U+26140,5,2.9336,NOM_EXT_B_PLUS
銭,U+92AD,5,2.9336,HAN_BASIC
灰,U+7070,5,2.9336,HAN_BASIC
勹,U+52F9,5,2.9336,HAN_BASIC
滲,U+6EF2,5,2.9336,HAN_BASIC
玉,U+7389,5,2.9336,HAN_BASIC
佘,U+4F58,5,2.9336,HAN_BASIC
駑,U+99D1,5,2.9336,HAN_BASIC
哱,U+54F1,5,2.9336,HAN_BASIC
罷,U+7F77,5,2.9336,HAN_BASIC
𤯨,U+24BE8,5,2.9336,NOM_EXT_B_PLUS
窻,U+7ABB,5,2.9336,HAN_BASIC
𪪀,U+2AA80,5,2.9336,NOM_EXT_B_PLUS
篭,U+7BED,5,2.9336,HAN_BASIC
㡇,U+3847,5,2.9336,CJK_EXT_A
旉,U+65C9,5,2.9336,HAN_BASIC
了,U+4E86,5,2.9336,HAN_BASIC
㪚,U+3A9A,5,2.9336,CJK_EXT_A
𠈋,U+2020B,5,2.9336,NOM_EXT_B_PLUS
儒,U+5112,5,2.9336,HAN_BASIC
奥,U+5965,5,2.9336,HAN_BASIC
璣,U+74A3,4,3.667,HAN_BASIC
獨,U+7368,4,3.667,HAN_BASIC
貪,U+8CAA,4,3.667,HAN_BASIC
呢,U+5462,4,3.667,HAN_BASIC
尃,U+5C03,4,3.667,HAN_BASIC
咦,U+54A6,4,3.667,HAN_BASIC
㕮,U+356E,4,3.667,CJK_EXT_A
𠴓,U+20D13,4,3.667,NOM_EXT_B_PLUS
銀,U+9280,4,3.667,HAN_BASIC
盜,U+76DC,4,3.667,HAN_BASIC
𦝬,U+2676C,4,3.667,NOM_EXT_B_PLUS
稼,U+7A3C,4,3.667,HAN_BASIC
只,U+53EA,4,3.667,HAN_BASIC
𠽖,U+20F56,4,3.667,NOM_EXT_B_PLUS
揌,U+63CC,4,3.667,HAN_BASIC
䈎,U+420E,4,3.667,CJK_EXT_A
仓,U+4ED3,4,3.667,HAN_BASIC
句,U+53E5,4,3.667,HAN_BASIC
琘,U+7418,4,3.667,HAN_BASIC
綀,U+7D80,4,3.667,HAN_BASIC
镭,U+956D,4,3.667,HAN_BASIC
喑,U+5591,4,3.667,HAN_BASIC
梏,U+688F,4,3.667,HAN_BASIC
𫶵,U+2BDB5,4,3.667,NOM_EXT_B_PLUS
㸣,U+3E23,4,3.667,CJK_EXT_A
找,U+627E,4,3.667,HAN_BASIC
𠯹,U+20BF9,4,3.667,NOM_EXT_B_PLUS
䜹,U+4739,4,3.667,CJK_EXT_A
沍,U+6C8D,4,3.667,HAN_BASIC
𢐝,U+2241D,4,3.667,NOM_EXT_B_PLUS
申,U+7533,4,3.667,HAN_BASIC
睟,U+775F,4,3.667,HAN_BASIC
𡤔,U+21914,4,3.667,NOM_EXT_B_PLUS
甚,U+751A,4,3.667,HAN_BASIC
啛,U+555B,4,3.667,HAN_BASIC
𠁉,U+20049,4,3.667,NOM_EXT_B_PLUS
𤐝,U+2441D,4,3.667,NOM_EXT_B_PLUS
𫽯,U+2BF6F,4,3.667,NOM_EXT_B_PLUS
熾,U+71BE,4,3.667,HAN_BASIC
𠜼,U+2073C,4,3.667,NOM_EXT_B_PLUS
𠈎,U+2020E,4,3.667,NOM_EXT_B_PLUS
𥧎,U+259CE,4,3.667,NOM_EXT_B_PLUS
皸,U+76B8,4,3.667,HAN_BASIC
𤂬,U+240AC,4,3.667,NOM_EXT_B_PLUS
褠,U+8920,4,3.667,HAN_BASIC
㤰,U+3930,4,3.667,CJK_EXT_A
涫,U+6DAB,4,3.667,HAN_BASIC
㠘,U+3818,4,3.667,CJK_EXT_A
晁,U+6641,4,3.667,HAN_BASIC
遲,U+9072,4,3.667,HAN_BASIC
苦,U+82E6,4,3.667,HAN_BASIC
釉,U+91C9,4,3.667,HAN_BASIC
螘,U+8798,4,3.667,HAN_BASIC
斎,U+658E,4,3.667,HAN_BASIC
敲,U+6572,4,3.667,HAN_BASIC
𠜆,U+20706,4,3.667,NOM_EXT_B_PLUS
瀂,U+7002,4,3.667,HAN_BASIC
𦎛,U+2639B,4,3.667,NOM_EXT_B_PLUS
乑,U+4E51,4,3.667,HAN_BASIC
坟,U+575F,4,3.667,HAN_BASIC
斉,U+6589,4,3.667,HAN_BASIC
譲,U+8B72,4,3.667,HAN_BASIC
芽,U+82BD,4,3.667,HAN_BASIC
榞,U+699E,4,3.667,HAN_BASIC
芸,U+82B8,4,3.667,HAN_BASIC
佟,U+4F5F,4,3.667,HAN_BASIC
煏,U+714F,4,3.667,HAN_BASIC
屜,U+5C5C,4,3.667,HAN_BASIC
唻,U+553B,4,3.667,HAN_BASIC
霂,U+9702,4,3.667,HAN_BASIC
晬,U+666C,4,3.667,HAN_BASIC
铰,U+94F0,4,3.667,HAN_BASIC
荄,U+8344,4,3.667,HAN_BASIC
𥇹,U+251F9,4,3.667,NOM_EXT_B_PLUS
稣,U+7A23,4,3.667,HAN_BASIC
叿,U+53FF,4,3.667,HAN_BASIC
弋,U+5F0B,4,3.667,HAN_BASIC
崎,U+5D0E,4,3.667,HAN_BASIC
指,U+6307,4,3.667,HAN_BASIC
闺,U+95FA,4,3.667,HAN_BASIC
僚,U+50DA,4,3.667,HAN_BASIC
垌,U+578C,4,3.667,HAN_BASIC
墬,U+58AC,4,3.667,HAN_BASIC
磻,U+78FB,4,3.667,HAN_BASIC
𠃡,U+200E1,4,3.667,NOM_EXT_B_PLUS
㧵,U+39F5,4,3.667,CJK_EXT_A
照,U+7167,4,3.667,HAN_BASIC
抔,U+6294,4,3.667,HAN_BASIC
𦆹,U+261B9,4,3.667,NOM_EXT_B_PLUS
宝,U+5B9D,4,3.667,HAN_BASIC
舖,U+8216,4,3.667,HAN_BASIC
𣀟,U+2301F,4,3.667,NOM_EXT_B_PLUS
椴,U+6934,4,3.667,HAN_BASIC
臆,U+81C6,4,3.667,HAN_BASIC
舌,U+820C,4,3.667,HAN_BASIC
嘠,U+5620,4,3.667,HAN_BASIC
酖,U+9156,4,3.667,HAN_BASIC
𦋦,U+262E6,4,3.667,NOM_EXT_B_PLUS
驽,U+9A7D,4,3.667,HAN_BASIC
嘸,U+5638,4,3.667,HAN_BASIC
𢠩,U+22829,4,3.667,NOM_EXT_B_PLUS
厼,U+53BC,4,3.667,HAN_BASIC
咳,U+54B3,4,3.667,HAN_BASIC
屚,U+5C5A,4,3.667,HAN_BASIC
搓,U+6413,4,3.667,HAN_BASIC
矧,U+77E7,4,3.667,HAN_BASIC
𠔩,U+20529,4,3.667,NOM_EXT_B_PLUS
𪮊,U+2AB8A,4,3.667,NOM_EXT_B_PLUS
𨋣,U+282E3,4,3.667,NOM_EXT_B_PLUS
铙,U+94D9,4,3.667,HAN_BASIC
𨕭,U+2856D,4,3.667,NOM_EXT_B_PLUS
策,U+7B56,4,3.667,HAN_BASIC
㖁,U+3581,4,3.667,CJK_EXT_A
骰,U+9AB0,4,3.667,HAN_BASIC
甆,U+7506,4,3.667,HAN_BASIC
軄,U+8EC4,4,3.667,HAN_BASIC
𡀽,U+2103D,4,3.667,NOM_EXT_B_PLUS
仾,U+4EFE,4,3.667,HAN_BASIC
𠄧,U+20127,4,3.667,NOM_EXT_B_PLUS
﨤,U+FA24,4,3.667,OTHER
争,U+4E89,4,3.667,HAN_BASIC
丅,U+4E05,4,3.667,HAN_BASIC
偁,U+5041,4,3.667,HAN_BASIC
廼,U+5EFC,4,3.667,HAN_BASIC
籃,U+7C43,4,3.667,HAN_BASIC
跳,U+8DF3,4,3.667,HAN_BASIC
惇,U+60C7,4,3.667,HAN_BASIC
𢀥,U+22025,4,3.667,NOM_EXT_B_PLUS
臺,U+81FA,4,3.667,HAN_BASIC
襒,U+8952,4,3.667,HAN_BASIC
𠀄,U+20004,4,3.667,NOM_EXT_B_PLUS
蟹,U+87F9,4,3.667,HAN_BASIC
社,U+793E,4,3.667,HAN_BASIC
𦀏,U+2600F,4,3.667,NOM_EXT_B_PLUS
械,U+68B0,4,3.667,HAN_BASIC
𤯑,U+24BD1,4,3.667,NOM_EXT_B_PLUS
卞,U+535E,4,3.667,HAN_BASIC
槗,U+69D7,4,3.667,HAN_BASIC
𣦎,U+2398E,4,3.667,NOM_EXT_B_PLUS
宻,U+5BBB,4,3.667,HAN_BASIC
𡞒,U+21792,4,3.667,NOM_EXT_B_PLUS
瞂,U+7782,4,3.667,HAN_BASIC
戝,U+621D,4,3.667,HAN_BASIC
議,U+8B70,4,3.667,HAN_BASIC
炭,U+70AD,4,3.667,HAN_BASIC
𠤌,U+2090C,4,3.667,NOM_EXT_B_PLUS
㦱,U+39B1,4,3.667,CJK_EXT_A
螈,U+8788,4,3.667,HAN_BASIC
亏,U+4E8F,4,3.667,HAN_BASIC
欽,U+6B3D,4,3.667,HAN_BASIC
𧻭,U+27EED,4,3.667,NOM_EXT_B_PLUS
吢,U+5422,4,3.667,HAN_BASIC
挎,U+630E,4,3.667,HAN_BASIC
睂,U+7742,4,3.667,HAN_BASIC
艚,U+825A,4,3.667,HAN_BASIC
𠓲,U+204F2,4,3.667,NOM_EXT_B_PLUS
戞,U+621E,4,3.667,HAN_BASIC
𡸏,U+21E0F,4,3.667,NOM_EXT_B_PLUS
蓗,U+84D7,4,3.667,HAN_BASIC
爺,U+723A,4,3.667,HAN_BASIC
回,U+56DE,4,3.667,HAN_BASIC
𤡌,U+2484C,4,3.667,NOM_EXT_B_PLUS
抵,U+62B5,4,3.667,HAN_BASIC
㩧,U+3A67,4,3.667,CJK_EXT_A
𠮓,U+20B93,4,3.667,NOM_EXT_B_PLUS
悛,U+609B,4,3.667,HAN_BASIC
盡,U+76E1,4,3.667,HAN_BASIC
板,U+677F,4,3.667,HAN_BASIC
蒙,U+8499,4,3.667,HAN_BASIC
傮,U+50AE,4,3.667,HAN_BASIC
憻,U+61BB,4,3.667,HAN_BASIC
遭,U+906D,4,3.667,HAN_BASIC
羟,U+7F9F,4,3.667,HAN_BASIC
汀,U+6C40,4,3.667,HAN_BASIC
梨,U+68A8,4,3.667,HAN_BASIC
𤯆,U+24BC6,4,3.667,NOM_EXT_B_PLUS
彨,U+5F68,4,3.667,HAN_BASIC
㩤,U+3A64,4,3.667,CJK_EXT_A
䆟,U+419F,4,3.667,CJK_EXT_A
𧋟,U+272DF,4,3.667,NOM_EXT_B_PLUS
弭,U+5F2D,4,3.667,HAN_BASIC
𥊘,U+25298,4,3.667,NOM_EXT_B_PLUS
伮,U+4F2E,4,3.667,HAN_BASIC
曹,U+66F9,4,3.667,HAN_BASIC
觭,U+89ED,4,3.667,HAN_BASIC
㧈,U+39C8,4,3.667,CJK_EXT_A
夏,U+590F,4,3.667,HAN_BASIC
苛,U+82DB,4,3.667,HAN_BASIC
脉,U+8109,4,3.667,HAN_BASIC
𦰦,U+26C26,4,3.667,NOM_EXT_B_PLUS
塙,U+5859,4,3.667,HAN_BASIC
邪,U+90AA,4,3.667,HAN_BASIC
𫡉,U+2B849,4,3.667,NOM_EXT_B_PLUS
塔,U+5854,4,3.667,HAN_BASIC
𡚴,U+216B4,4,3.667,NOM_EXT_B_PLUS
錍,U+930D,4,3.667,HAN_BASIC
佱,U+4F71,4,3.667,HAN_BASIC
驕,U+9A55,4,3.667,HAN_BASIC
惞,U+60DE,4,3.667,HAN_BASIC
武,U+6B66,4,3.667,HAN_BASIC
誌,U+8A8C,4,3.667,HAN_BASIC
耐,U+8010,4,3.667,HAN_BASIC
繞,U+7E5E,4,3.667,HAN_BASIC
焟,U+711F,4,3.667,HAN_BASIC
搷,U+6437,4,3.667,HAN_BASIC
犂,U+7282,4,3.667,HAN_BASIC
仨,U+4EE8,4,3.667,HAN_BASIC
等,U+7B49,4,3.667,HAN_BASIC
𤈠,U+24220,4,3.667,NOM_EXT_B_PLUS
賢,U+8CE2,4,3.667,HAN_BASIC
挵,U+6335,4,3.667,HAN_BASIC
𠞺,U+207BA,4,3.667,NOM_EXT_B_PLUS
𡮷,U+21BB7,4,3.667,NOM_EXT_B_PLUS
㣉,U+38C9,4,3.667,CJK_EXT_A
奈,U+5948,4,3.667,HAN_BASIC
彩,U+5F69,4,3.667,HAN_BASIC
𨤔,U+28914,4,3.667,NOM_EXT_B_PLUS
攺,U+653A,4,3.667,HAN_BASIC
蓐,U+84D0,4,3.667,HAN_BASIC
缎,U+7F0E,4,3.667,HAN_BASIC
𠢟,U+2089F,4,3.667,NOM_EXT_B_PLUS
朳,U+6733,4,3.667,HAN_BASIC
㕖,U+3556,4,3.667,CJK_EXT_A
篆,U+7BC6,4,3.667,HAN_BASIC
整,U+6574,4,3.667,HAN_BASIC
忻,U+5FFB,4,3.667,HAN_BASIC
慢,U+6162,4,3.667,HAN_BASIC
襤,U+8964,4,3.667,HAN_BASIC
㯾,U+3BFE,4,3.667,CJK_EXT_A
型,U+578B,4,3.667,HAN_BASIC
𠯽,U+20BFD,4,3.667,NOM_EXT_B_PLUS
鑽,U+947D,4,3.667,HAN_BASIC
𪡑,U+2A851,4,3.667,NOM_EXT_B_PLUS
嚭,U+56AD,4,3.667,HAN_BASIC
犄,U+7284,4,3.667,HAN_BASIC
剗,U+5257,4,3.667,HAN_BASIC
氂,U+6C02,4,3.667,HAN_BASIC
僂,U+50C2,4,3.667,HAN_BASIC
卣,U+5363,4,3.667,HAN_BASIC
投,U+6295,4,3.667,HAN_BASIC
𩔖,U+29516,4,3.667,NOM_EXT_B_PLUS
淋,U+6DCB,4,3.667,HAN_BASIC
縗,U+7E17,4,3.667,HAN_BASIC
蹯,U+8E6F,4,3.667,HAN_BASIC
擰,U+64F0,4,3.667,HAN_BASIC
洏,U+6D0F,4,3.667,HAN_BASIC
紅,U+7D05,4,3.667,HAN_BASIC
吵,U+5435,4,3.667,HAN_BASIC
𡔌,U+2150C,4,3.667,NOM_EXT_B_PLUS
慯,U+616F,4,3.667,HAN_BASIC
瑛,U+745B,4,3.667,HAN_BASIC
䤺,U+493A,4,3.667,CJK_EXT_A
失,U+5931,4,3.667,HAN_BASIC
𩄎,U+2910E,4,3.667,NOM_EXT_B_PLUS
𥉴,U+25274,4,3.667,NOM_EXT_B_PLUS
𠔓,U+20513,4,3.667,NOM_EXT_B_PLUS
軆,U+8EC6,4,3.667,HAN_BASIC
蛽,U+86FD,4,3.667,HAN_BASIC
菱,U+83F1,4,3.667,HAN_BASIC
对,U+5BF9,4,3.667,HAN_BASIC
焯,U+712F,4,3.667,HAN_BASIC
𦍛,U+2635B,4,3.667,NOM_EXT_B_PLUS
凴,U+51F4,4,3.667,HAN_BASIC
輠,U+8F20,4,3.667,HAN_BASIC
滛,U+6EDB,4,3.667,HAN_BASIC
𫻐,U+2BED0,4,3.667,NOM_EXT_B_PLUS
痙,U+75D9,4,3.667,HAN_BASIC
小,U+5C0F,4,3.667,HAN_BASIC
𠃩,U+200E9,4,3.667,NOM_EXT_B_PLUS
㫁,U+3AC1,4,3.667,CJK_EXT_A
文,U+6587,4,3.667,HAN_BASIC
𦃮,U+260EE,4,3.667,NOM_EXT_B_PLUS
尕,U+5C15,4,3.667,HAN_BASIC
𡁿,U+2107F,4,3.667,NOM_EXT_B_PLUS
倹,U+5039,4,3.667,HAN_BASIC
㕯,U+356F,4,3.667,CJK_EXT_A
𨱽,U+28C7D,4,3.667,NOM_EXT_B_PLUS
𠺟,U+20E9F,4,3.667,NOM_EXT_B_PLUS
汜,U+6C5C,4,3.667,HAN_BASIC
窓,U+7A93,4,3.667,HAN_BASIC
𢭮,U+22B6E,4,3.667,NOM_EXT_B_PLUS
咤,U+54A4,4,3.667,HAN_BASIC
呆,U+5446,4,3.667,HAN_BASIC
對,U+5C0D,4,3.667,HAN_BASIC
卥,U+5365,4,3.667,HAN_BASIC
嘎,U+560E,4,3.667,HAN_BASIC
崙,U+5D19,4,3.667,HAN_BASIC
𦀇,U+26007,4,3.667,NOM_EXT_B_PLUS
踦,U+8E26,4,3.667,HAN_BASIC
恶,U+6076,4,3.667,HAN_BASIC
鮑,U+9B91,4,3.667,HAN_BASIC
𠺒,U+20E92,4,3.667,NOM_EXT_B_PLUS
𢛍,U+226CD,4,3.667,NOM_EXT_B_PLUS
勾,U+52FE,4,3.667,HAN_BASIC
𣋚,U+232DA,4,3.667,NOM_EXT_B_PLUS
躭,U+8EAD,4,3.667,HAN_BASIC
壯,U+58EF,4,3.667,HAN_BASIC
敎,U+654E,4,3.667,HAN_BASIC
嚶,U+56B6,4,3.667,HAN_BASIC
蒲,U+84B2,4,3.667,HAN_BASIC
𣫕,U+23AD5,4,3.667,NOM_EXT_B_PLUS
琿,U+743F,4,3.667,HAN_BASIC
長,U+9577,4,3.667,HAN_BASIC
疑,U+7591,4,3.667,HAN_BASIC
閒,U+9592,4,3.667,HAN_BASIC
𦹳,U+26E73,4,3.667,NOM_EXT_B_PLUS
拆,U+62C6,4,3.667,HAN_BASIC
𤇪,U+241EA,4,3.667,NOM_EXT_B_PLUS
詿,U+8A7F,4,3.667,HAN_BASIC
僮,U+50EE,4,3.667,HAN_BASIC
脽,U+813D,4,3.667,HAN_BASIC
咨,U+54A8,4,3.667,HAN_BASIC
蜲,U+8732,4,3.667,HAN_BASIC
𢵯,U+22D6F,4,3.667,NOM_EXT_B_PLUS
𥘑,U+25611,4,3.667,NOM_EXT_B_PLUS
杺,U+677A,4,3.667,HAN_BASIC
岃,U+5C83,4,3.667,HAN_BASIC
枚,U+679A,4,3.667,HAN_BASIC
𠽮,U+20F6E,4,3.667,NOM_EXT_B_PLUS
锄,U+9504,4,3.667,HAN_BASIC
狆,U+72C6,4,3.667,HAN_BASIC
嗞,U+55DE,4,3.667,HAN_BASIC
橛,U+6A5B,4,3.667,HAN_BASIC
這,U+9019,4,3.667,HAN_BASIC
樳,U+6A33,4,3.667,HAN_BASIC
聮,U+806E,4,3.667,HAN_BASIC
躋,U+8E8B,4,3.667,HAN_BASIC
窭,U+7AAD,4,3.667,HAN_BASIC
甭,U+752D,4,3.667,HAN_BASIC
骨,U+9AA8,4,3.667,HAN_BASIC
阮,U+962E,4,3.667,HAN_BASIC
日,U+65E5,3,4.8894,HAN_BASIC
噜,U+565C,3,4.8894,HAN_BASIC
𠈴,U+20234,3,4.8894,NOM_EXT_B_PLUS
六,U+516D,3,4.8894,HAN_BASIC
氊,U+6C0A,3,4.8894,HAN_BASIC
𢛩,U+226E9,3,4.8894,NOM_EXT_B_PLUS
舩,U+8229,3,4.8894,HAN_BASIC
敷,U+6577,3,4.8894,HAN_BASIC
𡉽,U+2127D,3,4.8894,NOM_EXT_B_PLUS
贑,U+8D11,3,4.8894,HAN_BASIC
㫧,U+3AE7,3,4.8894,CJK_EXT_A
迸,U+8FF8,3,4.8894,HAN_BASIC
岹,U+5CB9,3,4.8894,HAN_BASIC
唷,U+5537,3,4.8894,HAN_BASIC
嶼,U+5DBC,3,4.8894,HAN_BASIC
並,U+4E26,3,4.8894,HAN_BASIC
𤢈,U+24888,3,4.8894,NOM_EXT_B_PLUS
剀,U+5240,3,4.8894,HAN_BASIC
𢴠,U+22D20,3,4.8894,NOM_EXT_B_PLUS
頂,U+9802,3,4.8894,HAN_BASIC
𫺓,U+2BE93,3,4.8894,NOM_EXT_B_PLUS
檑,U+6A91,3,4.8894,HAN_BASIC
丸,U+4E38,3,4.8894,HAN_BASIC
酋,U+914B,3,4.8894,HAN_BASIC
𣷠,U+23DE0,3,4.8894,NOM_EXT_B_PLUS
嘍,U+560D,3,4.8894,HAN_BASIC
尖,U+5C16,3,4.8894,HAN_BASIC
印,U+5370,3,4.8894,HAN_BASIC
風,U+98A8,3,4.8894,HAN_BASIC
販,U+8CA9,3,4.8894,HAN_BASIC
姨,U+59E8,3,4.8894,HAN_BASIC
望,U+671B,3,4.8894,HAN_BASIC
捂,U+6342,3,4.8894,HAN_BASIC
典,U+5178,3,4.8894,HAN_BASIC
鎽,U+93BD,3,4.8894,HAN_BASIC
